序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,稻北社区各位居民朋友们注意啦：下个星期三，即9月26日，在社区文化小广场举办迎中秋、庆国庆游艺会，内容丰富多彩，奖品丰富多样，请大家届时积极参加哦！ ​​​​,否,,2012-09-21 14:48,转发,评论,赞,专业版微博,https://weibo.com/2652366791/yCTM7EBci
1,今天上午9点，在社区会议室召开了社区残疾人协会换届选举大会，与会代表一致通过了社区残协所有候选人名单。希望今后社区的残疾人朋友积极参与社区活动。 ​​​​,否,,2012-09-21 14:45,转发,评论,赞,分享按钮,https://weibo.com/2652366791/yCTL1EKte
2,哈哈，社区内的残疾人朋友们注意啦！海淀区残联为大家免费投保了意外伤害保险，请大家即日起到社区服务站领取保险服务卡哦！ ​​​​,否,,2012-09-11 14:10,转发,评论,赞,专业版微博,https://weibo.com/2652366791/yBnfGyWDZ
3,2013年城乡居民医疗保险参保工作将于9月1日起开始，11月结束。请符合条件的残疾人朋友们，及时在规定时间内到社保所办理参保手续，尽早完成此项工作，不要错过时间哦！ ​​​​,否,,2012-09-04 14:11,转发,评论,赞,微博 weibo.com,https://weibo.com/2652366791/yAjgz6iYg
4,围观围观！请大家给我们街道参加魅力大舞台的社区投票——已知的有航空港社区（歌曲类30-新编康定情歌）和康桥蜂鸟园社区，投票地址O网页链接 每个IP可以投100票哦！大家多多支持吧！！[xb小花] ​​​​,否,,2012-09-04 14:08,转发,评论,赞,微博 weibo.com,https://weibo.com/2652366791/yAjfE3K71
5,参加两癌筛查的妇女同志们可以到居委会领取结果啦！ ​​​​,否,,2012-09-04 14:05,转发,评论,赞,微博 weibo.com,https://weibo.com/2652366791/yAjelFGcP
6,社区服务中心免费为居民放映电影，9月份的放映安排新鲜出炉啦！热爱电影的朋友们可以去看哦！ ​​​​,否,,2012-08-27 10:57,转发,评论,赞,微博 weibo.com,https://weibo.com/2652366791/yz4A8t7FV
7,【巧妙银行存钱最多翻六倍】这不是道听途说！绝对有道理，理财达人教你怎样钱生钱！ ​​​​,否,,2012-08-27 09:48,转发,评论,赞,微博 weibo.com,https://weibo.com/2652366791/yz47WEUSE
8,8月19日社区举办了一场别开生面的个人钢琴演奏会，演奏会的主角是本社区年近古稀的王宗峰老人。老人五岁的小孙女也过来为爷爷演奏会来助兴，在现场展示了自己的才艺。热爱生活没有年龄的限制，社区刘主任现场为王老题词：苍松风姿美，秋菊香正浓！ ​​​​,否,,2012-08-20 14:50,转发,评论,赞,微博 weibo.com,https://weibo.com/2652366791/yy26TBDU4
9,有购买需求的朋友们看准时机出手哈！,是,从明天上午九点开始，京东商城所有大家电价格都比苏宁线上线下便宜！并且无底线的便宜，如果苏宁敢卖1元，哪京东的价格一定是0元！买大家电的人，不关注京东必吃亏！ ​​​​,2012-08-15 10:45,转发,评论,赞,微博 weibo.com,https://weibo.com/2652366791/yxfn4p24r
10,8月7日上午8点左右，济南市舜耕路会展中心附近路段的发生一起交通事故，两辆公交车在“会展中心”站牌附近追尾，一位年仅21岁的女大学生被夹两车中间不幸身亡。提醒大家出门一定要遵守交通规则，注意安全。 ​​​​,否,,2012-08-10 10:45,转发,评论,赞,微博 weibo.com,https://weibo.com/2652366791/ywueHfmzL
11,转发学习。,是,#中医药# 昨天立秋，慢慢的，我们走进了秋天。秋天的饮食保养要注重养阴润燥，多食银耳、梨、芝麻、藕、菠菜、豆浆、肺、蜂蜜等。注重对肺的保养，少食辛辣，饮食清淡，少食生冷。同时吃一些酸味的东西以补肝气，例如葡萄、石榴、柚子、柠檬、山楂、西红柿等。秋天，让我们的身体也等待收获吧！ ​​​​,2012-08-09 09:31,转发,评论,赞,微博 weibo.com,https://weibo.com/2652366791/ywkkhjo8m
12,孪生北极熊:６月３０日，出生１１７天的我国首例人工繁育孪生北极熊姐妹在天津海昌极地海洋世界首次公开亮相，与游人见面，同时极地海洋世界启动了为小北极熊征名活动。可爱至极的小北极熊让人的心都萌化啦！ ​​​​,否,,2012-08-08 10:43,转发,评论,赞,微博 weibo.com,https://weibo.com/2652366791/ywbmXrrZV
13,今天立秋啦，北京有贴秋膘的传统，你家贴的啥？天福号的酱肘子是必不可少的吧？ ​​​​,否,,2012-08-07 23:19,转发,评论,赞,微博 weibo.com,https://weibo.com/2652366791/yw6T9wigH
14,转发微博,是,#海淀惠民# 作为“社区菜篮子”工程建设的新举措，“周末蔬菜直通车”最近开进了@海淀街道稻北社区 ，有效缓解了社区居民“买菜难、买菜贵”的局面，受到了居民的欢迎。下一步，海淀街道还打算将这种形式由每周一天扩展到每周两到三天，争取为居民生活带来更大的便利~O网页链接 ​​​​,2012-08-06 14:09,转发,评论,赞,微博 weibo.com,https://weibo.com/2652366791/yvTRsc68p
15,哈哈，奥运会比赛很热闹，月亮也来凑热闹哦！奥运五环变六环啦！[伦敦奥火] ​​​​,否,,2012-08-06 11:37,1,评论,赞,微博 weibo.com,https://weibo.com/2652366791/yvSS08Dee
16,2012年8月3日稻香园北社区邀请了社区片警郭警官组织社区中小学生上了一堂暑期安全教育课。郭警官以具体事例教育孩子在父母离开家后就锁好防盗门窗；有人来访，可以隔着门窗与他对话，不能随便开门；如果发现窃贼已经进屋，千万不要惊慌，尽快躲藏起来或伺机逃走，不提倡与坏人搏斗。 ​​​​,否,,2012-08-03 15:43,转发,评论,赞,微博 weibo.com,https://weibo.com/2652366791/yvscaA682
17,转发微博,是,【日本节目揭秘如何汽车头枕破窗求生】L汽车头枕是这样破窗，靠砸？除非你是壮汉 之前传播甚广的用头枕砸开车窗其实并不好用，力气小的女生可能完全无法砸开，日本某节目揭秘了一个巧妙方法，快来学习一下！ ​​​​¡查看图片,2012-08-03 15:14,转发,评论,赞,专业版微博,https://weibo.com/2652366791/yvs0g9Ytc
18,8月2日集体灭蚁时不在家的业主，如有灭蚁需要，可以即日起到居委会进行登记，8月15日灭蚁公司会再次入户进行灭蚁。请相互转告，抓紧时间哦！ ​​​​,否,,2012-08-03 15:12,转发,评论,赞,微博 weibo.com,https://weibo.com/2652366791/yvrZsvT06
19,8月2日社区组织了集体灭蚁行动，社区工作者和灭蚁公司的专业人员共同入户，为每一家居民入户灭蚁，并发放了灭蚁药品。希望大家共同努力，建设一个健康、卫生的小区。 ​​​​,否,,2012-08-03 09:43,转发,评论,赞,微博 weibo.com,https://weibo.com/2652366791/yvpPRzNdY
20,今天太阳很足，转发一个，大家学习哦！,是,【藿香正气水大部分用错了】拿藿香正气解阳暑是“火上浇油”。中暑有两个词儿——“阴暑”和“阳暑”，一般我们把高温下人中暑的情况叫阳暑。这时人会发烧、出汗、乏力，首选方法是补充水分。藿香正气水只对阴暑有效，也就是对“乘凉饮冷太过”导致的“外感风寒、内伤湿冷”更有效。@健康时报 ​​​​,2012-08-02 14:41,转发,评论,赞,专业版微博,https://weibo.com/2652366791/yvimk3kPy
21,转发微博,是,网球我比得过刘翔，跨栏我比得过李娜，论吃货精神，谁又敢与我争锋！就在今天，咱也弄个#舌尖上的奥运精彩#。我抄起锅铲，用#葱伴侣#做出了一道奥运美食【凉拌山药空心菜(双杠)】那谁谁谁你也来试试！ O网页链接 @卷卷的垃圾筒@tufeiniu@哈客网 ​​​​,2012-08-02 14:31,转发,评论,赞,微博 weibo.com,https://weibo.com/2652366791/yviiurwkp
