序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,狂犬病的危害 //@北京房山健康教育:转发微博,是,#世界狂犬病日#9月28日是世界狂犬病日。（World Rabies Day）。狂犬病的危害：世界卫生组织在报告中说，狂犬病遍布于全世界，每年全球有55000人死于狂犬病，即每10分钟就有1人死亡。此外，亚洲和非洲有1000万人在被可能患有狂犬病的狗咬伤后，接受狂犬病疫苗注射。 (图片来自corbis) ​​​​,2012-09-28 08:59,1,1,赞,微博桌面,https://weibo.com/2656291507/yDVtVe3Wh
1,2007年，在国际狂犬病控制联盟的倡议下，世界卫生组织、世界动物卫生组织及美国疾病预防控制中心等共同发起了“世界狂犬病日”，各国纷纷开展相应宣传活动。 ​​​​,否,,2012-09-28 08:57,转发,评论,赞,微博桌面,https://weibo.com/2656291507/yDVtmCGYF
2,鸭梨：肉质细脆多汁，香甜，耐贮藏。鸭梨果实呈倒卵形，顶部有鸭头状凸起。一般鸭梨果皮是黄绿色，贮藏后呈淡黄色。套袋栽培的果实为黄白色，也称为水晶鸭梨或水晶梨。鸭梨糖度较低，清甜爽口，吃完油腻的东西，想吃点水果解解腻，选它准没错。以河北泊头、山东阳信的最有名。 ​​​​,否,,2012-09-28 08:54,转发,评论,赞,微博桌面,https://weibo.com/2656291507/yDVs3mFUJ
3,民间有句谚语：“一颗荔枝三把火，日食斤梨不为多。”入秋后，正是吃梨的好季节。逛逛各地的市场，早市、超市、水果摊上摆满了各种各样的梨，在风干秋燥的午后吃上一个，不仅静心解渴，还能清肺润燥。 ​​​​,否,,2012-09-28 08:54,转发,评论,赞,微博桌面,https://weibo.com/2656291507/yDVrTBqLT
4,蘑菇:预防肿瘤蘑菇富含一种叫麦角硫因的抗氧化剂，能预防细胞异常生长和繁殖，预防癌症肿瘤的发生和延缓衰老。专家建议，最好1-2周就吃一次蘑菇。将蘑菇和红酒一起烹调，能让它们的健康效能加倍。 ​​​​,否,,2012-09-27 08:24,1,评论,赞,微博桌面,https://weibo.com/2656291507/yDLPgrlsL
5,苹果:抗氧化最好吃苹果既能减肥，又能帮助消化。且苹果中含有多种维生素、矿物质、糖类、脂肪等。苹果具有防辐射的作用，苹果的成熟需要大量的日照，能有效吸收阳光中的射线。 ​​​​,否,,2012-09-27 08:24,1,评论,赞,微博桌面,https://weibo.com/2656291507/yDLPafVxq
6,荔枝:击退暗沉肌肤荔枝含维生素A、B1、C，还含果胶、蛋白质以及铁、钙等多种元素。有加速毒素排除、使皮肤细嫩的功效。在干燥之秋，是排毒养颜的理想水果。但一定要注意，荔枝不能多吃，会加重虚火，在吃荔枝前可以喝一些盐水或者凉茶。 ​​​​,否,,2012-09-27 08:23,1,评论,赞,微博桌面,https://weibo.com/2656291507/yDLP43F9E
7,核桃:养肝补肾俗话说得好：“七月核桃八月梨”，眼下已立秋，鲜核桃已经上市，建议大家核桃最好生食，这样营养损失最少。核桃含有丰富的蛋白质、脂肪、矿物质和维生素，营养最全面，有养肝补肾、润肠通便的作用。 ​​​​,否,,2012-09-27 08:23,2,评论,赞,微博桌面,https://weibo.com/2656291507/yDLOY89Vx
8,熟番茄:更营养更容易被吸收大家都知道越红的番茄越好，说明番茄红素越多。它是一种较强的抗氧化剂，还有预防心血管疾病和癌症的作用，是抗老的绝佳食品。炒番茄或者做汤能释放更多的番茄红素，建议大家更多选择熟吃番茄。 ​​​​,否,,2012-09-27 08:23,转发,评论,赞,微博桌面,https://weibo.com/2656291507/yDLOSvWLf
9,奶制品:强健骨骼，提供钙元素营养专家建议大家每天都要摄入3分量的低脂奶制品，同时加强每天的活动锻炼，可以强健骨骼。秋季是减肥的好时机，奶制品还能帮助你有效减肥，也可以充当零食，满足你馋嘴巴的需求同时，也不会影响减肥。 ​​​​,否,,2012-09-27 08:23,转发,评论,赞,微博桌面,https://weibo.com/2656291507/yDLOO6aIz
10,鱼肉:优质蛋白质来源鱼肉对于女性来说是优质的营养食物，为女性提供大量的优质蛋白质，而且消化率非常高。而且鱼肉中的胆固醇含量较低，在补充蛋白质的时候也不必担心胆固醇过多的摄入。多吃新鲜的鱼还能有效预防心血管疾病。 ​​​​,否,,2012-09-27 08:23,转发,评论,赞,微博桌面,https://weibo.com/2656291507/yDLOJmm8j
11,海藻:促进细胞膜流动海藻含有丰富的蛋白质、纤维素、维生素和矿物质，促进细胞膜的流动而海苔更是含有丰富的可溶性纤维藻糖酸，可以保护人体免受放射线的伤害。肌肤衰老的主要原因就是细胞间丧失了“沟通”能力，而海藻海苔所含的脂肪酸又可以重建细胞间的桥梁，恢复细胞膜的流动，让皮肤更紧致有弹性 ​​​​,否,,2012-09-27 08:22,转发,评论,赞,微博桌面,https://weibo.com/2656291507/yDLOCxBp4
12,煮红薯治热黄疸：红薯煮食，治热黄疸。 炒红薯叶通便：红薯叶250克，加油盐炒熟，一次吃完，一天两次，可治便秘。 生红薯叶通便：生红薯叶捣碎，调红糖，贴肚脐，可治大小便不通。 干红薯叶藤消渴：干红薯藤适量，水煎服，可治消渴。 红薯叶治疳积：新鲜红薯叶90-120克，水煮服，可治小儿疳积，夜盲。 ​​​​,否,,2012-09-27 08:19,转发,评论,赞,微博桌面,https://weibo.com/2656291507/yDLN3lhU3
