序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,不老屯镇两日游活动，即首日从京城出发——365日梨文化主题公园——不老生态园——转山子水库——吉祥寺——史庄子民俗村，二日云峰山景区——超胜庵、观音洞、摩崖石刻群————品素斋————返京线路。游客在这里，可享受到不同的情趣，欣赏到不同的风景。 ​​​​,否,,2012-09-27 11:01,2,2,1,360安全浏览器,https://weibo.com/2866307064/yDMR8kPOT
1,,是,"昨天，经过5个多月休渔期的密云水库再次开库。来自水库周边多个村镇的160艘渔船相继离岸,在荡漾的碧波中撒下渔网，竞捕“鱼王”。开库首日，渔民们共捕捞鲜鱼9万多斤。其中，一条长1.25米、重55斤的大青鱼，当选首日鱼王奖。十一长假将至，来密云游玩，赏景、休闲之外，还一定要尝尝鲜美的水库鱼。 ​​​​",2012-09-27 10:53,转发,评论,赞,360安全浏览器,https://weibo.com/2866307064/yDMNNcKo7
2,9月20日上午，不老屯镇贡梨金秋采摘节在黄土坎村365日梨文化主题公园首次举行开幕式，结合今年“十一”黄金周，不老屯镇推出“两日游”活动，游客可尽享采摘、垂钓、观光等乐趣。 ​​​​,否,,2012-09-21 15:12,1,1,赞,360安全浏览器,https://weibo.com/2866307064/yCTVKezlw
3,,是,蓝天白云，秋高气爽。静谧的密云水库将大美的北京风光体现得淋漓尽致。 ​​​​,2012-09-19 10:42,转发,评论,赞,政府版微博,https://weibo.com/2866307064/yCzjv0Smf
4,9月20日，，密云县不老屯镇将举办“黄土坎贡梨金秋采摘节”，特意向广大游客推出了“两日游”活动，游客在有着“京郊长寿镇”、“贡梨之乡”等美誉的不老屯镇，尽可享受到采摘、垂钓、观光等乐趣。还将有500万公斤黄土坎鸭梨供游客采摘。 ​​​​,否,,2012-09-19 10:38,1,3,赞,微博 weibo.com,https://weibo.com/2866307064/yCzhTo0iP
5,9月20日，不老屯镇“不老旅游文化节之--黄土坎贡梨金秋采摘节”开幕，活动将持续到10月10日。大家可以前来品贡梨、赏美景，游在云峰山，吃在黄土坎，住在史庄子，欢迎大家前来。 ​​​​,否,,2012-09-17 14:17,转发,评论,赞,微博 weibo.com,https://weibo.com/2866307064/yChRCiU2v
6,"我上传了7张照片到专辑""不老屯风光""，快来看看吧！ O网页链接 ​​​​",否,,2012-09-17 10:15,转发,评论,赞,微相册,https://weibo.com/2866307064/yCghfjAsc
7,,是,昨天“北京温暖集结号公益平台”近100名志愿者来到密云县冯家峪村，邀请该村敬老院100余鳏寡孤残老人吃涮肉、看文艺节目。一场深度关爱山区孤寡老人的精神世界为主题的“大山里的堂会”正式拉开帷幕。该组织由企业家和社会精英等年轻志愿者组成，每个月都会到敬老院看望老人并且多年来始终坚持如一。 ​​​​,2012-09-11 09:30,转发,评论,赞,微博 weibo.com,https://weibo.com/2866307064/yBlqay80Q
8,"我上传了6张照片到专辑""黄土坎贡梨""，快来看看吧！ O网页链接 ​​​​",否,,2012-09-07 14:51,转发,评论,赞,微相册,https://weibo.com/2866307064/yALOx6Rm2
9,9月5日，北京光彩教育基金会、致公党北京西城区区委十三支部、中宣育会计师事务所党支部一行，来到不老屯中学，开展光彩助学捐赠活动。向初三教师组颁发了奖励基金，向7名考上密云二中的学生每人颁发1000元奖学金，给学校12个教学班每班捐赠2套羽毛球拍、跳绳等体育器材。 ​​​​,否,,2012-09-05 16:06,2,评论,赞,微博 weibo.com,https://weibo.com/2866307064/yAtrJFC7y
