序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,提前祝社区居民朋友中秋节快乐！,是,【今年“十五的月亮十五圆”】俗话说：十五的月亮，十六圆。不过今年的最圆月是在中秋节当天11时。虽然“最圆”的时刻发生在中午，不利于大家用肉眼观测，但天文学家告诉大家：中秋节前后几日的月亮都比较圆，差别并不明显。您依旧可以举杯邀明月，对影成三人。 ​​​​,2012-09-28 10:34,7,评论,赞,专业版微博,https://weibo.com/1871598580/yDW6Id7lb
1,中央文明办、教育部、共青团中央、全国妇联共同举办全国未成年人“向国旗敬礼、做一个有道德的人”网上签名寄语活动，时间：9月15日-10月15日 由中国文明网、中国网络电视台承办，中国文明网联盟和中国未成年人网、未来网、中国家庭教育网、全国网上家长学校等网站链接。欢迎社区未成年人参与。 ​​​​,否,,2012-09-28 10:32,转发,评论,赞,专业版微博,https://weibo.com/1871598580/yDW5FdaDH
2,青龙桥街道今日晚上7:30在党校广场举办夏日文化广场文艺汇演活动，欢迎社区居民前往观看。 ​​​​,否,,2012-09-25 09:34,1,评论,赞,专业版微博,https://weibo.com/1871598580/yDtqOaCqK
3,北京市妇联和北京电视台联合主办了“最美北京——和谐家庭•幸福时刻”摄影作品征集展示活动。有意参加的居民请于9月30日前到社区居委会报名，并提供参赛作品。 ​​​​,否,,2012-09-25 09:32,转发,评论,赞,专业版微博,https://weibo.com/1871598580/yDtpLaIwG
4,感谢所有参与社区值班巡逻的居民朋友，您们辛苦了！ ​​​​,否,,2012-09-24 09:52,1,评论,赞,专业版微博,https://weibo.com/1871598580/yDk7w7eJT
5,绿色出行，减少拥堵,是,【准备抗击 “全年最堵周”】节前的最后一周有6个工作日，被预测为 “全年最堵周”。周三26日尾号4和9限行；周四27日；周五晚高峰28日；都有可能拥堵严重。而限行的周六29日据预报还有可能降雨。但相信大家对节前的忙碌都有心理准备了。咱该地铁的地铁，该公交公交。绿色出行抗击最堵周！ ​​​​,2012-09-24 09:49,转发,评论,赞,专业版微博,https://weibo.com/1871598580/yDk6e1cCg
6,目前社区正在进行“五好文明”家庭评比活动，欢迎大家参与。 ​​​​,否,,2012-09-24 09:39,转发,评论,赞,专业版微博,https://weibo.com/1871598580/yDk2fzBwd
7,社区居民们： 青龙桥街道于9月3日至14日举办“人与宠物”有奖征文和摄影展，参赛作品内容：宠物“秀”、趣味（精彩）瞬间、文明养犬点滴等。有意参加者请在规定时间内将作品交到居委会。 ​​​​,否,,2012-09-04 12:38,转发,评论,赞,微博 weibo.com,https://weibo.com/1871598580/yAiEYgyrO
8,心情好精神自然好！ O青龙桥030社区 ​​​​,否,,2012-09-04 12:32,转发,评论,赞,微博 weibo.com,https://weibo.com/1871598580/yAiCr3i7n
9,转发微博,是,【重特大疾病将补偿90%】卫生部日前表示，今年要全面推开尿毒症等8类大病保障，在1/3左右的统筹地区将肺癌等12类大病纳入保障和救助试点。通过新农合与医疗救助的衔接，使重特大疾病补偿水平达到90%左右。据统计，目前依然有50来种疾病，可能导致部分家庭因病致贫和因病返贫。O网页链接 ​​​​,2012-09-04 12:32,转发,评论,赞,微博 weibo.com,https://weibo.com/1871598580/yAiCmjseZ
10,海淀区图书馆少儿部现面向广大小朋友们开展以“我的暑假生活”为主要内容的征文活动，文体不限，题目自拟。字数不超过2000字，每人最多限投1篇。征文一律写清姓名，联系方式，在9月20日前交到海淀区图书馆少儿部或以邮件形式发到hd_82605255@yahoo.cn 咨询电话：82605255 ​​​​,否,,2012-09-03 11:26,转发,评论,赞,微博 weibo.com,https://weibo.com/1871598580/yA8LoiMug
11,今日自恋一小步，明天自信一大步！ O青龙桥030社区 ​​​​,否,,2012-09-03 11:25,转发,评论,赞,微博 weibo.com,https://weibo.com/1871598580/yA8KG0l0B
12,转发微博,是,,2012-08-17 12:06,转发,评论,赞,微博 weibo.com,https://weibo.com/1871598580/yxyKT9Y1e
13,目前西苑医院正在开展前列腺增生症健康管理和免费筛查工作，本市户籍60岁以上的男性均可报名参加。有意向参加的社区居民请于本月24日前到居委会报名。 ​​​​,否,,2012-08-17 12:05,转发,评论,赞,微博 weibo.com,https://weibo.com/1871598580/yxyKHmiua
14,好事天天有，今天特别多！ O青龙桥030社区 ​​​​,否,,2012-08-17 11:59,转发,评论,赞,微博 weibo.com,https://weibo.com/1871598580/yxyI7ca05
15,社区居委会已搬迁，新址在院内27号楼后面，给大家带来的不便我们深表歉意，希望大家谅解 ​​​​,否,,2012-08-14 09:58,转发,评论,赞,微博 weibo.com,https://weibo.com/1871598580/yx5DteY9U
16,社区一卡通信息登记今天下午5:00结束，请需要办理一卡通的居民抓紧时间前来登记。 ​​​​,否,,2012-08-14 09:53,转发,评论,赞,微博 weibo.com,https://weibo.com/1871598580/yx5BseW3E
17,心情好精神自然好！ O青龙桥030社区 ​​​​,否,,2012-08-14 09:51,转发,评论,赞,微博 weibo.com,https://weibo.com/1871598580/yx5AJBPVH
18,今天上午社区举办了文艺汇演活动。与以往不同，本次活动还邀请了香山街道的一支舞蹈队来参加。社区居干和社区居民一起载歌载舞，共度了一个愉快的上午。 ​​​​,否,,2012-08-03 22:56,转发,评论,赞,微博 weibo.com,https://weibo.com/1871598580/yvv26FOws
19,心情好精神自然好！ O青龙桥030社区 ​​​​,否,,2012-08-03 22:49,转发,评论,赞,微博 weibo.com,https://weibo.com/1871598580/yvuZ3hmtG
