序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,//@大兴红星妇幼: 从昨天开始试行免费预约挂号，情况开展顺利。大多数家长表示欢迎。这样节省了大家带宝宝排队等候的时间。预约号后到场报名字和号，按照约定时间来就能尽快登记打针体检。虽然我们工作人员辛苦一些要做热线接线员，还要早来晚走。但是为家长们提供方便！@大兴卫生,是,红星医院儿童体检、免疫预防接种免费预约挂号通知（试行）：红星医院儿童体检、免疫预防接种免费预约挂号通知（试行）为减轻家长负担提高体检及预防接种的工作效率及质量，红星医院妇幼保健站儿... O网页链接 （使用新浪长微博工具发布 O网页链接） ​​​​,2012-09-27 15:14,转发,评论,赞,微博 weibo.com,https://weibo.com/2703012010/yDOvvvBQ0
1,转发微博,是,"今天下午到德茂红绿蓝幼儿园为3-6岁儿童做免费口腔检查和氟化泡沫预防龋齿.工作开始前我粗略调查了孩子们的刷牙习惯.大部分孩子是每天刷1--2次牙,极少数孩子每天刷3次牙.让小朋友上来演示了一下刷牙的过程,还真不正确.我教了正确的刷牙方法后又叫小朋友上来果真提高不少!@大兴卫生@大兴妇幼健康教育 ​​​​",2012-09-26 23:44,1,评论,赞,微博 weibo.com,https://weibo.com/2703012010/yDIqpi1OX
2,转发微博,是,"口腔检查和氟化泡沫防龋工作是由我们红星医院口腔科的张双全主任亲自操作的.孩子们配合的特别好,主动向我们打招呼,检查后主动谢谢医生叔叔!真是太有礼貌了!检查的结果真的不容乐观133个孩子只有42个孩子完全没有龋齿.真的要培养孩子每天按时刷牙,饭后漱口的习惯.@大兴卫生 @大兴妇幼健康教育 ​​​​",2012-09-26 23:44,1,评论,赞,微博 weibo.com,https://weibo.com/2703012010/yDIqlrTHt
3,//@首都健康: 贴心提示,是,#秋冬将至注意护关节#坚持做双侧股四肌收缩的静力训练，即取卧或坐姿，双下肢伸直，用力绷紧大腿前方肌肉群，持续10～20秒，放松5～10秒；重复20～30遍；每日4～5次，持续三周即有效。每日坚持0.5～1小时步行，自我按摩双腿。避免深蹲、负重等活动。 ​​​​,2012-09-26 17:51,转发,评论,赞,微博 weibo.com,https://weibo.com/2703012010/yDG6Rn2gC
4,//@健康教育何超: #检查常识#在腹部超声检查前一天的晚饭应少吃油腻，以清淡食物为主，晚10点后禁食，第二天早晨空腹检查；检查前一天以及当天最好禁烟。如有糖尿病无法空腹太久的腹部超声受检者，请事先告知工作人员（糖尿病患者候诊时，若发生血糖过低，可服用50％葡萄糖水）。,是,,2012-09-24 12:07,1,1,赞,微博 weibo.com,https://weibo.com/2703012010/yDl0bEVKb
5,转发微博,是,"今天上午8点德茂社区卫生服务站的宣教室,本站精心准备了<预防出生缺陷>的课程,为第三季度孕检的姐妹们做了精彩的讲座. 从叶酸的作用到北京市政府预防出生缺陷的惠民政策,到女性常见疾病的预防.听课的姐妹们非常认真还做了笔记.共有33人听课,24人答题.本次活动得到了德茂5个居委会的大力支持@大兴卫生 ​​​​",2012-09-24 12:06,1,1,赞,微博 weibo.com,https://weibo.com/2703012010/yDl02eLxv
6,转发微博,是,在9月1日第一批全科医生培训导师的高度评价和肯定下，9月22日，我院迎来第二批由卫生部全科医生培训中心、首都医科大学公共卫生系与家庭医学院全科医学系组织的全市二三级医院全科医生培训导师一行50余人对我院进行现场调研与观摩。@大兴卫生 ​​​​,2012-09-24 10:03,1,1,赞,微博 weibo.com,https://weibo.com/2703012010/yDkc3FrCT
7,转发微博,是,"今天上午8点德茂社区卫生服务站的宣教室,本站精心准备了<预防出生缺陷>的课程,为第三季度孕检的姐妹们做了精彩的讲座. 从叶酸的作用到北京市政府预防出生缺陷的惠民政策,到女性常见疾病的预防.听课的姐妹们非常认真还做了笔记.共有33人听课,24人答题.本次活动得到了德茂5个居委会的大力支持@大兴卫生 ​​​​",2012-09-23 18:42,转发,评论,赞,微博 weibo.com,https://weibo.com/2703012010/yDe9WsHdb
8,【视频：从怀孕到分娩 华丽的值得一看】 L从怀孕到分娩 华丽的值得一看  （分享自 @优酷网）@mark ​​​​,否,,2012-09-23 18:41,4,2,赞,优酷土豆,https://weibo.com/2703012010/yDe9JruMU
9,转发微博,是,全民健身，卫生先行：全局广播操表演，门头沟卫生局选送的安庆腰鼓，武术学校的太极扇表演 ​​​​,2012-09-22 20:11,1,评论,赞,微博 weibo.com,https://weibo.com/2703012010/yD5jJt9Gv
