序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,蜿蜒曲折的六石路。 ​​​​,否,,2012-09-28 11:00,1,评论,赞,皮皮时光机,https://weibo.com/2972166061/yDWh93get
1,在十渡村东，远远可望见三峰叠翠，错落有致，有如一只巨大的蝙蝠矗立于此，朝沐山露，夕送余晖。这就是十渡风景区著名的“蝙蝠山”。 ​​​​,否,,2012-09-27 16:00,4,1,赞,皮皮时光机,https://weibo.com/2972166061/yDOOofb4k
2,碧波荡漾，水中映山。 ​​​​,否,,2012-09-27 15:00,转发,评论,赞,皮皮时光机,https://weibo.com/2972166061/yDOqahr6O
3,多少楼台烟雨中。 ​​​​,否,,2012-09-27 14:20,转发,评论,赞,皮皮时光机,https://weibo.com/2972166061/yDO9H2qsk
4,收拾好心情，准备出发吧！ ​​​​,否,,2012-09-27 13:10,转发,评论,赞,皮皮时光机,https://weibo.com/2972166061/yDNHe5HBJ
5,山水情韵 ​​​​,否,,2012-09-27 12:10,转发,评论,赞,皮皮时光机,https://weibo.com/2972166061/yDNiRey1y
6,孤山寨 ​​​​,否,,2012-09-27 11:10,转发,评论,赞,皮皮时光机,https://weibo.com/2972166061/yDMUwqVD4
7,龙醉金秋 ​​​​,否,,2012-09-27 10:00,2,评论,赞,皮皮时光机,https://weibo.com/2972166061/yDMs9Dyvq
8,十渡的秋天也是很美的  ​​​​,否,,2012-09-26 12:00,2,评论,赞,皮皮时光机,https://weibo.com/2972166061/yDDOjtL89
9,十一就要到了，有没有想到跟着朋友或家人一起来十渡体验一下“青山绿水，百里画廊”呢？ ​​​​,否,,2012-09-26 11:00,4,1,赞,皮皮时光机,https://weibo.com/2972166061/yDDq1FFib
10,万景仙沟坐落于北京西南十渡景区的八渡、九渡交界处，拒马河南岸，是十渡景区中的三大美峡之一，沟谷长约10公里。其中原始次生林40平方公里，是典型的石灰岩侵蚀形成的沟谷地貌。沟内山奇石怪、泉清潭碧，有雄伟壮观的“笔架山”、“蘑菇石”“织锦台”、“神猴峰”等20余处美景奇观。 ​​​​,否,,2012-09-26 10:00,2,评论,赞,皮皮时光机,https://weibo.com/2972166061/yDD1F7Uo1
11,东湖港自然风景区，位于房山世界地质公园十渡园区十五渡，与野三坡毗邻，距北京市区106公里，是绿色旅游和度假的胜地，有“幽谷叠瀑，檀林氧吧”的美誉。经铁索桥进入景区，翠绿的檀林蜿蜒的千年古藤遍部布整个峡谷，古老而神秘。“华北第一梯”倚峭而建，工程险峻，有“登云梯而览群山”之势。 ​​​​,否,,2012-09-25 17:00,2,评论,赞,皮皮时光机,https://weibo.com/2972166061/yDwlGmwO4
12,孤山寨景区位于七渡南侧，峡谷蜿蜒，山石奇异、瀑布飞鸣、以“野、奇、幽、奥”而著称。耸立在峭壁之中的一线天，直立之处，如刀劈斧砍一般。一线天长65米，宽0.615米，高50米。它是一个断层裂隙少见的地质构造现象，这样的裂隙如此之长、之高、之窄并且完整的连续裂隙在华北地区实属罕见，堪称一绝。 ​​​​,否,,2012-09-25 16:10,2,1,赞,皮皮时光机,https://weibo.com/2972166061/yDw1h5CgW
13,北京十渡猴山生态景区座落在十渡西太平被誉为青山野渡百里画廊的国家级地质公园景区内，距十渡镇政府十公里，在起伏的山峦中，繁衍生息着众多野生猕猴，整个猴山景区浓荫蔽日，生机盎然，深入猴山亲近大自然，尽享人猴共处的乐趣，猕猴的滑稽表演为游客展现了一个神秘和谐的猴世界。 ​​​​,否,,2012-09-25 15:00,1,评论,赞,皮皮时光机,https://weibo.com/2972166061/yDvz4moD7
14,拒马乐园是集喀斯特地貌岩溶峰林大峡谷的自然景区与惊险奇特的娱乐项目相结合的大型游乐园。是国家攀岩、蹦极训练、比赛基地，也是八达岭杯群众喜爱的十佳京郊旅游好去处。位于北京西南的十渡风景区内。据北京市区90公里。经营总面积二十余平方公里，清澈见底的拒马河水穿过园内缓缓流淌。 ​​​​,否,,2012-09-25 14:34,2,评论,赞,微博 weibo.com,https://weibo.com/2972166061/yDvow817c
15,夕阳西下。 ​​​​,否,,2012-09-25 12:55,1,评论,赞,微博 weibo.com,https://weibo.com/2972166061/yDuKoEFL1
16,现代工作和生活的巨大压力常常会使人们喘不过气来，利用周末等闲暇时光远离城市的喧嚣，回归自然，到十渡来寻找心灵的净土。来十渡进行一次心灵之旅吧，您一定会“爱尚十渡”！ ​​​​,否,,2012-09-25 12:26,5,2,1,微博 weibo.com,https://weibo.com/2972166061/yDuyxrEeR
17,十渡风景名胜区位于北京西南部，距市区80公里，辖区面积301平方公里，是华北地区唯一以岩溶峰林、峰丛、河谷地貌为特色的自然风景区。 ​​​​,否,,2012-09-25 11:42,1,评论,赞,微博 weibo.com,https://weibo.com/2972166061/yDugF5rIX
