序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,9月28日，是我社区居民王素英老人92岁生日。我社区居委会两委成员带着礼物，到老人家为老人庆祝生日。预祝老人身体健康，全家幸福！ ​​​​,否,,2012-09-29 14:48,转发,评论,赞,专业版微博,https://weibo.com/2518550127/yE7c7hKYQ
1,600个粉丝了，发个微博纪念一下！！ ​​​​,否,,2012-09-27 17:10,转发,评论,赞,专业版微博,https://weibo.com/2518550127/yDPgYgV5A
2,今日，居委会组织社区内的低保户人员进行公益性劳动，将社区居民反映的健身器材附近的杂草、垃圾进行了清楚，方便了社区居民进行健身活动。劳动结束后，社区居委会为低保户人员发放过节慰问品，将政府的关心送到身边。 ​​​​,否,,2012-09-25 16:15,转发,评论,赞,专业版微博,https://weibo.com/2518550127/yDw3EtymN
3,今年迎来了“9.25公开信”发表三十二周年，我们通过悬挂宣传横幅及制作黑板报让广大居民了解公开信的内容和含义，学习并倡导“一对夫妻生育一个孩子”、 “晚婚晚育”。同时我们还发放了有关人口计生政策法规、优生优育、避孕节育、生殖保健等宣传小册子。让大家多多关心计划生育，重视计划生育。 ​​​​,否,,2012-09-24 15:42,转发,评论,赞,专业版微博,https://weibo.com/2518550127/yDmps6n4e
4,9月21日，西六社区居委会召开了新一届社区残疾人代表大会，会议审议并通过了上一届社区残协工作报告，并选举产生了第四届社区残协委员会主席、副主席和委员。会议上，新一届残疾人代表踊跃发言，气氛热烈。在肯定了上一届残疾人工作的同时，也纷纷提出了自己的设想。 ​​​​,否,,2012-09-24 15:28,转发,评论,1,专业版微博,https://weibo.com/2518550127/yDmjY04EX
5,1931年的9月18日，炮声轰隆，炸毁了南满铁路，炸开了沈阳城。这一炸，在中国人心里烙上了一道永恒的伤疤。这一天，成为中国人民14年艰苦卓绝的抗日战争的历史起点！牢记历史，勿忘国耻，继承先辈遗志……历史，不该遗忘。警报是铭记国耻，而铭记不仅仅是回味伤痛；牢记历史，就要居安思危，砥砺前行。 ​​​​,否,,2012-09-18 09:12,转发,评论,赞,专业版微博,https://weibo.com/2518550127/yCpir5mgv
6,＜＜党在我心中＞＞百姓宣讲报告会西北旺专场。让小编不断联想到这十年发生的故事。这十年在你身边都发生了啥?  #WeicoPlus# ​​​​,否,,2012-09-18 07:07,转发,评论,赞,Weico.iPhone,https://weibo.com/2518550127/yCotu1NV0
7,广大社区居民：从2012年9月17日起，社区报刊阅览室正式对外开放。届时广大居民可以到报刊阅览室免费读书看报、学习知识。报刊阅览室设在社区居委会会议室内，具体开放时间为：周一、周三、周五下午2:30——4:30 （节假日不开放） 由于场地条件所限，现只开放报刊阅览室，棋牌等娱乐项目暂不开放。 ​​​​,否,,2012-09-17 10:18,转发,评论,赞,专业版微博,https://weibo.com/2518550127/yCgiMr5dh
8,#社区治安#根据“国庆”、“十八大”安保要求，我社区成立了由31名社区代表组成的社区治安巡逻队。巡逻队的主要任务是负责本社区白天期间的治安工作，并针对“国庆”、“十八大”等重大节日和活动，开展本社区的矛盾排查。我们会以此为起点，将社区治安巡逻、矛盾排查常态化，不断巩固社区治安工作。 ​​​​,否,,2012-09-13 11:28,转发,评论,赞,专业版微博,https://weibo.com/2518550127/yBF2Ty05O
9,@海淀区政府网站 #社区养老#9月14日是我社区居民范金荣老人93周岁生日。为了庆祝老人的生日，我社区居委会两位成员以及一号楼的两名社区代表，带着社区党支部、社区居委会的关心以及物品，走访慰问了范金荣老人。在此祝老人身体健康，也对范金荣老人的儿女表示慰问与感谢。 ​​​​,否,,2012-09-12 14:09,转发,1,赞,专业版微博,https://weibo.com/2518550127/yBwG09E1s
10,@健康海淀,是,#健康社区#昨日我社区居委会与西六社区卫生服务站一起举办了一起健康讲座。在这次讲座中，西六社区卫生服务站的李大夫为我们讲解了居家中医养生之道。参加讲座的社区居民反映强烈，我们会进一步与西六社区卫生服务站加强联系与合作。力争将健康讲座常态化。 ​​​​,2012-09-12 13:54,转发,评论,赞,专业版微博,https://weibo.com/2518550127/yBwzJzpiK
11,#健康社区#昨日我社区居委会与西六社区卫生服务站一起举办了一起健康讲座。在这次讲座中，西六社区卫生服务站的李大夫为我们讲解了居家中医养生之道。参加讲座的社区居民反映强烈，我们会进一步与西六社区卫生服务站加强联系与合作。力争将健康讲座常态化。 ​​​​,否,,2012-09-12 13:41,1,评论,赞,专业版微博,https://weibo.com/2518550127/yBwutmvwg
12,#网格化管理#西北旺镇网格化社会服务管理信息系统培训会。我镇共化分网格49个，标志着我镇网格化工作全面启动。  #WeicoPlus# ​​​​,否,,2012-09-10 11:21,转发,评论,赞,Weico.iPhone,https://weibo.com/2518550127/yBcIRyAOP
13,西北旺镇＂扶贫济困基金＂。启动仪式上，驻镇单位：宏昆集团，实创总公司，实创股份，绿海能公司，威凯公司，海科建，京丰公司，环都，永丰农工商总公司，凤凰城房地产开发公司，绅士服装厂，永大捷盟公司，亿丰电力公司，国利来山庄，科发公司，御都家县；驻镇部队等进行捐赠。感谢以上单位。  #拼图# ​​​​,否,,2012-09-10 11:08,2,评论,1,Weico.iPhone,https://weibo.com/2518550127/yBcDlDDZX
