序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,转发微博,是,食品安全小博士系列动画片发布！具体内容：1.冰箱不是保险箱；2.公用餐具要消毒；3.霉变甘蔗有剧毒；4.食品的安全温度；5.预防沙门氏菌食物中毒之一：接触生鸡蛋后要洗手；6.扁豆要烧熟煮透；7.食物中毒之后怎么办；8.发芽土豆不能吃；9.生熟食物分开放；10.食品安全五大要点。 O网页链接  ​​​​,2012-09-29 20:38,转发,评论,赞,专业版微博,https://weibo.com/1366812165/yE9u1zuAb
1,【撕下纳豆推销的免费体检面具】 9月14日， 密云县卫生局就非法开展测血压、血糖、骨密度等一事对设在本县的北京某公司依法作出罚款人民币1000元整，并处没收全部非法医疗器械的行政处罚决定。至此，一起耗时二十余天的群众举报投诉案终于有了结果。详见：O网页链接 ​​​​,否,,2012-09-24 10:45,转发,评论,赞,专业版微博,https://weibo.com/1366812165/yDktcACsG
2,【严防假酒混入节日餐桌】 随着“两节”的临近，各家餐饮服务单位正忙于进货，以满足节日期间的旺盛需求。此刻，也正是假酒趁机兴风作浪之时。为严防假酒混入本县餐饮服务业，密云县卫生局卫生监督所于近日对本县餐饮服务业的酒类进行全面抽检。详见：O网页链接 ​​​​,否,,2012-09-24 10:44,转发,评论,赞,专业版微博,https://weibo.com/1366812165/yDksFbvlT
3,#发现笑脸#A级餐厅体验现场快速检测@北京卫生监督,是,#发现笑脸#A级餐厅体验现场 ​​​​,2012-09-20 08:55,转发,评论,赞,微博 weibo.com,https://weibo.com/1366812165/yCI2u1qvH
4,#发现笑脸#网友A级餐厅眉州体验@北京卫生监督,是,#发现笑脸#A级餐厅体验 ​​​​,2012-09-20 08:54,1,评论,赞,微博 weibo.com,https://weibo.com/1366812165/yCI289fAH
5,#发现笑脸#A级餐厅体验眉州后厨管理及库房管理还有美味的特色菜@北京卫生监督,是,分享图片#发现笑脸#A级餐厅体验 ​​​​,2012-09-20 08:53,1,评论,赞,微博 weibo.com,https://weibo.com/1366812165/yCI1J28fg
6,#发现笑脸#A级餐厅体验眉州后厨管理情况@北京卫生监督,是,#发现笑脸#A级餐厅体验 ​​​​,2012-09-20 08:52,转发,评论,赞,微博 weibo.com,https://weibo.com/1366812165/yCI12sCqB
7,#发现笑脸#A级餐厅体验特色菜水果拼盘 ​​​​,否,,2012-09-18 16:57,转发,评论,赞,iPad客户端,https://weibo.com/1366812165/yCslc4CJU
8,#发现笑脸#A级餐厅体验特色菜担担面 ​​​​,否,,2012-09-18 16:43,1,评论,赞,iPad客户端,https://weibo.com/1366812165/yCsfkz7SN
9,#发现笑脸#A级餐厅体验特色菜冻糕 ​​​​,否,,2012-09-18 16:41,1,评论,赞,iPad客户端,https://weibo.com/1366812165/yCsent7SZ
10,#发现笑脸#A级餐厅体验特色菜麻辣烫 ​​​​,否,,2012-09-18 16:39,2,评论,赞,iPad客户端,https://weibo.com/1366812165/yCsdBCY9y
11,#发现笑脸#A级餐厅体验特色菜水煮鱼 ​​​​,否,,2012-09-18 16:34,1,1,赞,iPad客户端,https://weibo.com/1366812165/yCsbP6XPj
12,#发现笑脸#A级餐厅体验特色菜 ​​​​,否,,2012-09-18 16:26,转发,评论,赞,iPad客户端,https://weibo.com/1366812165/yCs8zzRBj
13,#发现笑脸#A级餐厅体验现场 ​​​​,否,,2012-09-18 16:25,1,评论,赞,iPad客户端,https://weibo.com/1366812165/yCs7TB1na
14,#发现笑脸#A级餐厅体验库房 ​​​​,否,,2012-09-18 16:22,1,评论,赞,iPad客户端,https://weibo.com/1366812165/yCs6Q1aZ3
15,#发现笑脸#A级餐厅体验快速检测 ​​​​,否,,2012-09-18 16:20,转发,评论,赞,iPad客户端,https://weibo.com/1366812165/yCs61vkPM
16,#发现笑脸#A级餐厅体验库房 ​​​​,否,,2012-09-18 16:19,1,评论,赞,iPad客户端,https://weibo.com/1366812165/yCs5r9wxb
17,#发现笑脸#A级餐厅体验库房  ​​​​,否,,2012-09-18 16:18,1,评论,赞,iPad客户端,https://weibo.com/1366812165/yCs5flnQd
18,#发现笑脸#A级餐厅体验快速检测 ​​​​,否,,2012-09-18 15:57,2,评论,赞,iPad客户端,https://weibo.com/1366812165/yCrWRxLFh
19,#发现笑脸#A级餐厅体验后厨 ​​​​,否,,2012-09-18 15:38,1,评论,赞,iPad客户端,https://weibo.com/1366812165/yCrP6vjHj
20,#发现笑脸#A级餐厅体验开生间 ​​​​,否,,2012-09-18 15:35,1,评论,赞,iPad客户端,https://weibo.com/1366812165/yCrNM4MaT
21,#发现笑脸#A级餐厅体验凉菜间 ​​​​,否,,2012-09-18 15:33,转发,评论,赞,iPad客户端,https://weibo.com/1366812165/yCrN2gvst
22,#发现笑脸#A级餐厅体验现场 ​​​​,否,,2012-09-18 15:31,1,评论,赞,iPad客户端,https://weibo.com/1366812165/yCrM0qHTJ
23,#发现笑脸#现场体验A级餐厅后厨管理 ​​​​,否,,2012-09-18 15:28,2,评论,赞,iPad客户端,https://weibo.com/1366812165/yCrKS73Ci
