序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,#绿色西城#中秋和国庆“双节”临近，西城区各处纷纷摆放鲜花、安插彩旗、悬挂灯笼，将全区“妆扮”一新，处处洋溢着喜庆祥和的节日气氛。 ​​​​,否,,2012-09-29 19:29,1,3,赞,皮皮时光机,https://weibo.com/2208751963/yE924ghZM
1,#文化西城#【大栅栏新街景十一迎客】拥有北京最核心地理位置和几百年商业文化传统的大栅栏街区，近年来正逐渐绽放其独特的设计活力。今年的“大栅栏新街景”设计之旅将带来一系列紧扣街区生态的设计活动。O网页链接 ​​​​,否,,2012-09-29 18:50,4,3,赞,皮皮时光机,https://weibo.com/2208751963/yE8MeCKZL
2,#文化西城#【大栅栏新街景十一迎客】 “十一”黄金周期间，“大栅栏新街景”设计之旅活动，将以“设计为民生”为主题，让国内外众多设计师的巧思和创新进入寻常百姓家。旧厂房和胡同Party以及艺术设计展览已于9月27日正式开幕，其他众多精彩项目将于9月28日至10月7日陆续与您见面。O网页链接 ​​​​,否,,2012-09-29 18:30,转发,2,赞,皮皮时光机,https://weibo.com/2208751963/yE8EfotVi
3,感谢您对大栅栏新街景的关注！也期待您能提出意见和建议！,是,晚秋，在“大栅栏新街景”中漫步／像样的“北京设计周”才办了两届，它的知名度迅速提高，可是这些对组织者和投资者来说是件好事情，而对我来说，在“大栅栏新街景”中漫步，是在拥挤的北京城中，再愉快不过的事情。－3 ​​​​,2012-09-29 16:50,转发,评论,赞,微博 weibo.com,https://weibo.com/2208751963/yE7ZFgsQ1
4,#绿色西城#中秋和国庆“双节”临近，西城区各处纷纷摆放鲜花、安插彩旗、悬挂灯笼，将全区“妆扮”一新，处处洋溢着喜庆祥和的节日气氛 ​​​​,否,,2012-09-29 16:44,转发,评论,赞,皮皮时光机,https://weibo.com/2208751963/yE7X56YaU
5,#民生西城#【西城区外省市驻京机构美食推介月】参与此次活动的新疆饭庄、巴彥淖尔宾馆、淮扬府、京滨饭店、龙港酒楼、晋府宾馆、建设大厦、蝴蝶泉宾馆、富乐山等30多家餐厅将有不同程度的特色优惠活动。我区也专门开通了活动官网O网页链接，您可以随时登录了解各地特色美食及餐厅地址。 ​​​​,否,,2012-09-29 15:50,7,12,赞,皮皮时光机,https://weibo.com/2208751963/yE7Bg36bb
6,#民生西城#【西城区外省市驻京机构美食推介月】即日起至10月25日，西城区举办外省市驻京机构美食推介月活动，近40家驻京机构的上百种美食和特产将在推介月活动中进行特色优惠活动，让您在十一黄金周期间不出京城就能尝到全国各地的美食。活动官网O网页链接 ​​​​,否,,2012-09-29 15:30,5,评论,赞,皮皮时光机,https://weibo.com/2208751963/yE7t6siHh
7,#文化西城#【“节庆西城•国庆专场”演出】9月30日至10月5日，每天上午09：00至11：00、下午14：00至16：00，公益电影、非遗展览、评剧专场、京剧专场、曲艺综合演出等20余场丰富多彩、形式多样的文化活动轮番上演，在节庆期间将为您奉上一道文化盛宴。 ​​​​,否,,2012-09-29 15:14,3,3,赞,皮皮时光机,https://weibo.com/2208751963/yE7mxyWH2
8,#民生西城#近日，在西单商业区的立体清洁作业中，大型、小型作业车、立体升降作业车等多种保洁设备整齐亮相，清理西单地区的卫生死角，为节日期间广大游客旅游、购物、观光提供良好的城市环境。新近投入使用的清扫作业车，更是凭借其噪音小、不扬尘、清扫快的特点，有效地消除地区的卫生死角。 ​​​​,否,,2012-09-29 14:46,1,2,赞,皮皮时光机,https://weibo.com/2208751963/yE7bcjW6c
9,#文化西城#震天的锣鼓、飘逸的绸舞、喜庆的秧歌和腰鼓……在欢快的鼓乐声中，第四届“白纸坊杯”健身腰鼓邀请赛在北京大观园鸣锣开赛，来自全市14个区县的28支腰鼓队和23支秧歌队共计千余人展开了一场腰鼓、秧歌大比武。 ​​​​,否,,2012-09-29 14:06,2,1,赞,皮皮时光机,https://weibo.com/2208751963/yE6UWnWrR
