序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
18,转发微博,是,#艺博会开幕式#盛典在著名女歌唱艺术家张也的《放飞梦想》声中结束~ @北京晨报 @北京青年报 ​​​​,2012-09-28 17:17,转发,评论,赞,专业版微博,https://weibo.com/2590508300/yDYJWeVVF
19,转发微博,是,洛克菲勒家族代表在#艺博会#总策划杨晓阳的带领下参观艺术展~~ @新华视点 @新京报 ​​​​,2012-09-28 17:16,转发,评论,赞,专业版微博,https://weibo.com/2590508300/yDYJN5j0J
20,转发微博,是,昨天，作为#中国艺术品产业博览会#的重点活动，苏富比（北京）拍卖有限公司揭牌仪式在北京中华世纪坛举行，并进行了首场象征意义的拍卖。拍品为中国著名当代艺术家王怀庆的观念雕塑作品《自己和自己的影子》，落槌价140万元成交，本次拍卖是苏富比（北京）拍卖有限公司的首拍，因此备受关注~@北京商报 ​​​​,2012-09-28 17:16,转发,评论,赞,专业版微博,https://weibo.com/2590508300/yDYJJeIGw
21,转发微博,是,一位观众在观看方力钧的巨幅油画新作《2011秋》~~本次#艺博会#在国画、雕塑、公共艺术等不同的展厅内，展出了黄永玉、袁运甫、钱绍武等艺术家的经典之作，包括黄永玉《秋意》（1979年）、《素荷》（1979年）、《春花》（1980年）等~ @风尚志 ​​​​,2012-09-28 17:16,转发,评论,赞,专业版微博,https://weibo.com/2590508300/yDYJD2qXq
22,转发微博,是,#艺博会开幕式#启动仪式《琢石为玉》，伴随着恢宏大气的音乐，启动道具出现在舞台中央，金色的凤凰飞跃而过，4位领导嘉宾走上舞台，分别按动石头背后的按钮，夜空星星点点下，石头前后分成两半，露出石中璞玉，美玉上镌刻着博览会的LOGO，预示着本届博览会定将绽放夺目光芒。 @北京市通州 ​​​​,2012-09-28 09:14,转发,10,赞,微博 weibo.com,https://weibo.com/2590508300/yDVAfBxXT
23,动态拍摄，,是,@北京市通州 漂亮的运河大桥，在火车上拍到的 ​​​​,2012-09-28 09:14,4,3,赞,微博 weibo.com,https://weibo.com/2590508300/yDVA73zUM
24,转发微博,是,【李小争个展将在艺博会期间举办】9月26日至10月2日， 2012首届#中国艺术品产业博览会#将在通州区宋庄举行。作为首届艺博会开展作品之一，著名生活散文油画家李小争《笔尖上的生活》 个展近三年60余幅新作及14幅馆藏作品将在9月26日-10月22日亮相宋庄环岛艺术馆。@宋庄网 @北京市通州 ​​​​,2012-09-27 10:44,1,评论,赞,专业版微博,https://weibo.com/2590508300/yDMKggdYi
25,转发微博,是,艺博会#开幕式#马上就要开始了，舞台的灯光已经亮起，而观众也早已入座~等待这盛况的到来~~@北京市通州 ​​​​,2012-09-27 10:44,1,1,赞,专业版微博,https://weibo.com/2590508300/yDMK4pY6X
26,转发微博,是,为响应2012中国首届艺术品博览会于宋庄开幕，我将于9月26日在北京通州宋庄小堡艺术东区馥泽艺术中心美术馆举办——心像&意像&其像蒋美艳彩墨画展开幕酒会，为期十天，诚邀各位莅临指导。垂询电话：13911693414 010-51242958 另感恩您将此信息转发您的挚友亲属。@北京市通州 @宋庄网 ​​​​,2012-09-21 18:23,4,1,赞,微博 weibo.com,https://weibo.com/2590508300/yCVbopAII
27,回复@shenhaileilei:国画、油画都有滴，听让艺术家给宝宝讲讲课，让宝宝提前感受下艺术氛围呀。 //@shenhaileilei:都是什么画？适合孕妇去参观给宝宝做胎教吗，呵呵！,是,给大伙儿汇报一个事儿，首届中国艺术品产业博览会将于9月26日——10月2日在通州宋庄举办，届时，将免费开放200多画廊、艺术工作室，大伙儿不仅可以欣赏到各类名作，更能0距离与艺术大家沟通，参与艺术创作。还有，您想点什么“艺术餐”，打算怎么参与，尽管给我们说，咱们好提前预备哦。 ​​​​,2012-09-21 07:48,4,1,赞,微博 weibo.com,https://weibo.com/2590508300/yCR1KphEz
28,1、许多人渴望过简朴生活，渴望进入那深深寂静中，好使生活协调而有力，这需特别重新编排生活，培养简朴习惯。2、我们觉得不快乐，是因我们追求的不是“幸福”，而是“比别人幸福”。3、真正持久的力量存在忍耐中。4、人常习惯了索取，就忘了感恩。各位，早上好。 ​​​​,否,,2012-09-21 07:41,3,1,赞,微博 weibo.com,https://weibo.com/2590508300/yCQYYq9Px
29,给大伙儿汇报一个事儿，首届中国艺术品产业博览会将于9月26日——10月2日在通州宋庄举办，届时，将免费开放200多画廊、艺术工作室，大伙儿不仅可以欣赏到各类名作，更能0距离与艺术大家沟通，参与艺术创作。还有，您想点什么“艺术餐”，打算怎么参与，尽管给我们说，咱们好提前预备哦。 ​​​​,否,,2012-09-20 19:01,55,19,赞,微博 weibo.com,https://weibo.com/2590508300/yCM0fBEmu
30,八错。,是,#故事里的事#犹太人与儿子远行，路上看到块铁，让儿子捡。儿子懒得弯腰，装没听见。他自己捡，路过城镇时换了3文钱，又用这钱买了18颗樱桃。两人过荒野，儿子又渴又饿。他故意丢下颗樱桃，儿子慌忙捡起来吃。他边走边丢，儿子弯了18次腰。启示：不做小事，你会在更小的事上操劳! ​​​​,2012-09-20 18:26,12,1,赞,微博 weibo.com,https://weibo.com/2590508300/yCLMe0GU5
31,转发微博,是,这些工人很辛苦，凌晨还在干活。通州公交站建设。。。致敬。。。他们才是通州最可爱的人。。。就是像素太TM次了！ @北京市通州   @北京通州区  @通州小兵  @通州时讯王欢   @大运通州网  @苏晗朵vivi   @Mr老谭     @小鱼儿rainny    @龙湖大方居 ​​​​,2012-09-18 09:13,5,9,赞,微博 weibo.com,https://weibo.com/2590508300/yCpiS0qUY
32,转发微博,是,【爱国就应做理性守法的公民】日本政府侵犯中国主权，中国民众表达自己的爱国热情，实在是非常正常的事情。前几日，部分民众自发来到日本驻华大使馆门前，谴责日本“购岛”的非法行径，整个过程中秩序井然。民众在表达爱国热情时理性而守法，值得称赞的，这样才能向外界展示一个国家强大的内在力量。 ​​​​,2012-09-17 18:07,1,评论,赞,微博 weibo.com,https://weibo.com/2590508300/yCjmNb8TM
33,转发微博,是,#京杭大运河精确全长出炉#近日，中国科学院遥感应用所利用卫星遥感技术，重新测量了世界上最古老，也是最长的京杭大运河，得出精确答案：京杭大运河总长度为1710公里。起点是北京通州温榆河和通惠河的交汇处，终点为杭州的拱宸桥。更多内容敬请关注：O网页链接 @北京市通州 ​​​​,2012-09-17 16:47,4,2,赞,微博 weibo.com,https://weibo.com/2590508300/yCiQB8ctF
34,转发微博,是,北京艺宋庄园农副产品专业合作社揭牌仪式在宋庄大兴庄日丰有机农庄隆重开幕！@辉太二郎 @王澜宁 @宋庄宋庄 @SatanVenus @宋庄网 @宋庄镇政府 @宋庄生活网 @通州新城投资 @日丰有机农庄 @ai雪莹 @山右一仁王中文 @美食丶旅行和摄影 @百雅轩 @北京市通州 @北京市旅游发展委员会 @北京旅游咨询服务中心 ​​​​,2012-09-17 12:39,3,评论,赞,微博 weibo.com,https://weibo.com/2590508300/yChdGmjqB
35,//@独行侠ami:通州区谁家孩子走丢了！急寻主人！@领养小铺 @北京领养日 @北京市通州 @通州区陪乐园的狗狗 谢谢大家帮忙！,是,2012，9月14日.拾于通州武夷花园附近!急寻主人！@sasasin @青春的虎妞 @门头沟小院顾阿姨 @点点藏心亭 @gaga_fu @5i5j通州武夷花园歪歪扭扭 @5i5j通州武夷花园 @虹盒子_呼吁动物保护法出台 @兔子团团长 大家帮忙转下让孩子找到主人！谢谢！ ​​​​,2012-09-16 08:31,7,2,赞,微博手机版,https://weibo.com/2590508300/yC6atstk7
36,转发微博,是,"今天晚上在梨园贵友丢失一芬迪的钱包,里面有现金及各种银行卡 ,身份证,...........请求联系,加$$$$ 就要钱包跟卡,现金拿走 求散播~~~@蜜蜜阿姨 @勤奋的张小培 @北京移动10086热线 @薄然-出众 @通州警方在线 @北京市通州 @通州同城会 @北京市通州@北京通州区 @北京贵友大厦通州店党支部 ​​​​",2012-09-16 08:29,3,评论,赞,微博手机版,https://weibo.com/2590508300/yC69HA1cQ
37,转发微博,是,#通州新公交候车亭提升新城形象#为提升通州新城整体形象，完善公交基础设施建设，近日，通州区对数十个老旧公交候车亭进行更新。目前正在陆续更新的是新华大街至通胡路段、新华南路段、内环路段，共计72个公交站候车亭，预计国庆节前投入使用。更多内容敬请关注：O网页链接 @北京市通州 ​​​​,2012-09-13 15:53,1,6,赞,微博手机版,https://weibo.com/2590508300/yBGMoqY3A
38,转发微博,是,#通州新公交候车亭提升新城形象#为提升通州新城整体形象，完善公交基础设施建设，近日，通州区对数十个老旧公交候车亭进行更新。目前正在陆续更新的是新华大街至通胡路段、新华南路段、内环路段，共计72个公交站候车亭，预计国庆节前投入使用。更多内容敬请关注：O网页链接 @北京市通州 ​​​​,2012-09-13 15:44,4,8,赞,微博手机版,https://weibo.com/2590508300/yBGIU8m2H
39,//@19梁京20:现在去，这两天都不错。。。,是,,2012-09-13 15:42,2,评论,赞,微博手机版,https://weibo.com/2590508300/yBGIc5jQR
40,//@魏秀杰Nicole: @某个人无敌 啥时摘去啊//@北京市通州://从现在起，持续一个月呀。,是,#北京首届蘑菇文化节——金秋又逢菌#粉蘑菇金蘑菇穿着白毛衣的黑木耳、还有传说中白娘子费心九二虎之力才采到的灵芝仙草，在蘑菇园里都能找到，只要您高兴一个转身就能采到最中意的那朵。蘑菇文化节期间，通州区永乐店镇孔庄村的食用菌产业园可供大家采摘蘑菇，体验休闲乐趣。 O网页链接 ​​​​,2012-08-30 15:57,2,6,赞,微博 weibo.com,https://weibo.com/2590508300/yzyPqD3t7
41,//@sunnycorolla: @北京市通州,是,#北京首届蘑菇文化节——金秋又逢菌#粉蘑菇金蘑菇穿着白毛衣的黑木耳、还有传说中白娘子费心九二虎之力才采到的灵芝仙草，在蘑菇园里都能找到，只要您高兴一个转身就能采到最中意的那朵。蘑菇文化节期间，通州区永乐店镇孔庄村的食用菌产业园可供大家采摘蘑菇，体验休闲乐趣。 O网页链接 ​​​​,2012-08-30 15:04,6,5,赞,微博 weibo.com,https://weibo.com/2590508300/yzytPatVp
42,//@咖啡呼吸: 是在宋庄吗？//，是的，宋庄辖区。,是,#2012中国马球公开赛9月在通州新城挥杆#9月1日至23日，跻身世界前五大赛事之一的“皇家礼炮王者杯2012中国马球公开赛”将在通州新城举行。届时世界多个国家的马球选手将云集新城，角逐0—4级、4—8级和16级的比赛奖项。更多内容敬请关注:O网页链接。@北京市通州 ​​​​,2012-08-30 14:54,3,2,赞,微博 weibo.com,https://weibo.com/2590508300/yzypEj61X
43,回复@小蚯蚓1987:可以登录这个网址：O网页链接 //@小蚯蚓1987:这是什么微博啊，发微薄的人有点不负责吧！没有时间 没有具体地点 说的云里雾里的！ //@北京市通州:转发微博,是,#华北最大花卉景点：通州新城万花园正式开园#近日，以“走进通州，畅游花海”为主题的畅游人文通州暨花仙子万花园开园典礼，在通州新城国际种业科技园区举行。标志着华北最大花卉景点万花园正式开园。更多内容敬请关注:O网页链接。@北京市通州 ​​​​,2012-08-29 16:23,1,4,赞,微博 weibo.com,https://weibo.com/2590508300/yzpzr40Nr
44,转发微博,是,#第18届世界食用菌大会在北京国际会议中心开幕#8月27日，由通州区主办的第18届世界食用菌大会在北京国际会议中心开幕。届时，将邀请来自世界银行等国际组织代表等600名代表和相关人士，到通州观摩食用菌产业发展情况，并推介通州新城建设成就。更多内容敬请关注:O网页链接。@北京市通州 ​​​​,2012-08-29 16:05,4,2,赞,微博 weibo.com,https://weibo.com/2590508300/yzprZu2VJ
45,转发微博,是,#通州高标准建设基础设施 推动国际新城建设#东关大道目前正进行结构施工，年底前可完成结构施工。北环环隧预计年底可完成结构施工。地铁M6线二期北关、新华大街、玉带河大街3个换乘站目前正在紧张施工，预计明年年底竣工试运行。更多内容敬请关注:O网页链接。@北京市通州 ​​​​,2012-08-29 16:00,5,1,赞,微博 weibo.com,https://weibo.com/2590508300/yzppU5G2V
46,转发微博,是,#华北最大花卉景点：通州新城万花园正式开园#近日，以“走进通州，畅游花海”为主题的畅游人文通州暨花仙子万花园开园典礼，在通州新城国际种业科技园区举行。标志着华北最大花卉景点万花园正式开园。更多内容敬请关注:O网页链接。@北京市通州 ​​​​,2012-08-24 10:09,11,18,赞,微博 weibo.com,https://weibo.com/2590508300/yyBZbrJMf
47,转,是,,2012-08-22 08:01,32,3,赞,微博 weibo.com,https://weibo.com/2590508300/yyii5qrTb
48,,是,《在路上》说：“我还年轻，我渴望上路”。她是此行让我动摇人生观的人的旅者。李奶奶，68岁，北京通州人，我遇到她时，她正骑车找纳帕海的入口，此时海拔3200米。她一个人从北京到昆明从昆明到丽江从丽江到香格里拉。准备一个人坐巴士翻越海拔5000米的白马雪山垭口，去德钦看梅里。祝福，并为她求转发 ​​​​,2012-08-21 14:03,18,6,赞,专业版微博,https://weibo.com/2590508300/yybewj35N
49,转发微博,是,#北京市第十三次团代会#即将召开！你一定还记得入团考试时的紧张心情；记得第一次佩戴团徽的激动时刻；记得那些与共青团有关的日子……那么，请同我们一起，分享你与共青团有关的青春故事吧~O网页链接 ​​​​,2012-08-21 09:15,转发,1,赞,微博 weibo.com,https://weibo.com/2590508300/yy9lCsSOb
50,【一个CEO的八角色】1，大忽悠，确立各方利益相关的远景规划。2，包工头，缺什么补什么。3，总帮主，不断微调团队。4，交际花，跟政府，客户打好交道。5，总客服，获知并反馈。6，智多星，探求企业文化。7，大账房，财政管理（减少支出就是收入）。8，大明星，企业最大的代言人。各位，上午好。 ​​​​,否,,2012-08-21 09:15,5,2,赞,微博 weibo.com,https://weibo.com/2590508300/yy9lqDxd2
51,,是,【一张5000元的汇款单一份守候47年的承诺】47年前杨为之痔疮发作来到医院，当时的他交不起诊疗手术费，他答应医生日后一定把医疗费寄来。然而收入微薄的他无法马上偿还，等他有力偿还的时候医院却不见了。“做人必须讲诚信。”几经周折后，老人终于找到了医院并汇去了5000元。O网页链接 ​​​​,2012-08-21 09:01,4,评论,赞,微博 weibo.com,https://weibo.com/2590508300/yy9fWfaOK
52,转发微博,是,【大学四、六级考试成绩现在公布，同学们赶紧查询吧！】#教育新知#@上海国子监 说，今年6月全国大学英语、日语、德语、俄语四、六级考试以及法语四级考试成绩，今天上午9时正式公布。网上免费查分O99宿舍-全国大学英语四六级考试官方成绩查询...， 收费短信查分方式详见长微博。希望大家都顺利过线！ via@上海教育 ​​​​,2012-08-21 09:00,转发,评论,赞,微博 weibo.com,https://weibo.com/2590508300/yy9fEdzls
53,帮转一下。,是,,2012-08-21 09:00,40,5,赞,微博 weibo.com,https://weibo.com/2590508300/yy9fnnHNL
54,转发微博,是,#惠说北京#告诉通州区朋友一个好消息！我从通州区政府得知，北京阜外心血管病医院与该区潞城镇签署了关于共建潞城社区医疗合作中心的协议。从本周起，通州心血管病患者可以在每周五上午前往潞城卫生院享受这家三甲医院为您提供的专家门诊、会诊和查房、双向会诊和健康教育等医疗服务。 ​​​​,2012-08-20 12:39,7,1,赞,微博 weibo.com,https://weibo.com/2590508300/yy1fNvOnY
55,转发微博,是,号外号外！为了让居住在北京通州地区的同学，能实现便捷舒适的上下班，于是拼啦开通了【拼啦-通州qq群】qq群号为：218598320，现群已经有活跃用户300多人啦，大量鲜活拼车信息，等待着通州同学哟 （加群暗号：拼啦拼车）~@北京市通州 @通州同城会 #拼啦拼车# ​​​​,2012-08-15 17:03,9,2,赞,专业版微博,https://weibo.com/2590508300/yxhQAuE3Q
56,转发微博,是,【京郊赏菊 延庆四季花海自助游玩攻略】恐怕京郊没有哪片花海像延庆的四季花海那样令人过目难忘了。当我们乘了两个小时的车、昏昏欲睡时突然发现了这么一个世外幽谷，数千亩橙色的万寿菊被群山环抱，每一块菊田明亮得就像是画家的油画笔肆意涂抹上的痕迹，带着醉人的艺术感。O网页链接 ​​​​,2012-08-14 15:17,5,评论,赞,微博 weibo.com,https://weibo.com/2590508300/yx7J58ED0
57,#通州发布#本月27-30日，通州将举办第18届世界食用菌大会，届时将有来自世界40个国家的600名专家和各界人士参会，共同研讨食用菌培育、生产、食用等课题。同时，在29日参会的600名代表将统一乘车前往通州永乐店、马驹桥等地的食用菌生产基地观摩工厂化生产。 ​​​​,否,,2012-08-14 15:04,4,评论,赞,微博 weibo.com,https://weibo.com/2590508300/yx7DGlgem
58,转发微博,是,【周克华击毙现场直击：目击者称听见3声枪响】目前击毙现场已经被警方用警戒线隔离，有大批持枪特警值守。有现场目击者称：“今天早上6点多不到7点时，我听到外面3声枪响。我是第一个出来看的，当时就看到有人倒地，警察把地上的枪踢开。当时我看到还有3、4个便衣警察在现场。”O网页链接 ​​​​,2012-08-14 10:49,5,4,赞,微博 weibo.com,https://weibo.com/2590508300/yx5YnfX3x
59,#开心一刻#我只是让你意思一下，没想到你那么实在，呜呜呜。。。。。 ​​​​,否,,2012-08-10 18:18,11,2,赞,微博 weibo.com,https://weibo.com/2590508300/ywxcJnVk5
60,#通州发布#受7.21暴雨的影响，大运河森林公园前一阵子暂时闭园，经工作人员夜以继日连续抢修，在经过近20天的努力之后，8月10日终于恢复开园。O网页链接 ​​​​,否,,2012-08-10 18:14,11,6,赞,微博 weibo.com,https://weibo.com/2590508300/ywxb34KZL
61,旅行的长度由钱包决定；旅行的宽度由目光决定；旅行的深度由心灵决定；旅行的高度有品位决定。早上好，各位。 ​​​​,否,,2012-08-09 09:08,11,4,赞,微博 weibo.com,https://weibo.com/2590508300/ywkaCl3jU
62,,是,太NB了。。。田径预选赛撑杆跳高古巴选手的竿子直接断成三节棍啊啊！ 果断送出动图。。。 BBC解说在那说。。 “呃。。这种事情。。还算正常啦。。 任何东西都有使用寿命啊啊 ” “恩。。。这下终于让我不那么困了。。。“ （我可以说这是我从小看撑杆跳看到那棍棍弯成那样都在幻想的场景么。） ​​​​,2012-08-09 09:04,16,2,赞,微博 weibo.com,https://weibo.com/2590508300/ywk9m2lZj
63,转发微博,是,【中国最美十大宗教名山】1、武当山；2、峨眉山；3、五台山；4、普陀山；5、天台山；6、龙虎山；7、九华山；8、崆峒山；9、三清山；10、绵山。@世界旅行资讯 ​​​​,2012-08-08 17:33,7,2,赞,微博 weibo.com,https://weibo.com/2590508300/ywe3ftBnp
64,各位雷锋同学帮忙。,是,家里断水了，万能的微博啊，告我通州哪些银行能交水费啊？@北京市通州 ​​​​,2012-08-08 14:31,转发,6,赞,微博 weibo.com,https://weibo.com/2590508300/ywcRrd6kO
65,转发微博,是,#北京市住房保障信息周报#【保障性住房政策答疑解惑】（1）都有哪些家庭能申请公共租赁住房呢？ ​​​​,2012-08-08 09:57,4,6,赞,微博 weibo.com,https://weibo.com/2590508300/ywb42lQUK
66,#开心一刻#你冲锋枪的抛壳机是不是装了红外线瞄准镜，并且指向了我的脑袋。 ​​​​,否,,2012-08-07 17:53,14,1,赞,微博 weibo.com,https://weibo.com/2590508300/yw4L2tPFX
67,让我们拭目以待。,是,#刘翔加油#110米栏预赛第一枪已经打响，刘翔被分在第六小组第4道，将在17:45分出战，刘翔，请自由飞“翔”！ ​​​​,2012-08-07 17:19,2,1,赞,微博 weibo.com,https://weibo.com/2590508300/yw4wX1k3k
68,转发微博,是,【政策解答】#社保卡#因个人原因造成社保卡污损、残缺无法辨认卡面信息及不能在读卡机上使用的，持卡人需持原卡和本人的居民身份证到社会保障卡服务网点办理换卡手续。15个工作日后，申请换卡人持本人的居民身份证和领卡证明到社会保障卡服务网点领取社会保障卡。 ​​​​,2012-08-07 11:57,转发,评论,赞,微博 weibo.com,https://weibo.com/2590508300/yw2qf8k7E
69,转发微博,是,【郭金龙：城市建设要更加尊重自然规律】8月6日，在房山慰问安置房建设者的北京市委书记郭金龙表示，“7•21”特大自然灾害后，受灾群众期盼着能有一个稳定的安置，尽快重建家园。我们已经兑现了让群众如期住进安置房的承诺，还要在今后的建设中更加尊重自然规律，让大灾之后的房山实现更好地发展。 ​​​​,2012-08-07 11:56,转发,评论,赞,微博 weibo.com,https://weibo.com/2590508300/yw2qbjPUX
70,这个？,是,女子七项全能又出裁判问题：德国一名女选手获得银牌，结果在终点被告知取消成绩，原因是她跑错跑道了。德国电视台全体动员，把全程的录像来回放了几遍，找不到任何证据。15分钟以后，裁判终于发现犯规的是隔壁跑道的那一位。(@笑傲伦敦V)PS:去伦敦没被耍过的都不好意思说自己参加过奥运会~ ​​​​,2012-08-06 18:34,12,5,赞,微博 weibo.com,https://weibo.com/2590508300/yvVBbtmmg
71,#开心一刻#等等我，等等我，我也想去火星，我只是堵了一会车....... ​​​​,否,,2012-08-06 18:31,3,2,赞,微博 weibo.com,https://weibo.com/2590508300/yvVzQrRBJ
72,#通州发布#为了进一步做好水文化遗产传承和保护工作，通州现诚向社会各界征集我区范围内现存的水文化遗产线索。线索一经采用，将对其进行专家评议，并对获奖者颁发荣誉证书和奖金。感兴趣的朋友们关注下。 ​​​​,否,,2012-08-06 17:32,7,2,赞,微博 weibo.com,https://weibo.com/2590508300/yvVc58u9p
73,#通州发布#近日，通州区潞城镇与北京高占祥文化艺术基金会签订合作协议，将在潞城镇通胡大街北侧，紧邻六环路建造占祥文化公园。该公园占地面积150亩，将打造成一个集文化、绿色、休闲于一体的艺术公园。 ​​​​,否,,2012-08-06 17:08,12,7,赞,微博 weibo.com,https://weibo.com/2590508300/yvV21CyBS
