序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,#红校服#觉得挺好 ​​​​,否,,2012-09-29 18:28,转发,评论,赞,话题-中学为优秀...,https://weibo.com/2720128791/yE8DBbzAx
1,//@卡鹏哥: 后面的中共射阳县委宣传部与小孩的贺生横幅交相辉映，好一幅我党特色写照//@做我的mine: //@孙孟晋: 又是哪个权贵的儿子？！//@杨子cn: //@江小鱼: #中国无赖年度评选#之25：射阳县委宣传部为一名小朋友庆生送祝贺条幅的人//,是,【10岁小孩庆生现场现县委宣传部祝贺条幅】近日，有网友曝光三张中共射阳县委宣传部为一名小朋友庆生送祝贺条幅的图片，引发热议。当记者致电射阳县委宣传部，一名工作人员却称条幅不是宣传部的人挂的，但记者进一步追问这到底是怎么回事时，对方反复称不方便透露。O网页链接 ​​​​,2012-09-29 18:27,1,评论,赞,话题-10岁庆生现...,https://weibo.com/2720128791/yE8D6baUM
2,拍到马蹄子上了，不解释！,是,#今日关注#【射阳县委宣传部为10龄童庆生】近日，一篇题为《小朋友过生日，县委宣传部祝贺》的帖子里贴出了关于一名小朋友庆祝十岁生日的图片，其中一条落款为中共射阳县委宣传部的庆生条幅尤为引人注目。对此，有关方面称不是宣传部的人挂的，也不是宣传部的人授意挂的，具体不便透露。(华声在线) ​​​​,2012-09-29 18:26,转发,评论,赞,话题-10岁庆生现...,https://weibo.com/2720128791/yE8CquwLv
3,#不钻狗洞就开除你怎么看#没有人权吗？ ​​​​,否,,2012-09-29 18:20,转发,评论,赞,话题-怀孕女工拒...,https://weibo.com/2720128791/yE8Ab2qE5
4,#一号线地铁故障#1号线太老了！该重修了。还是期待6号线吧！ ​​​​,否,,2012-09-29 18:18,转发,评论,赞,话题-北京地铁一...,https://weibo.com/2720128791/yE8zq34Dc
5,#你怎么看取消公费医疗#我没上班时，学生要自付药费买药！我上班后，单位取消公费医疗！80后的悲催生活都赶上了！ ​​​​,否,,2012-09-29 18:16,转发,评论,赞,话题-北京市级公...,https://weibo.com/2720128791/yE8yH7NMf
6,#考研女连吃一月泡面患胃癌#我不吃泡面，我吃煮方便面！ ​​​​,否,,2012-09-29 18:12,转发,评论,赞,话题-考研女连吃...,https://weibo.com/2720128791/yE8x71ZFv
7,#怕老婆#那找个北京爷们吧 ​​​​,否,,2012-09-29 18:12,转发,评论,赞,话题-全国“怕老婆...,https://weibo.com/2720128791/yE8wKy8p2
8,这东西眼睛好有爱 ！//@嘉兴小完美: 我卖萌可厉害了[c迷糊]@洵洵公主 @雅各西 @Brandewijn丶mxc @Bunny_芳小兎 //@Brandewijn丶mxc: 卖萌~~你也试试、@嘉兴小完美 @美兔鱼Sayuri,是,,2012-09-29 18:08,转发,评论,赞,话题-卖萌日一起...,https://weibo.com/2720128791/yE8vpf1pY
9,#缩短中小学学制#应该缩短！国家应该整治各种补习班的不正之风！ ​​​​,否,,2012-09-29 18:07,转发,评论,赞,话题-微焦点：委...,https://weibo.com/2720128791/yE8v59j77
10,#十元能买什么#刷一次916京承告诉！ ​​​​,否,,2012-09-29 18:06,转发,评论,赞,话题-你家乡的10...,https://weibo.com/2720128791/yE8uykZPh
11,#十元能买什么#2根葱！刚看的！ ​​​​,否,,2012-09-29 18:06,转发,评论,赞,话题-你家乡的10...,https://weibo.com/2720128791/yE8uo1B2y
12,#大葱十元只能买两根#大葱也很贵，鸡蛋也很贵！ ​​​​,否,,2012-09-29 17:57,转发,评论,赞,话题-北京大葱10...,https://weibo.com/2720128791/yE8qNutvq
13,//@小肉豆mini: 一個晚上，我大概會出現一半以上的睡姿,是,(¦3[____]睡姿24式 （via 林大B） ​​​​,2012-09-29 17:53,转发,评论,赞,话题-世界睡眠日...,https://weibo.com/2720128791/yE8pkv2JI
14,#我没有男朋友#YY越多，就越会觉得自己不幸福。还是现实点好！ ​​​​,否,,2012-09-29 17:20,转发,评论,赞,话题-我没有男朋...,https://weibo.com/2720128791/yE8bIhnLu
15,#油价破8#又涨价啊！ ​​​​,否,,2012-09-29 17:16,转发,评论,赞,话题-油价冲破8元...,https://weibo.com/2720128791/yE8adcU4w
