序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,节日交通综合症。。。早作准备啊，童鞋们,是,【北京交管部门：今日中午开始交通流量将激增】今天是中秋、国庆长假前最后一个工作日，北京市交管部门发布预警称，今天中午开始北京交通流量可能激增，晚高峰将提前从14时开始，今晚21时以后北京繁华商业街区、餐饮娱乐集中地区周边还会迎来第二轮晚高峰。O网页链接 ​​​​,2012-09-29 10:48,1,8,赞,微博 weibo.com,https://weibo.com/2590506130/yE5CKoxDa
1,转发微博,是,#出行提示# “十一”黄金周期间本市所有收费公路将对7座以下（含7座）小客车免费通行，预计节日期间市域内主要高速公路车流量将有大幅上升，易出现交通拥堵。@交通北京 为您准备了市域内8条主要高速公路拥堵绕行路线图，请您参考：[推荐] ​​​​,2012-09-28 14:05,5,1,赞,微博 weibo.com,https://weibo.com/2590506130/yDXu6uyEX
2,据说十一假期，百分之九十九都是这种型，你是么？（自搜狐微漫画） ​​​​,否,,2012-09-28 14:03,16,3,赞,微博 weibo.com,https://weibo.com/2590506130/yDXtx48X4
3,防风保暖注意安全,是,【夜间风大体感温度低 注意防风保暖】27日17时北京气象信息: 今天夜间多云转晴，北风五六级，最低气温12℃，刮风时不要在广告牌和临时搭建物等底下停留，注意避开易掉落物体。明天白天大部分时间还有五六级北风，气温下降，注意添加衣物预防感冒。明天白天晴间多云，北风五六转三四级，最高气温22℃。 ​​​​,2012-09-27 17:43,1,1,赞,微博 weibo.com,https://weibo.com/2590506130/yDPu08XJZ
4,//@首都健康: 粑粑麻麻们围观啦~~//@首都儿科研究所: 转发微博,是,【宝宝令人头疼的8大行为是否要制止】手指啃得津津有味；玩具总喜欢乱丢一地；爬上爬下好危险……在宝宝成长的过程中，总会出现一些让妈妈头疼的行为。这些行为是宝宝的年龄所决定的吗？要不要阻止？让我们一起解读它们背后的意义，以更好地引导宝宝探索和认知。 ​​​​,2012-09-27 17:40,3,2,赞,微博 weibo.com,https://weibo.com/2590506130/yDPt0om2C
5,个人微博账号也经常收到中奖信息，天上不会掉馅饼，就算掉了也不一定非得砸咱们头上，咱们还是踏踏实实上班挣钱[呵呵],是,【警惕！诈骗盯上“好声音”】@广州公安 @河北发布 等账号发布提醒，收到借“中国好声音”栏目之名，以缴纳报名费、保证金等引诱汇款的中奖短信，要认真甄别，各地已发生多起此类诈骗。“中奖短信”骗术是老生常谈，无非是变换名头，随机发短信给手机用户，对此莫起贪念，不听、不信、不理。 ​​​​,2012-09-27 14:10,3,2,赞,微博 weibo.com,https://weibo.com/2590506130/yDO5zpJXd
6,海淀目前有风有雨（万柳地区），各位童鞋注意安全,是,【大风蓝色预警信号】市气象台11时10分发布大风蓝色预警信号：午后本市风力逐渐加大，傍晚到夜间平均风力达5-6级阵风7级左右，明天白天仍有四五级北风，请注意防范。 ​​​​,2012-09-27 14:06,2,1,赞,微博 weibo.com,https://weibo.com/2590506130/yDO4eDUmg
7,转发微博,是,不断提高区县环境监测机构能力水平：在建设全市PM2.5监测网络的同时，我局组织开展了区县环境监测机构标准化建设与达标验收工作，包括提高人员素质，增加监测能力，配备监测设备等，推进监测能力全面提升。 ​​​​,2012-09-27 14:05,转发,评论,赞,微博 weibo.com,https://weibo.com/2590506130/yDO3HyaN1
8,#文化海淀#海淀文化创意产业形成四大重点产业集群，增加值占GDP近三成。从行业收入来看，软件网络及计算机服务、广播影视、广告会展和其他辅助服务成为海淀区发展较好的行业。从行业收入增幅角度看，收入排名前四的主导行业均实现了两位数增长。 ​​​​,否,,2012-09-27 14:04,转发,评论,赞,微博 weibo.com,https://weibo.com/2590506130/yDO38pCfm
9,#海淀新闻#秋收运动会妙趣横生 近日，在海淀区玉渊潭公园“浓情绿意玉渊潭、幸福和谐我的家”秋实展活动现场，一场别开生面的体育比赛正在举行，比赛项目有：挑扁担、插秧苗、运菜忙等，吸引很多市民前来参加和观看，让人们想起了当年那些下地抢收的日子。 ​​​​,否,,2012-09-27 09:52,3,评论,赞,微博 weibo.com,https://weibo.com/2590506130/yDMoZ7HgW
