序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,分而食之，好主意！[花心],是,#健康知识#【中秋临近话月饼】在吃月饼时，朋友们要掌握适量原则，即：少量多样，以品为主。月饼一次不宜多吃，最好不超过一个。可以和亲朋好友分享不同口味的月饼，既庆祝节日、增进友情，又不至于食用过量。另外，大家不能用月饼代替正餐。月饼的营养成分远比不上正餐所提供的营养全面、均衡。 ​​​​,2012-09-30 09:31,5,评论,赞,Android客户端,https://weibo.com/2417852083/yEey6vKLr
1,中秋快乐，花好月圆 //@北京12320在聆听:中秋节快乐！,是,今天是农历八月十五，一年一度的中秋节，祝全体卫生系统职工中秋国庆双节快乐！阖家团员！ ​​​​,2012-09-30 09:30,1,评论,赞,Android客户端,https://weibo.com/2417852083/yEexvgvG6
2,转给旅途上的亲～//@我在120上班:坐着也能活动下！,是,"【出行脚丫操】长时间乘坐交通工具可引起血液循环不畅,因此,应该每隔20分钟起立走动一会儿,有条件的话应尽量把腿抬高,依靠重力作用,使小腿肚的静脉血液充分回流,预防血栓.如果条件不允许,还可以在座位上做以下几个小动作,让下肢血液流通:1.弯脚趾;2.分开上翘脚趾;3.踮脚尖;4.勾脚;5.转脚腕。@薛蛮子 ​​​​",2012-09-30 09:27,2,评论,赞,Android客户端,https://weibo.com/2417852083/yEewuDwTL
3,贴心服务,是,#出行提示# “十一”黄金周期间本市所有收费公路将对7座以下（含7座）小客车免费通行，预计节日期间市域内主要高速公路车流量将有大幅上升，易出现交通拥堵。@交通北京 为您准备了市域内8条主要高速公路拥堵绕行路线图，请您参考：[推荐] ​​​​,2012-09-29 17:06,转发,评论,赞,政府版微博,https://weibo.com/2417852083/yE86hq1YY
4,卫生部关于新型冠状病毒感染病例答问O网页链接 ​​​​,否,,2012-09-29 15:56,11,5,赞,微博 weibo.com,https://weibo.com/2417852083/yE7DJ6fUC
5,由于两例病例发病间隔3个月，并且两例病例的密切接触者中未出现类似病例，因此目前看来，此新型冠状病毒尚不具备有效的人传人的能力，传播能力有限。出现社区内暴发流行以及国家地区间传播的可能性不大，市民目前不必恐慌。,是,近日，世界卫生组织通报英国和沙特阿拉伯分别发现1例新型冠状病毒感染病例，两名病例均出现急性重症呼吸道症状，并伴有肾功能衰竭。其中英国报告的病例在发病前有赴沙特阿拉伯旅行史。目前，世界卫生组织已证实该新型冠状病毒不同于SARS病毒，暂不建议采取任何旅行限制措施。详见O网页链接 ​​​​,2012-09-29 15:41,4,1,赞,微博 weibo.com,https://weibo.com/2417852083/yE7xzjS3j
6,近日，世界卫生组织通报英国和沙特阿拉伯分别发现1例新型冠状病毒感染病例，两名病例均出现急性重症呼吸道症状，并伴有肾功能衰竭。其中英国报告的病例在发病前有赴沙特阿拉伯旅行史。目前，世界卫生组织已证实该新型冠状病毒不同于SARS病毒，暂不建议采取任何旅行限制措施。详见O网页链接 ​​​​,否,,2012-09-29 15:39,17,5,赞,微博 weibo.com,https://weibo.com/2417852083/yE7wFbck8
7,转给自驾出行的亲们参考~,是,#自驾出行请注意#加油要特别注意，尽量在大地方的正规加油站。如果是车队行驶，车与车要保持安全距离，车队所有的车切忌急刹车，以防追尾。在车队超越慢车时，已通过的车辆负责为自己的后车报告前方路况并引导后车超越，在未明确前方路况时，切勿强行超车。一定不要疲劳驾驶，每3小时要休息一会。 ​​​​,2012-09-29 14:31,3,1,赞,政府版微博,https://weibo.com/2417852083/yE75jE3Nn
8,亲们过节尽情嗨皮，千万注意饮食卫生~,是,【过节提示】食物中毒是旅游及节日期间的常见意外，多因食用细菌污染食物引起，食用毒蘑菇等也可造成。以呕吐腹泻为主要表现，继而脱水和血压下降，甚至休克。急救措施：大量喝水后进行催吐，可口服黄连素或氟哌酸；避免进食难消化食物，症状严重及时就医，最好带上呕吐物样本，便于医生判断治疗。 ​​​​,2012-09-29 14:28,2,评论,赞,政府版微博,https://weibo.com/2417852083/yE740nW5n
9,中秋国庆双节来临，首都健康向节日期间仍坚守岗位护佑人民健康的同仁们道声辛苦祝你们节日快乐，阖家幸福！也祝各行各业坚守岗位的劳动者两节快乐，平安健康！ ​​​​,否,,2012-09-29 13:31,4,5,赞,微博 weibo.com,https://weibo.com/2417852083/yE6GXm6Bs
10,平安快乐过长假//@曾晓芃: 特别提示：外出旅游一定要注意预防蚊虫叮咬，穿长袖衣、长裤和袜子，避免在草地、树林中长时间坐卧；在山区、森林里游玩时，注意绑好裤脚。[玫瑰],是,#十一长假#金秋十月是旅游度假的黄金时期，即将到来的中秋、国庆8天长假更是旅游、探亲、聚会的高峰期。北京市疾病预防控制中心在此提醒您：外出郊游注意饮食卫生，天气逐渐转凉，积极预防呼吸道传染病。祝大家度过一个健康、平安、快乐的假期！@首都健康 @新浪健康 @与点阁 ​​​​,2012-09-29 10:06,转发,2,赞,微博 weibo.com,https://weibo.com/2417852083/yE5lLyYai
11,感谢@胖河马要瘦 提醒，奉上狂犬病免疫预防门诊方便亲们查询O网页链接 ​​​​,否,,2012-09-29 09:47,2,评论,赞,微博 weibo.com,https://weibo.com/2417852083/yE5e3roCy
