序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,转发微博,是,按照街道的工作部署，连日来诚苑社区对责任路段开展了门前三包检查和文明劝导活动。社区人员还对其进行了爱护环境卫生教育。@文明丰台@和谐南苑 ​​​​,2012-09-29 13:44,转发,评论,赞,专业版微博,https://weibo.com/2275664681/yE6Ma4zCx
1,南苑街道自今年7月初至9月共历时3个月，开展百姓周末大舞台共计6场，邀请南苑街道鱼水情艺术团、区文化馆艺术团，太平桥街道北京世纪爱乐乐团等5个文艺团体，为居民上演高水文艺节目，吸引了观众4500余人，得到了观众的一致好评，特别是太平桥街道北京世纪爱乐乐团的交响乐表演，让人印象深刻。 ​​​​,否,,2012-09-29 12:55,转发,评论,赞,专业版微博,https://weibo.com/2275664681/yE6spwudO
2,转发微博,是,9月26日，诚苑社区为了对辖区内的老人、妇女、儿童、流动人员以及共建部队的军人表达节日的祝福，开展了形式多样的慰问活动，对辖区内的困难育龄妇女送去了慰问品，物品虽少但是却代表着诚苑社区对这些困难育龄妇女的深深关爱之情以及对她们双节的浓浓祝福之意。 ​​​​,2012-09-29 09:50,转发,评论,赞,专业版微博,https://weibo.com/2275664681/yE5f192BK
3,9月26日，诚苑社区为了对辖区内的老人、妇女、儿童、流动人员以及共建部队的军人表达节日的祝福，开展了形式多样的慰问活动，对辖区内的困难育龄妇女送去了慰问品，物品虽少但是却代表着诚苑社区对这些困难育龄妇女的深深关爱之情以及对她们双节的浓浓祝福之意。 ​​​​,否,,2012-09-28 11:43,2,1,赞,专业版微博,https://weibo.com/2275664681/yDWyo7agh
4,近日西宏苑社区开展了以环境卫生大扫除的环境卫生工作，根据上级街道主管部门工作要求，此次环境卫生大扫除，以居民小区、街巷胡同为重点，按照“精细管理、美化环境、服务群众”的工作要求，发动群众自主清理环境卫生。西宏苑社区发动小区物业保洁员、低保志愿者及治安志愿者共同开展环境大扫除工作。 ​​​​,否,,2012-09-28 11:22,转发,评论,赞,专业版微博,https://weibo.com/2275664681/yDWpQhZ7Z
5,9月24日上午，南苑街道诚苑社区开展除“四害”灭蚊活动。社区干部、保洁员针对小区内的下水道及垃圾站里堆放的垃圾桶进行喷洒，达到了灭蚊的最佳效果。社区干部在开展“灭蚊行动”的同时，还积极向居民宣传灭蚊知识，提醒居民把家中的花盆，鱼缸定期清理，清除蚊子滋生地，以减少疾病的传播。 ​​​​,否,,2012-09-27 15:12,转发,评论,赞,专业版微博,https://weibo.com/2275664681/yDOuUeYeH
6,9月23日下午，南苑街道诚苑社区在辖区内开展了除“四害”灭鼠活动。社区干部对小区内每一百米处的卫生死角、下水道口、楼房单元之间的拐角处设立鼠站的地方进行投放鼠药，并将鼠站里的杂物清理干净，确保每个鼠站里都有新投放的鼠药。社区此次灭鼠活动，共向鼠站内投放鼠药50多粒。 ​​​​,否,,2012-09-27 15:11,转发,评论,赞,专业版微博,https://weibo.com/2275664681/yDOuxtDue
7,9月25日，在国庆、中秋两节即将到来之际，南苑街道南庭新苑社区开展迎两节联欢活动。社区为大家准备了月饼、水果，还为大家准备了精彩的互动游戏，你来比划我来猜。社区居民们一边吃着香甜的月饼，一边观看互动游戏，增进了居民之间的相互了解，得到了社区居民的一致好评。 ​​​​,否,,2012-09-25 16:27,转发,评论,赞,专业版微博,https://weibo.com/2275664681/yDw8iiPrV
8,9月25日南苑街道残联在职康站举办了“迎中秋、庆国庆”联欢会。这一天，职康站张灯结彩布置一新，串串的红灯笼挂在每一个房间最显眼的地方，显得格外的喜气洋洋。工作人员为23名学员桌上摆放了一个大苹果和月饼，大家唱着歌，表演着自己拿手的节目，共同迎接中秋、国庆。 ​​​​,否,,2012-09-25 16:21,1,1,赞,专业版微博,https://weibo.com/2275664681/yDw5Olo7e
9,9月25日上午，南苑街道领导来到残疾人职业劳动康复站，关心康复站学员的学习情况，并同康复学员进行了亲切交谈。一起包饺子，亲身感受了学员们在职康站的生活自理能力训练方面取得的成果。学员们虽然包的饺子不太好看，但是能看出经过训练后所取得的巨大进步。 ​​​​,否,,2012-09-25 16:16,转发,评论,赞,专业版微博,https://weibo.com/2275664681/yDw3X8hFA
10,南苑街道三营门社区为中秋、国庆双节做好准备。陆续开展了食品安全宣传、美化环境宣传、法律服务进社区宣传等一系列活动。为辖区居民过一个放心节打下坚实基础。 ​​​​,否,,2012-09-25 15:44,转发,评论,赞,专业版微博,https://weibo.com/2275664681/yDvQR6uOa
11,,是,为了响应南苑街道部署，做好国庆六十三周年和党的十八大环境卫生保障工作，为环境建设百日行动奠定基础，提高辖区市容环境卫生水平，营造整洁、清新、优美的卫生环境。上午，诚苑社区组织社区志愿者在诚苑南里开展以“美化环境 干干净净迎国庆”为主题的月末环境整治日活动。 @文明丰台@和谐南苑 ​​​​,2012-09-25 15:40,转发,评论,赞,专业版微博,https://weibo.com/2275664681/yDvPkfvrp
