序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,//@为健康控烟:,是,@卫生部控烟传播活动：你知道吗？中国现有吸烟人数超过3亿，约7.4亿不吸烟者遭受二手烟危害。看看下面的宣传片，你是否也该有所行动？保护你爱的人和爱你的人，尊重他人的健康权利。你的点击与转发，也可以是控烟、戒烟行动的开始。  O网页链接 ​​​​,2012-09-15 07:02,转发,评论,赞,S60客户端,https://weibo.com/2718381301/yBWa4kK0z
1,转发微博,是,,2012-09-11 20:03,1,评论,赞,微博 weibo.com,https://weibo.com/2718381301/yBpz3w8SM
2,转发微博,是,【大蒜的功效与作用】大蒜是药食两用珍品，我国自古已有“大蒜上市，药店关门”的说法。大蒜中所含的大蒜素是细菌的强力杀手，对葡萄球菌、大肠杆菌等都有抑制和杀灭作用。此外，大蒜还有降低血脂、防止血栓、抗癌防癌等功效。大蒜的有效成分是蒜素，但整粒大蒜中并不直接...O网页链接 ​​​​,2012-09-11 20:02,1,评论,赞,微博 weibo.com,https://weibo.com/2718381301/yBpyQeUBt
3,转发微博,是,【健脾补肾 揉揉三阴交】三阴交(在小腿内侧，脚踝骨的最高点往上三寸处)。不同时间点按摩三阴交，可起到不同的中效，如中午按摩可健脾、下午按摩可补肾等等。1.中午11点：按揉三阴交——健脾 2.下午5~7点：按揉三阴交——补肾 3.晚上9~11点：按揉三阴交——畅三焦  ​​​​,2012-08-31 09:12,1,评论,赞,微博 weibo.com,https://weibo.com/2718381301/yzFBr7yoZ
4,转发微博,是,【改善睡眠就可成功瘦身】①、睡眠不足吃的更多；②、睡眠不足，你的脂肪储存会增多；③、睡眠不足会导致你精力不足，让你更不想动；④、打造良好睡眠环境；⑤、调整喝咖啡和喝酒的习惯。 ​​​​,2012-08-31 09:12,转发,评论,赞,微博 weibo.com,https://weibo.com/2718381301/yzFBp3toT
5,//@北京怀柔北房健康教育: //@大兴安定健康教育: //@健康教育何超: 谁做谁闪亮~~ //@健康之家杂志:比眼保健操容易多了。。。而且还不容易做错 盯了半天电脑让眼睛休息下吧,是,,2012-08-13 20:53,转发,评论,赞,微博 weibo.com,https://weibo.com/2718381301/yx0uYlaGz
6,//@健康教育何超: 谁做谁闪亮~~ //@健康之家杂志:比眼保健操容易多了。。。而且还不容易做错 盯了半天电脑让眼睛休息下吧,是,,2012-08-08 16:01,1,评论,赞,微博 weibo.com,https://weibo.com/2718381301/ywds4jpQ4
7,转发微博,是,#水灾后如何消毒#【动物尸体处理】家畜、家禽和其他动物尸体处理首选焚烧方法。在无法焚烧情况下，可以深埋，深埋时坑深不低于2m，动物尸体底部垫漂白粉干粉上部用漂白粉覆盖，漂白粉干粉厚度应3cm-5cm。 ​​​​,2012-08-08 14:44,2,评论,赞,微博 weibo.com,https://weibo.com/2718381301/ywcWAhU9V
8,颈椎最怕吹 颈椎对着空调吹，周围的软组织会产生病变，形成肌肉和皮下组织的慢性炎症，造成颈部持续痉挛、后背酸痛等后果。建议室内空调温度不要低于25摄氏度，肩背部不要直对着空调，如果温度不能自行调节，可以在肩上搭个披肩，晚上洗个热水澡。 ​​​​,否,,2012-08-06 10:21,2,评论,赞,微博 weibo.com,https://weibo.com/2718381301/yvSn20fKH
9,,是,新书推荐：书名：《青铜器鉴识》 索取号：K876.412/1 作者：杜廼松著 出版社：印刷工业出版社 ​​​​,2012-08-06 09:32,转发,评论,赞,微博 weibo.com,https://weibo.com/2718381301/yvS3cpqjc
10,,是,【5招教你远离办公室头痛】①勤开窗或用电子空气净化器净化空气。②每小时让眼睛休息5分钟，向远处眺望。③经常改变姿势，每隔45分钟左右休息3～5分钟，哪怕只是在办公室里倒杯水、稍微活动一下也好。④慎吃巧克力、慎喝酸奶。⑤压力可以使人头痛，要学会自我减压。 ​​​​,2012-07-31 08:07,转发,评论,赞,微博 weibo.com,https://weibo.com/2718381301/yuWVAAFYa
11,重复一次,是,餐后甩脂食物：1.吃得太油腻：来杯芹菜汁；2.火锅过后：喝瓶酸奶；3.烧烤之后：吃根香蕉；4.吃完方便面：吃个水果；5.正餐过后：喝杯大麦茶；6.吃蟹：饮生姜红糖水。 ​​​​,2012-07-18 15:17,1,评论,赞,微博 weibo.com,https://weibo.com/2718381301/yt1bDyuk0
