序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
14,"
                                                                                                    甘家口街道微博半年工作推进会暨地区微员论坛启动仪式，今天上午在街道会议室圆满举行。街道赤主任、康书记参加会议，两位领导重视微博发展，与在场微员互动交流，听取大家的建议。同时，赤主任给大家提出四点要求，希望年轻人有创新，有远见，让大家受益匪浅。@甘家口之窗 ​​​​                                            ",是,无, 2012-8-3 13:32,转发,评论,赞,诺基亚5233,yvrkSEVN0
15,"
                                                                                                    做有社会责任感的企业，江民赞！//@甘家口甘东社区: 社区服务需要周边企业的支持！//@甘家口大厦: 欢迎江民科技公司参与到社区服务中//@甘家口魏波:感谢江民科技的专家们为我们提供这么好的培训.@甘家口之窗                                            ",否,"
                                                                                                    #江民科技联合甘家口大厦开展社区网络安全交流会#在“云时代”到来，从概念转为应用、以及包括Rootkit技术兴起的当下，网络犯罪更加猖獗。作为信息安全领域里的国产自主品牌的领导者江民科技2012年以实际行动创造一个以客户为中心的运营模式，为客户提供多样化的安全订制服务。O网页链接 ​​​​                                                            ", 2012-8-3 13:02,1,1,赞,微博 weibo.com,yvr8Cos6L
16,"
                                                                                                                                                ",否,微博已被原作者删除, 2012-8-3 11:45,-1,评论,赞,微博 weibo.com,yvqDmxQQ0
17,"
                                                                                                     各位居民：现在开始兵役登记以及兵役证的查验工作啦！满18周岁及以上的社区青年可携带兵役证到甘家口街道513室进行核验；未办理兵役证的青年（满18周岁）请于8月20日至8月24日到513室现场办理。保家卫国，参军光荣，各位有志青年行动起来啦！[礼花]咨询电话：52812775 ​​​​                                            ",是,无, 2012-8-2 10:12,1,评论,赞,微博 weibo.com,yvgBk9iD2
18,"
                                                                                                      向敬爱的党员同志们学习！                                            ",否,"
                                                                                                    #微党校#（42）【活动快报】#危难时刻 党员显身手# 7月21日北京的一场特大暴雨，牵动着无数北京人的心，也牵动着无数党员的心。甘家口街道党员在危难时刻充分发挥了党员先锋模范作用，得到了群众的认可。 ​​​​                                                            ", 2012-8-2 09:22,1,评论,赞,政府版微博,yvggTm8gp
19,"
                                                                                                                                                ",否,"
                                                                                                    #健康甘家口#（172）今天是八一建军节，祝全国的解放军同志们节日快乐！为传承“军民一家亲”的优良传统，在中国人民解放军建军85周年之际，甘家口街道联合驻区部队和地区单位在北京工商大学礼堂举办了一场隆重的庆“八一”军民联欢文艺汇演，地区干部群众与广大官兵欢聚一堂，共叙鱼水深情。 ​​​​                                                            ", 2012-8-1 10:56,1,评论,赞,政府版微博,yv7sxBnLt
20,"
                                                                                                    [礼花]//@甘家口西钓社区: 建军节快乐[闪闪红]//@海淀区政府网站: “八一”建军节快乐~[雷锋]                                            ",否,"
                                                                                                    各位早安！今天星期三，微风小雨，气温21~24℃。今天是“八一”建军节，祝全国的解放军同志们节日快乐！ ​​​​                                                            ", 2012-8-1 09:28,转发,评论,赞,微博 weibo.com,yv6T8mwFC
21,"
                                                                                                    正能量！                                            ",否,"
                                                                                                    【图片新闻：崔永元自掏腰包请暴雨中救人农民工吃饭】“太感谢你们了！”崔永元对154位农民工深深鞠了一躬。他们在“7·21”暴雨中从京港澳高速救出上百名乘客。当获救者自发凑钱近万元表示感谢时，他们却拒收了。30日，崔永元花费14400元，做东请参与救援的农民工吃饭。O网页链接 ​​​​                                                            ", 2012-7-31 13:54,转发,评论,20,微博 weibo.com,yuZcrxV76
22,"
                                                                                                    字不错呀！                                            ",否,"
                                                                                                    #微党校#（41）②训诗：1家训：后世子孙仕宦有犯赃滥者，不得放归本家，亡殁之后，不得葬于大茔之中。不从吾志，非吾子孙。仰珙刊石，竖于堂屋东壁，以昭后世。2包公诗：清心为治本，直道是身谋；秀干终成栋，金钢不作钩；仓充鼠雀喜，草尽狐兔愁；史册有遗训，无贻来者羞。 ​​​​                                                            ", 2012-7-31 13:54,转发,评论,赞,微博 weibo.com,yuZcfr2eY
23,"
                                                                                                    //@陈坤: 多谢兄长，辛苦了！ //@行者孙冕:10时10分由@陈坤 交我托管的善款中汇出人民币6015.00元至@关爱老兵网 公共帐号，用于严老爷爷的生活紧急救助。请同学们放心，老人会从此得到好的照顾。感谢当地志愿者的悉心跟前。                                            ",否,"
                                                                                                    淅川老兵严德山，从国军小兵到新四军到解放军的连长到现在赤贫：我只要每月一袋面。 ​​​​                                                            ", 2012-7-30 11:35,转发,评论,136,微博 weibo.com,yuORuC0bB
24,"
                                                                                                    [伦敦奥火]为我们的奥运健儿加油！[奥运金牌]为国争光，凯旋归来！ ​​​​                                            ",是,无, 2012-7-30 09:36,3,1,赞,微博 weibo.com,yuO56vSy8
25,"
                                                                                                    #清莲苑#@甘家口之窗 社区居民作品 倡廉反腐感言·七律一首 清廉腐败关大局，国运民心紧此情，佞贼贪婪蝇逐血，权奸枉法胆色天，贤良爱憎无私欲，公仆衷怀有赤心，治本先当严治吏，是非紧要不能轻。 ​​​​                                            ",是,无, 2012-7-30 09:33,7,5,赞,微博 weibo.com,yuO3Wpo0S
26,"
                                                                                                                                                ",否,"
                                                                                                    目前，村民均已安排在安全区域的帐篷里，到了晚上，老人孩子都冻得够呛。我们这次只带了饮用水和食品，回头有别的志愿者再来，可以捎些防潮垫和毯子来。地点：房山区河北镇口儿村。 我在:2房易路 ​​​​                                                            ", 2012-7-27 13:56,1,评论,35,微博 weibo.com,yunvncKec
27,"
                                                                                                    @甘家口之窗 @甘家口西钓社区 @甘家口海军总医院社区 @甘家口甘东社区                                            ",否,"
                                                                                                     实有人口录入工作正在社区如火如荼地开展！通过电话登记来看，居民的警惕性都比较高，尤其是正值暑期的小朋友！这是一件非常赞的事！可是，辛苦了居干们！大家不要气馁啊，加油！ ​​​​                                                            ", 2012-7-26 13:06,1,评论,赞,微博 weibo.com,yudKqFkcz
28,"
                                                                                                     实有人口录入工作正在社区如火如荼地开展！通过电话登记来看，居民的警惕性都比较高，尤其是正值暑期的小朋友！这是一件非常赞的事！可是，辛苦了居干们！大家不要气馁啊，加油！ ​​​​                                            ",是,无, 2012-7-26 13:05,2,3,赞,微博 weibo.com,yudK6hWN2
29,"
                                                                                                    居民好眼力！看来对书法颇有研究，不知您有没有关于廉政的作品呢？欢迎您参加我们活动！可以个人发送作品到微博主题#清莲苑#@甘家口之窗 ，或者将作品交到社区居委会！[呵呵]                                            ",否,"
                                                                                                    #清莲苑# @甘家口之窗 社区居民送来书法作品。宋代清官包拯唯一传世一首五律《书端州郡斋壁》：“清心为治本，直道是身谋。秀干终成栋，精钢不作钩。仓充鼠雀喜，草尽狐兔愁。史册有遗训，无贻来者羞。” ​​​​                                                            ", 2012-7-26 12:15,转发,评论,赞,微博 weibo.com,yudpOFOFf
30,"
                                                                                                    各位居民，出门随身带雨具拉！下班后，尽快回家，不要在外逗留！下雨注意安全。[闪电]                                            ",否,"
                                                                                                    【北京今晚再遇强降雨】今日午后，全市或迎新一轮强降雨，最大降水出现在东部地区，可能达到中到大雨，不排除个别区域出现暴雨。提醒市民，今天晚高峰可能受到降雨影响，应尽早做好防雨防雷及预防次生灾害的准备。根据上次降雨，本报为大家制作了详细的城市道路积水分布图，并提醒大家出门带好雨具。 ​​​​                                                            ", 2012-7-25 08:39,转发,评论,53,微博 weibo.com,yu2zHdsqo
31,"
                                                                                                    #清莲苑# @甘家口之窗 名言警句 北宋政治家、文学家范仲淹在《岳阳楼记》中写到“Un-high temple is concerned about the people, is the far corners of the monarch.” 各位粉儿，能猜到这句名言吗？您还有更好的翻译吗？@竹本小茜 @章章香香 ​​​​                                            ",是,无, 2012-7-25 08:33,转发,2,赞,微博 weibo.com,yu2x22oFc
32,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #微党校#（37）【清莲苑】格言警句 周文王姬昌所著《周易》曰：天行健，君子以自强不息；地势坤，君子以厚德载物。天（即自然）的运动刚强劲健，相应地，君子处世，也应像天一样，自我力求进步，刚毅坚卓，发愤图强，永不停息；大地的气势厚实和顺，君子应增厚美德，容载万物。 ​​​​                                                            ", 2012-7-24 13:04,转发,评论,赞,政府版微博,ytUSyD3aq
33,"
                                                                                                    //@咖啡油条: 帮转//@怒放的生命on_no: 车主一定很着急吧，帮转！@交通北京 @咖啡油条 //@甘家口之窗:#微群精选#（119）京城大雨时，开车的您是不是也曾在甘家口街道新街社区经过？希望能尽快帮这些#丢失的车牌#找到主人。                                            ",否,"
                                                                                                    大雨无情，京城有爱！周末特大暴雨之后，我们社区主任在辖区内巡视的时候发现3块无人认领的车牌，请失主携带行驶证速来居委会取回自己的车牌。 ​​​​                                                            ", 2012-7-24 12:55,转发,评论,赞,微博 weibo.com,ytUOOD3Vz
34,"
                                                                                                    #清莲苑# @甘家口之窗 社区居民送来书法作品。宋代清官包拯唯一传世一首五律《书端州郡斋壁》：“清心为治本，直道是身谋。秀干终成栋，精钢不作钩。仓充鼠雀喜，草尽狐兔愁。史册有遗训，无贻来者羞。” ​​​​                                            ",是,无, 2012-7-24 12:54,3,2,赞,微博 weibo.com,ytUOr0UCX
35,"
                                                                                                                                                ",否,"
                                                                                                    #健康甘家口#（169）为引领地区健康文化的推进，“中塔炫”文化品牌之第二板块“中塔炫之影”炫亮登场。7月16日至7月20日，街道在中央电视塔下进行了为期一周的数字电影放映，引进了《关云长》等院线大片，给地区百姓们带来了一个个难忘的消夏时光，也炫亮了夜空下美丽的中央电视塔…… ​​​​                                                            ", 2012-7-23 14:44,转发,1,赞,微博 weibo.com,ytM6RaXCe
36,"
                                                                                                    //@甘家口进口社区: 转发微博                                            ",否,"
                                                                                                    北京下雨易积水主要路段示意图，各位网友记得下雨天儿小心点！  积水路段： 北太平庄桥（北三环）、安华桥（北三环） 东直门桥（东二环）、东便门桥（东二环）、十里河桥（东三环） 复兴门桥（西二环）、... O网页链接 (微吧长微博) ​​​​                                                            ", 2012-7-23 14:43,转发,评论,1,微博 weibo.com,ytM6oeu3O
37,"
                                                                                                    要火！这图要火……                                            ",否,"
                                                                                                    #微党校#（35）【清莲苑】甘家口街道廉政文化微博有队伍啦！20日在街道北楼地下一层会议室召开了甘家口街道廉政文化微博员培训会，对新任的廉政文化微博员进行了业务知识培训。看看大家培训的认真劲，【清莲苑】要火了！ ​​​​                                                            ", 2012-7-23 09:40,2,2,赞,政府版微博,ytK7yvvot
38,"
                                                                                                    #清莲苑# @甘家口之窗 航天社区居民送来白描作品《一品清廉》，莲同廉音同，古有莲花出淤泥而不染之说，故莲花清濯而不妖，寓公正廉洁，仍旧时百姓对清官赞词。 ​​​​                                            ",是,无, 2012-7-23 09:17,转发,9,赞,微博 weibo.com,ytJXVAwVW
39,"
                                                                                                    //@甘家口之窗:欢迎大家踊跃参与以廉政文化为主题的书法、绘画、格言警句或摄影作品的作品征集活动！[好棒] //@甘家口阜北社区:社区书法班学员送来反腐倡廉书法                                            ",否,"
                                                                                                    社区书法班学员送来反腐倡廉书法。@甘家口之窗 ​​​​                                                            ", 2012-7-22 17:13,转发,评论,赞,诺基亚5233,ytDEDpoRK
40,"
                                                                                                    //@海淀区政府网站:                                            ",否,"
                                                                                                    #好人好事#昨晚关系雨情，刷围脖到三点多才睡下，早上六点多被电话叫醒，迷糊中得知：昨天大雨路边下车时把驾照和身份证一起掉了，被水冲倒了海淀环卫服务中心四支队大院里！这位是李先生，感谢啊！@海淀在线 @海淀区政府网站 @海淀公安分局 提示大家：随证件放名片，雨中下车随身检查 ​​​​                                                            ", 2012-7-22 17:11,转发,评论,赞,诺基亚5233,ytDDX98V0
41,"
                                                                                                    @甘家口之窗 便民服务赞！                                            ",否,"
                                                                                                    【社区动态】#甘家口社区开设老年日间照料中心#日前，海淀区甘家口社区卫生服务中心为本地区老人开设了老年日间照料中心，提供以医疗、护理、康复、保健为主体的日间托管照顾、午休餐饮、文体娱乐等日间照料服务，老人在日间照料期间享受的基本医疗护理治疗服务可按医保规定报销。该中心目前已试运行。 ​​​​                                                            ", 2012-7-20 10:58,转发,1,赞,微博 weibo.com,ytilte5fP
42,"
                                                                                                                                                ",否,"
                                                                                                    #微党校#（34）【活动快报】甘家口街道工委“共产党员献爱心”捐款活动通报：依据海淀区委组织部有关会议精神和街道工委决定，街道组织部在地区党员中开展了共产党员献爱心捐款活动，现将个人捐款100元以上的名单公示如下。感谢地区党员、积极分子的热情参与。 ​​​​                                                            ", 2012-7-20 10:16,转发,评论,赞,政府版微博,yti4tgE4r
43,"
                                                                                                    感兴趣的居民赶紧发布作品，或将作品报送居委会。                                            ",否,"
                                                                                                    #微党校#（30）【清莲苑】作品征集令来啦！要求很简单，只要以廉政文化为主题的书法、绘画、格言警句或摄影作品均可参与投稿。参与方式有两种：1、将作品发布在个人微博上，微博内容以#清莲苑#开头并@甘家口之窗。2、将作品电子版发送到邮箱：hdgjkjj@126.com。欢迎大家踊跃提交作品，最后会有评奖哦！ ​​​​                                                            ", 2012-7-20 10:15,转发,评论,赞,微博搜索,yti3W7SDg
44,"
                                                                                                    //@甘家口建设部社区: //@甘家口海军总医院社区: 转发微博                                            ",否,"
                                                                                                    今天上午9点半，社保所举办失业人员现场招聘会，届时有十家用工单位前来参加，工种有：辅警、交通协管员、综合维修工、电工、水工、保洁、保安等多项工种，有就业意愿的居民可直接前去哦，祝大家找到满意的工作 ​​​​                                                            ", 2012-7-18 09:52,转发,评论,赞,微博 weibo.com,ysZ3AnWUq
45,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #防范入室盗#万一窃贼进入家中怎么办？首先，遇贼不要惊慌。面对拿凶器的窃贼，先要冷静周旋，学会保护自身，寻机报警。在窃贼没有凶器时，可大声喊叫，及时求助外援。若妇女、儿童在屋内碰到窃贼时，注意随机应变，如贼在客厅，可迅速锁上卧室门并呼救，尽量记住其体貌特征，及时拨打110报警。 ​​​​                                                            ", 2012-7-18 09:51,转发,评论,赞,微博 weibo.com,ysZ3q2tfh
46,"
                                                                                                    亲爱的居民们，今天饺子是什么馅呢？您家是肉的还是肉的，还是肉的呢？                                            ",否,"
                                                                                                    #今日入头伏 记得吃饺子#今日是“三伏”的第一天。三伏天出现在小暑与大暑之间，是一年中气温最高且又潮湿、闷热的日子。头伏吃饺子乃传统习俗，因为每逢伏天人的胃口就不好，吃不下东西，而饺子在中国人的传统习俗里正是开胃解馋食物。北方还有“头伏饺子二伏面，三伏烙饼摊鸡蛋”之说。 ​​​​                                                            ", 2012-7-18 09:49,1,评论,赞,微博 weibo.com,ysZ2C61LD
47,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #防范入室盗#三是设置简易报警装置。晚上睡觉前，可在窗台上放置空酒瓶或脸盆等物，窃贼一旦爬楼撬窗，将放置的空酒瓶、脸盆等物碰倒在地，必会发出响声，一方面惊醒户主采取相应措施，另一方面也会吓跑窃贼。也可以在窗户的滑轨上放一根木条，限制窗户的拉开幅度，达到即通风又不能进贼的效果。 ​​​​                                                            ", 2012-7-18 09:46,转发,评论,赞,微博 weibo.com,ysZ1vfTn6
48,"
                                                                                                    //@甘家口海军总医院社区: //@海淀区政府网站: 海淀区启动2012年为60岁以上城乡低保老年人免费镶牙工作。                                            ",否,"
                                                                                                    海淀区启动2012年为60岁以上城乡低保老年人免费镶牙工作。各街镇将通知60岁以上城乡低保老年人持相关证件到附近社区卫生服务中心进行筛查与登记；海淀区牙防所（海淀医院）、北京中西医结合医院、北京老年医院将具体负责镶牙工作；区卫生局将牵头组织协调开展项目并进行督导检查。@海淀在线 ​​​​                                                            ", 2012-7-17 08:56,1,评论,赞,微博 weibo.com,ysPgvbQ1L
49,"
                                                                                                                                                ",否,"
                                                                                                    生命，是自然会给人类去雕琢的宝石。——诺贝尔  早安，各位。 ​​​​                                                            ", 2012-7-17 08:55,转发,评论,2,微博 weibo.com,ysPgjmGS9
50,"
                                                                                                    请家中有未满18周岁的家庭积极报名参加，报名地点：社区居委会 报名时间：即日起至8月20日                                            ",否,"
                                                                                                    #家庭消防知识竞赛#“安正杯”家庭消防知识竞赛活动已经正是启动啦，活动海报会在各个社区内张贴，大家一定及时关注哦[cai开心] 如果您想学习消防知识，又想拿大奖的话就赶紧报名吧[加油啊] ​​​​                                                            ", 2012-7-17 08:55,1,1,赞,微博 weibo.com,ysPg40SSE
51,"
                                                                                                    听的哈喇子都要流下来了，北京给力点吧……@北京卫视 @北京晚报 @海淀在线 @海淀区政府网站 //@甘家口海军总医院社区: 转发微博                                            ",否,"
                                                                                                    常州社工工资上调至一年4.5万元。常州财政局昨发布消息，常州社区专职工作者全员涨工资：从本月算起，工资福利待遇提高至一年4.5万元，并明确将住房公积金纳入社保交纳项目。该市同期出台社区专职工作者工资自然增长机制。明年起社工待遇将与上年度全市职工平均工资接轨，动态增长。（来源：新华日报） ​​​​                                                            ", 2012-7-17 08:53,转发,1,赞,微博 weibo.com,ysPfuwTrn
52,"
                                                                                                    2012年地区上半年消防形势暨部署十八大消防保卫工作会议直播。水火无情，提醒居民注意防火防电，减少事故，保护自身及家庭安全！ ​​​​                                            ",是,无, 2012-7-16 16:34,2,1,赞,诺基亚5233,ysIQ4lUMs
53,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    今天中小学开始放暑假了，提醒社区的中小学生不要忘了到社区参加义务劳动啊。 ​​​​                                                            ", 2012-7-13 10:56,转发,评论,赞,微博 weibo.com,yselq8m3T
54,"
                                                                                                    刚培训完，支持一个！//@海淀街道飞达社区: 支持支持//@海淀街道新起点怡秀园社区: 微博发布很及时~~~~                                            ",否,"
                                                                                                    微博培训会，大家都在认真学习 ​​​​                                                            ", 2012-7-4 16:31,2,评论,赞,微博 weibo.com,yqTGGnYq4
55,"
                                                                                                    北京关注                                            ",否,"
                                                                                                    【广东】社工服务不能搞“大跃进”四招留住社工人才 链接：O网页链接 谭建光则提出，要吸引社工并留住社工人才，可以从四个方面采取措施：第一、积极探索社工晋升发展的稳定机制；第二、提高社工薪金待遇；第三、发扬“感情留人”的传统；第四、建立“社工+志愿者”联动机制。 ​​​​                                                            ", 2012-7-4 16:24,1,评论,赞,微博 weibo.com,yqTDKmgY8
56,"
                                                                                                                                                ",否,"
                                                                                                    #便民微播#（71）家里有小蚂蚁捣乱吗？即日起至9月30日，由市爱卫办启动了全市首次统一集中灭蚁行动。考虑到上班时间段家中大都无人，甘家口地区的统一灭蚁时间初步定在本周末至下周期间18：00-20：00之间。此次统一灭蚁将会有社区居委会干部陪同入户，大家大可放心啦。O网页链接 ​​​​                                                            ", 2012-7-4 09:57,转发,评论,赞,微博 weibo.com,yqR6ItxMU
57,"
                                                                                                    @甘家口之窗 @海淀区政府网站                                            ",否,"
                                                                                                    2012年7月3日晚，中共海淀区委宣传部主办“喜迎十八大 建功核心区”主题消夏晚会在我社区举行！节目综合运用了歌舞、独唱、相声、杂技等艺术形式，表达了军民鱼水情，相爱一家亲的景象，烘托了祥宁和谐的军民气氛，整场演出艺术气息浓郁，现场声光交相辉映，具有了较强的思想性、观赏性。 ​​​​                                                            ", 2012-7-4 09:18,转发,评论,赞,微博 weibo.com,yqQQQd40Y
58,"
                                                                                                    2012年7月3日晚，中共海淀区委宣传部主办“喜迎十八大 建功核心区”主题消夏晚会在我社区举行！节目综合运用了歌舞、独唱、相声、杂技等艺术形式，表达了军民鱼水情，相爱一家亲的景象，烘托了祥宁和谐的军民气氛，整场演出艺术气息浓郁，现场声光交相辉映，具有了较强的思想性、观赏性。 ​​​​                                            ",是,无, 2012-7-4 09:17,1,评论,赞,微博 weibo.com,yqQQDeaM8
59,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #神九回家#专家表示，女航天员身体耐力比男航天差一些，可能会由医务人员协助出舱。一般应是指令长先出舱。 ​​​​                                                            ", 2012-6-29 10:50,转发,1,赞,微博 weibo.com,yq6jRcAw4
60,"
                                                                                                    预计11时左右航天员出舱 ​​​​                                            ",是,无, 2012-6-29 10:43,转发,评论,赞,微博 weibo.com,yq6gZ1qNW
61,"
                                                                                                    //@中国航天报:                                             ",否,"
                                                                                                    #国资微博报# 【央企给力 首次载人交会对接任务圆满成功】今日10时许，神九飞船返回舱落地，巡游太空13天的3名航天员回家了！小新向3名航天员致敬！向载人航天工程参战人员致敬！向做出卓越贡献的中国航天科技、航天科工、中国电科、中船重工、中国兵器工业等所有央企同仁致敬！大家辛苦了！ ​​​​                                                            ", 2012-6-29 10:42,1,评论,赞,微博 weibo.com,yq6gzzXEv
62,"
                                                                                                    平安归来！                                            ",否,微博已被原作者删除, 2012-6-29 09:43,-1,评论,赞,微博 weibo.com,yq5SBxDSn
63,"
                                                                                                    便民服务，了解一下。//@北京市民政局: 自行车租赁点分布图                                            ",否,"
                                                                                                    【自行车租赁点分布图】——各位同学，点击大图查看加放大显示，可以看得比较清楚，具体办理方法后面还有一条微博~~ ​​​​                                                            ", 2012-6-18 14:20,1,评论,赞,微博 weibo.com,yorZL0GFP
64,"
                                                                                                    [放鞭炮]                                            ",否,微博已被原作者删除, 2012-6-18 14:17,-1,评论,赞,微博 weibo.com,yorYvz9di
65,"
                                                                                                                                                ",否,微博已被原作者删除, 2012-6-18 14:15,-1,评论,赞,微博 weibo.com,yorXME8Gb
66,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    此次载人交会对接任务中，航天科工加工制造的小便收集装置将为女航天员提供便利，使得太空如厕不再尴尬，还有精密齿轮在交会对接机构中发挥基础性作用。 ​​​​                                                            ", 2012-6-16 19:16,1,评论,赞,诺基亚5233,yob4F1hW6
67,"
                                                                                                    热烈庆祝神九发射成功！期盼""九天""之吻！ ​​​​                                            ",是,无, 2012-6-16 18:58,转发,评论,赞,诺基亚5233,yoaXG6sJf
