序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,为引导居民养成科学、卫生、健康的生活行为习惯，将家庭医生式服务落到实处，兴丰街道社区卫生服务中心与兴丰街道民政科联手，于2012年9月25日在兴丰街道会议厅开展了以“签约家医服务，参与健康行动”为主题的大型宣讲活动。活动现场，由本中心家医团队组成的“健康生活方 ​​​​,否,,2012-09-26 16:58,转发,评论,赞,360安全浏览器,https://weibo.com/2696031133/yDFLBacEK
1,中国是全球22个结核病高负担国家之一，结核病人数位居世界第二位，仅次于印度。我国卫生部于1979年至2003年终全国先后开展了四次结核病调查，流行病调查结果分析：我国结核病疫情还相当严重，部分地区有蔓延趋势。 ​​​​,否,,2012-09-26 11:18,1,评论,赞,360安全浏览器,https://weibo.com/2696031133/yDDxszzE2
2,为进一步普及健康知识， 9月19日上午兴丰社区卫生服务中心的社区医生在新居里居委会为居民做了一次关于“更年期妇女保健”的知识培训。社区医生就更年期妇女生理、心理特点、常见的疾病及预防保健等方面为居民逐一进行了讲解，居民们踊跃提问，社区医生耐心回答，现场十分热烈，受到居民的一致好评。 ​​​​,否,,2012-09-21 11:25,转发,评论,赞,360安全平台,https://weibo.com/2696031133/yCSrSDGKi
3,转发微博,是,#9月20日爱牙日# #全国爱牙日# 每天应该刷几次牙，每次刷牙多长时间？为了控制牙菌斑，保持口腔卫生与预防口臭，至少每天刷牙2次，按正确的刷牙方法把每个部位都刷到，时间大约3分钟。据研究表明，无论采取何种牙膏刷牙8小时之后，牙面残留菌斑均已重新恢复到刷牙前水平，需要重新刷牙。 ​​​​,2012-09-20 10:17,转发,评论,赞,微博 weibo.com,https://weibo.com/2696031133/yCIzNrapq
4,转发微博,是,临产时饮食要注意什么？临产时产妇应进食高能量易消化的食物，如牛奶、巧克力糖及自己喜欢的饭菜，如果实在因宫缩太紧，很不舒服不能进食时，也可通过葡萄糖、维生素来补充能量。（兴丰社区） ​​​​,2012-09-17 09:16,转发,评论,赞,微博 weibo.com,https://weibo.com/2696031133/yCfTCxDwP
5,转发微博,是,什么情况下应该选择剖宫产？剖宫产只是解决母婴并发症和难产的一种手段，并不是一种理想的、减轻痛苦的分娩方式，也不会像想象中的使宝宝更聪明，因此不要盲目去追求。剖宫产毕竟是一种手术，不可能绝对安全，手术中的危险如麻醉意外、出血等都是存在的。（兴丰社区） ​​​​,2012-09-17 09:16,转发,评论,赞,微博 weibo.com,https://weibo.com/2696031133/yCfTxvroU
6,分享图片 ​​​​,否,,2012-09-13 15:24,转发,评论,赞,微博 weibo.com,https://weibo.com/2696031133/yBGANajk0
7,9月12日为全国的“预防出生缺陷日”，今年大兴区的主题为“预防出生缺陷、重视婚前检查”。兴丰社区卫生服务中心于12日在门诊大厅进行宣传咨询活动。大力宣传北京市出生缺陷预防惠民政策、出生缺陷的三级预防以及口服小剂量叶酸可以有效预防神经管缺陷儿出生、呼吁育龄妇女到我中心免费领取叶酸等。 ​​​​,否,,2012-09-13 15:22,转发,评论,赞,微博 weibo.com,https://weibo.com/2696031133/yBGAb2xiT
8,2012年9月1日是全民健康生活方式日，兴丰街道社区卫生服务中心以“我行动 我健康 我快乐”为主题在本中心内及管辖区内的居委会进行了宣传，宣传形式有健康大课堂、宣传咨询。 ​​​​,否,,2012-09-04 10:56,1,评论,赞,微博 weibo.com,https://weibo.com/2696031133/yAhZI8F1Y
9,转发微博,是,【季节交替 8个预防流感小常识】1、流感流行季节，避免到人多的公共场所，必要时戴上口罩；2、注意保持室内空气流通，开窗通风；3、注意休息，不要劳累；4、可注射流感疫苗；5、关注个人卫生，勤洗手；6、注意饮食，多吃含维生素的蔬菜、瓜果等；7、多喝水，加强排泄；8、加强体育锻炼，注意增减衣服。 ​​​​,2012-09-03 08:58,转发,评论,赞,微博 weibo.com,https://weibo.com/2696031133/yA7NfrLSJ
10,转发微博,是,哪些生活习惯不利于优生？吸烟、酗酒、喝咖啡、吃减肥药物和减肥保健品、在大量接受放射线之时。（兴丰社区） ​​​​,2012-09-03 08:50,转发,评论,赞,微博 weibo.com,https://weibo.com/2696031133/yA7JVv41W
11,衡量和判断病人是否具有传染性最简便和可靠的方法就是对病人的痰液作涂片染色，进行显微镜检查。如涂片检查发现抗酸杆菌阳性，则认为具有传染性，或称为“传染源”。传染性肺结核传染性最强的时间是在发现及治疗之前。所以应当重视早期发现和正确、及时治疗传染源。 ​​​​,否,,2012-08-29 15:15,转发,评论,赞,微博 weibo.com,https://weibo.com/2696031133/yzp7GmPHz
12,由于肺脏与外界相通，在肺结核病发展、恶化或形成空洞时，病变中的结核菌大量繁殖，通过支气管排出体外，造成结核菌传播。这样的肺结核病人才具传染性。但当病人治愈了，就不再成为传染源。 ​​​​,否,,2012-08-29 15:15,转发,评论,赞,微博 weibo.com,https://weibo.com/2696031133/yzp7AaAHb
13,不是所有类型的结核病都具有传染性。也不是任何一个结核病人在其患病期间的任何时候都具有传染性。相对来看，肺结核病中的一些类型常常具有传染性，而肺外结核病（如骨结核病、脑膜结核等）则不具有传染性。 ​​​​,否,,2012-08-29 15:14,转发,评论,赞,微博 weibo.com,https://weibo.com/2696031133/yzp7rAeao
