序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,建湖县气象台：今天夜里到明天白天晴到多云，偏北风4到5级阵风6级，明晨最低温度：19度左右，明天最高温度：28到29度。30日晴到多云，31日多云。 ​​​​,否,,2016-08-28 22:35,转发,评论,1,iPhone 5s,https://weibo.com/5303923927/E5Hd9gVgt
1,建湖县气象台：今天夜里到明天白天晴转多云，偏北风4到5级，明晨最低温度19到20度，明天最高温度28到29度。28日多云；29日多云。 ​​​​,否,,2016-08-27 21:56,转发,评论,赞,iPhone 5s,https://weibo.com/5303923927/E5xx1dnlG
2,9月3—5日全县所有水稻田防治稻飞虱、纹枯病、稻曲病、穗颈瘟。亩用25%噻虫嗪20克+30%苯甲.丙环唑30克+75%三环唑30克，亩用药量对水30—40公斤电动喷雾。 【建湖农委】 ​​​​,否,,2016-08-25 14:59,转发,评论,赞,iPhone 5s,https://weibo.com/5303923927/E5bWJBzbg
3,8月28—30日全县所有水稻田防治稻纵卷叶螟、纹枯病，部分叶枕平田块防治稻曲病和破口期田块防治穗颈瘟。亩用3.2%阿维菌素75毫升+30%苯甲？丙环唑30克，防治穗颈瘟每亩另加75%三环唑30克，亩用药量对水30—40公斤电动喷雾。【建湖农委】 ​​​​,否,,2016-08-25 14:59,转发,评论,赞,iPhone 5s,https://weibo.com/5303923927/E5bWFtdfF
4,"水稻后期喷肥可延长功能叶寿命、防早衰、增粒数、增粒重。选择高含量、高纯度的叶面肥，喷施时间宜在阴天，或上午9时前、下午4时后。喷施尿素浓度不高于2.0%，磷酸二氢钾不高于0.5%，其他大量元素肥料不高于1.0%，微量元素肥料不高于0.2%。叶面喷肥至少二次，可结合防病治虫肥药混喷，喷施时应保证叶片正反面都均匀喷到。 【建湖农委】",否,,2016-08-25 14:58,转发,评论,赞,iPhone 5s,https://weibo.com/5303923927/E5bWxfPhj
5,转发微博,是,建湖县气象台：今天晴到多云，偏东风3到4级，今天最高温度32度左右，明晨最低温度22度左右。 25日多云，夜里局部阴有阵雨或雷雨；26日多云转阴有阵雨或雷雨。 ​​​​,2016-08-24 10:04,转发,评论,赞,iPhone 5s,https://weibo.com/5303923927/E50Av9rmq
6,转发微博,是,建湖县气象台：今天多云到阴有阵雨或雷雨，东北风4级，今天最高温度31到32度，明晨最低温度26度左右。22日多云；23日晴转多云。 ​​​​,2016-08-21 08:24,转发,评论,赞,iPhone 5s,https://weibo.com/5303923927/E4xEyt9xq
7,转发微博,是,#鹿驰快讯#【秋天多喝石榴汁】秋天是吃石榴的季节，石榴性味温甘酸涩，有生津止渴、杀虫止痢的作用。石榴可直接食用，也可榨汁饮用。酸石榴对防治腹泻很有效，甜石榴可防治咽燥口渴，并可杀虫抑菌。患口腔炎及口腔黏膜溃疡者可每日用石榴汁含漱几次，能得到缓解。 ​​​​,2016-08-20 07:12,转发,评论,赞,iPhone 5s,https://weibo.com/5303923927/E4nKGrKIH
8,转发微博,是,#鹿驰快讯#【明儿天气今儿看】今天夜里到明天白天多云转阴有阵雨或雷雨，局部雨量大，气温在27-32度。预计明天雷阵雨转阴，最高气温32度，最低气温25度，北风3-4级。周日多云转阴，高温稍有缓解。周末准备出去玩的话，还是要备好雨具。 ​​​​,2016-08-19 20:54,转发,评论,赞,iPhone 5s,https://weibo.com/5303923927/E4jHYoC7l
9,#鹤观天下#【十三五苏北高铁补短板 江苏将形成2小时通勤圈】2010年7月1日，沪宁城际铁路通车运营，苏南地区开始有了高铁，连接南京、镇江、常州、无锡、苏州五市；一年后，京沪高铁运行，这条纵贯南北的高铁线再次串起这五座城市，苏北只在徐州停靠；又两年后，宁杭高铁开通，所经仍是苏南站点；今年5月15日，宁启铁路复线动车组上线服役，苏中扬州、泰州、南通三市迈入“动车时代”。回眸“十二五”，高铁动车成为苏北短板。江苏省交通厅党组书记、省铁路办公室主任刘广忠表示，“大手笔投资体现了省政府补缺高铁短板的决心。到2020年，江苏要实现全省13市遍通高铁，技术上全省可以进入一小时高铁圈，实际则满足两小时快速通勤圈。”,否,,2016-07-31 12:20,转发,评论,赞,iPhone 5s,https://weibo.com/5303923927/E1ndO45wm
