序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
1,"
                                                                                                    //@北京市市政市容委: 市民朋友抓紧时间啦                                            ",否,"
                                                                                                    【提示】#市人力社保局提醒大家#2013年城镇居民医疗保险的缴费期为9月1日至11月30日.9月3日开始（1日、2日为公休日）,本市城镇居民可以办理明年的基本医疗保险参保缴费手续.个人缴费标准保持不变。请点击下图查看详情 ​​​​                                                            ", 2012-8-31 16:03,转发,评论,赞,微博 weibo.com,yzIi6tPUN
2,"
                                                                                                    【新骗局 莫上当】近日，社会上出现了一种最新骗术，骗子具体操作的程序是：自称快递公司人员先给诸位打电话（随机）…… 新浪博客,东王庄居委会,   O网页链接 ​​​​                                            ",是,无, 2012-8-31 14:10,转发,评论,赞,新浪博客,yzHys223c
3,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #微生活#【生活小贴示】1.鞋子磨脚，涂点白酒后就不磨了 2.牙齿黄,把花生嚼碎然后含在嘴里,用它来刷牙3分钟,很有效 3.眼睛进了小灰尘，闭眼用力咳嗽几次，灰尘就会出来了 4.打嗝的时候喝点醋 5.吃了有异味的东西，大蒜臭豆腐，吃几颗花生米就好了 6.嗓子牙龈发炎，晚上10点整把西瓜切成小块沾着盐吃! ​​​​                                                            ", 2012-8-30 09:37,转发,评论,赞,微博 weibo.com,yzwkRbHir
4,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #媒体报道# 9月1日起，非京户籍人员可在本市办理出入境证件。8月28日，市公安局出入境管理总队公布了实施细则：符合条件的外地人在京办理出入境证件时要提前网上预约，以提前完成审核工作，减少申请人等候时间。O网页链接 ​​​​                                                            ", 2012-8-29 15:47,转发,评论,赞,微博 weibo.com,yzpkCjDwx
5,"
                                                                                                    很好//@Littlelion_s: //@李开复:对教育有兴趣的朋友，所有父母亲：这值得一读！                                            ",否,微博已被原作者删除, 2012-8-29 09:02,-1,2,赞,微博 weibo.com,yzmGliB7j
6,"
                                                                                                    寓意深刻                                            ",否,"
                                                                                                    【狮子管理狼群的方法】 狮子让一只豹子管理10只狼，并给他分发食物。豹子领到肉后，把肉平均分成了11份，自己要一份，其他给了10只狼。狼都感觉自己分的少，于是合伙来跟豹子唱对台戏。虽然一只狼打不过豹子，但狼多就没法应付了。豹子只好灰溜溜找狮子辞职。狮子说，你还嫩点，看哥的…（转） ​​​​                                                            ", 2012-8-29 08:26,2,评论,3,微博 weibo.com,yzmrL6Eej
7,"
                                                                                                    #新华分享#新华网评：社会实践不能沦为“盖章游戏”新华网评：社会实践不能沦为“盖章游戏”---  O网页链接 ​​​​                                            ",是,无, 2012-8-28 15:17,转发,评论,赞,分享按钮,yzfHUsjV5
8,"
                                                                                                    【寻狗启示】昨天（8月27日），在东王庄社区2号楼附近丢失一只雌性吉娃娃，毛发为浅棕色且全身颜色一致，体型较小，舌头偏长，它已陪伴老人5年多了，丢失后，老人非常着急。忘有见到者与居委会及时联系。代表其家人向您致谢。电话62346596 ​​​​                                            ",是,无, 2012-8-28 11:59,4,1,赞,微博 weibo.com,yzepMkF0d
9,"
                                                                                                    没有孩子和想要孩子的父母看看吧                                            ",否,"
                                                                                                    【美国人带孩子的17个绝招】一网友在美国生了2个孩子，生育前后参加培训，她的家庭医生让其受益匪浅，两个宝宝在婴儿时乖巧得家里像没有小婴儿。回国后看到好友被小宝宝折磨得精疲力竭，便将妈妈经写下来。 没有孩子的男男女女也可以看一看，个人认为学到的不仅是育儿经。  @全球奇事趣闻 ​​​​                                                            ", 2012-8-28 11:04,转发,1,11,微博 weibo.com,yze3rCFa7
10,"
                                                                                                    【活动信息】8月28日上午，学院路街道司法所、东王庄社区居委会协同北京市国信公证处在社区文化广场举办了纪念《公证法》颁布七周年主题宣传咨询活动。 ​​​​                                            ",是,无, 2012-8-28 10:48,转发,评论,赞,微博 weibo.com,yzdWWjbVs
