序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,【烟树园喜迎双节，橱窗海报送祝福】祝大家中秋、十一快乐！ ​​​​,否,,2012-09-29 09:55,转发,评论,赞,专业版微博,https://weibo.com/1262408405/yE5hhuSRD
1,【志愿者清洁环境 美化社区喜迎佳节】为了迎接中秋国庆佳节和迎接党的十八大胜利召开 ， 9月28日上午，烟树园社区组织社区环境志愿者和党员志愿者共计20余人，开展了“清洁社区喜迎佳节、迎接党的十八大”为主题的环境卫生大扫除活动。 ​​​​,否,,2012-09-28 11:54,转发,评论,赞,专业版微博,https://weibo.com/1262408405/yDWDatOLM
2,【走访独生子女户 街道领导送祝福】9月27日上午，曙光街道孙主任、计生杨主任、李科长等一行在烟树园社区居委会赵主任和计生专干的陪同下，走访慰问了伤残独生子女家庭，向他们致以中秋祝福。 ​​​​,否,,2012-09-27 15:29,1,2,赞,专业版微博,https://weibo.com/1262408405/yDOBVdVZN
3,【沟通理解关爱 心理和谐健康】为迎接“世界精神卫生日”的到来，9月25日下午三点，烟树园社区特邀慈铭体检中心的精神病专家和社区残疾志愿者，开展了精神卫生心理咨询的服务活动。 ​​​​,否,,2012-09-26 14:26,1,2,赞,专业版微博,https://weibo.com/1262408405/yDELxw16j
4,【烟树园社区连续三年参加民族运动会】9月23日上午，烟树园社区少数民族居民在居委会赵燕霞主任的带领下连续三年参加了海淀区民宗侨办举行的“第六届民族社区体育运动会”，民族社区和谐建设进一步加强。 ​​​​,否,,2012-09-24 15:35,转发,评论,赞,专业版微博,https://weibo.com/1262408405/yDmmUkqeO
5,,是,2012年9月21日上午10点，烟树园社区计生专干召集本社区流动育龄妇女召开了流动人员国庆节前慰问座谈会，参加者有辖区单位及志愿者，他们都是来自全国各地的支持社区建设的外来务工人员。 ​​​​,2012-09-21 14:44,转发,评论,赞,360安全浏览器,https://weibo.com/1262408405/yCTKtmCFM
6,//@海淀在线: 想看升旗的童鞋注意啦，可以报名参加，免费哦,是,,2012-09-21 10:33,转发,评论,赞,专业版微博,https://weibo.com/1262408405/yCS6RsUYO
7,【社区维稳我参与】9月17日、18日，烟树园社区根据街道部署组织社区巡逻志愿者对园区及周边进行了流动巡逻和站点巡逻，充分保证了社区安全稳定的综治环境。在此，烟树园社区居委会向参与社区巡逻的志愿者们，由衷地说声：你们辛苦了！ ​​​​,否,,2012-09-20 16:11,转发,评论,赞,专业版微博,https://weibo.com/1262408405/yCKTglINI
8,,是,"今天是""九·一八""事变81周年，铭记历史，就是最好的纪念，勿忘国耻，振兴中华！团结自律 理性爱国，愿中国更强大！中国加油！ ​​​​",2012-09-18 09:44,转发,评论,赞,微博 weibo.com,https://weibo.com/1262408405/yCpvgwTgx
9,//@北京市小帮手服务中心: 转发微博,是,“寻找最美社工”公益活动举行 O网页链接该活动由中国社会工作协会、北京市委社会工作委员会主办，《公益时报》社承办，旨在践行北京精神，通过深入寻找、发掘、宣传及表彰社会工作先进个人，展示首都优秀社工工作事迹，唤起公众对社会工作的关注，为全面深入开展社会工作打下良好基础。 ​​​​,2012-09-17 09:50,转发,评论,赞,专业版微博,https://weibo.com/1262408405/yCg7dhWHR
