序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
1,"
                                                                                                    王府井商业街部分区域：王府井商业街沿线室外，第一部分南起王府井步行街南口，北至北京穆斯林大厦楼前步行街公共区域；第二部分为王府井步行街北口与王府井天主教堂前广场的公共区域，以及首都医科大学附属北京口腔医院大楼东部室内区域。【商场室内要是有wifi,就更赞了。】                                            ",否,"
                                                                                                    #数字东城#【wifi覆盖试点区域】逛街时、等车时……您是否希望能通过互联网畅通无阻的搜索信息或者打发时间呢？网友们的福利来了！目前，北京已有11大区域开通了名为“My Beijing”的免费无线网络，其中位于东城区的wifi区域有王府井商业街和北京站。详情请见O网页链接 ​​​​                                                            ", 2012-8-30 14:48,转发,评论,赞,微博 weibo.com,yzynlB2pI
2,"
                                                                                                    早上好！今天天气有点灰，不过好心情不要受天气影响哦。给足马力，迎接新的一天到来吧                                            ",否,微博已被原作者删除, 2012-8-30 08:43,-1,评论,赞,微博 weibo.com,yzvZ2tupz
3,"
                                                                                                    你认为对你最紧迫的事情是什么？对你最重要的事情是什么？现在最应该做的事情是什么？8月24日德育高级教师范基公老师为同学们上了一堂孝道教育课，惟有孝敬父母不能弥补，不能等待。“孝悌之至，通于神明，光于四海，无年不通。”孝道是学做人的起点，作为儿女我们应该把父母的需求化为自己的孝行。 ​​​​                                            ",是,无, 2012-8-27 14:27,转发,评论,赞,微博 weibo.com,yz5XdhcQo
4,"
                                                                                                    #工作动态# 8月23日，东华门街道协同地区消防警务工作站组织地区79家防火重点单位100余人，进行消防安全培训并对党的“十八大”安保工作进行动员部署。观看了近年来全国发生的几起恶性火灾事故录像，分析了事故发生的原因，组织学习了消防安全知识、火灾防控标准及“四个能力”的内容。 ​​​​                                            ",是,无, 2012-8-24 17:31,转发,评论,赞,微博 weibo.com,yyESraYxX
5,"
                                                                                                    您好，这个问题我们已经反映至王府井建管办了，这里的设施主要由其管理，会尽快处理的。@王府井                                            ",否,"
                                                                                                     @这里是东华 请您关注一下，明东安门遗址路北的部分，有一块玻璃护栏坏掉了，没有任何警示标志，那里经常有小孩玩耍，非常危险！ ​​​​                                                            ", 2012-8-24 16:38,转发,评论,赞,微博 weibo.com,yyEx1vDHr
6,"
                                                                                                    这周忙了又忙，好不容易缓上劲来，微博赶紧更新~本周韶九社区举办了一场“喜迎十八大”群众文艺汇演，参演者包括社区居民、青少年、共建部队、工会联合会、社区文体团队等。由居民自创的三句半《社区文化生活赞》如实反映了社区丰富多彩的文化生活，幽默风趣的字段引得现场哈哈大笑。#社区时讯# ​​​​                                            ",是,无, 2012-8-24 16:24,转发,评论,赞,微博 weibo.com,yyEr7nZz1
7,"
                                                                                                    #工作动态#8月20日，街道纪工委组织街道机关干部观看了《从政德为先》录像，通过正反两方面典型案例教育党员干部从政德为先，以良好的品德做人、做事、做官。 ​​​​                                            ",是,无, 2012-8-21 15:09,1,评论,赞,微博 weibo.com,yybF6dAZl
8,"
                                                                                                    改天不妨去看看~                                            ",否,"
                                                                                                    【大栅栏最美院落每周五下午免费开放】#乐游北京#大栅栏街道日前评选出5家最美院落，每周五下午免费开放。这些小院绝大多数为民居，有近年刚修缮一新的居民院，也有在街道的“文明院落”。北京人家的小院花木葱茏、闹中取静，秋高气爽之日，大家不妨去体验一番。下面是小院的“路线图”~[阳光] ​​​​                                                            ", 2012-8-21 14:55,转发,评论,赞,微博 weibo.com,yybzsosDv
9,"
                                                                                                    8月15日，东城区社区武术比赛在地坛体育馆举行。街道共有五个社区的六支队伍参加比赛。经过激烈的比赛，东厂社区获得了集体自编自选项目二等奖和集体32式太极剑第三名；灯市口社区获得了集体自编自选项目第五名；台基厂社区、韶九社区和南池子社区也在此次比赛中发挥出自己的水平，取得了优异的成绩。 ​​​​                                            ",是,无, 2012-8-16 17:49,转发,评论,赞,微博 weibo.com,yxrzyDBaN
10,"
                                                                                                    近年来，经培训已取得北京市红十字会初级救护员证书的市民比例每年持续增长。为了让更多的行业了解如何在危急时刻进行自救互救，防止伤残，减轻伤痛，东华门街道红十字会于2012年8月13日-27日聘请北京市红十字会救护专家在天伦王朝、松鹤酒店开展五期初级急救员培训课程，现场为酒店员工演示讲解。 ​​​​                                            ",是,无, 2012-8-13 14:28,转发,评论,赞,微博 weibo.com,ywXYSntPP
