序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,2012年9月27日上午，中纺里社区党委第二居民党支部的党员们兴高采烈来到国家非物质文化遗产----景泰蓝制作技艺保护传统基地、景泰蓝制作技艺生产性保护示范基地——北京珐琅厂参加学习。通过参观学习大家对国家非物质文化有了进一步的了解和认识，同时也学习到了许多知识，大家表示这样的活动应多组织 ​​​​,否,,2012-09-28 10:28,转发,1,赞,专业版微博,https://weibo.com/2638786965/yDW3ZbgBP
1,近日，在中纺里社区活动中心举办《中纺里社区庆中秋 迎国庆离退休老干部座谈会》，首先，会上社区党委书记向老干部们汇报社区党委、社区居委会近期工作及今后主要工作 。其次，组织大家一起学习了北京市朝阳区十一届四次全会精神。最后，大家给社区出谋划策提出了许多合理化的建议和意见。 ​​​​,否,,2012-09-28 10:23,1,评论,赞,专业版微博,https://weibo.com/2638786965/yDW21q5F1
2,9月25日上午，北京武警总队九支队战士到6位不方便老人家里为老人理发；下午，战士在社区进行义务理发，共为30余名老人义务理发。 ​​​​,否,,2012-09-25 15:47,2,2,赞,专业版微博,https://weibo.com/2638786965/yDvSeuMpD
3,中秋佳节和国庆节来临之际，中纺里社区召开归侨、侨眷座谈会，有20名归侨、侨眷参会，三里屯街道侨联主席、副主席、侨联委员、社区书记、主任、侨联干部参加会议。会上大家畅所欲言，有对社区建设的意见和建议，有对社区工作和街道侨联的感谢，也有对下一步工作的期望。 ​​​​,否,,2012-09-25 14:05,1,1,赞,专业版微博,https://weibo.com/2638786965/yDvcDqkip
4,中纺里社区残协在社区活动站举行了“庆中秋、迎国庆”残疾人趣味运动会，此次活动给社区残疾人提供了参与娱乐活动的好机会，为社区文明建设做出贡献。此次趣味运动会有乒乓球、踢毽子、投飞镖、下跳棋、玩具钓鱼等各种有趣的项目，残疾人朋友都积极地参与到各项活动中来，现场气氛欢快和谐。 ​​​​,否,,2012-09-24 10:52,1,评论,赞,专业版微博,https://weibo.com/2638786965/yDkvGd8lf
5,9月21日上午，中纺里社区党委书记、主任及养老专员慰问了辖区百岁老人。在老人家中，书记热情地与老人及其子女拉家常，详细询问她的生活起居情况，并为老人送去了寿桃和中秋节祝福。老人的儿子儿媳高兴地说：“感谢社区的关心，能生活在这样和谐的社区很幸福。” ​​​​,否,,2012-09-24 10:48,1,评论,赞,专业版微博,https://weibo.com/2638786965/yDku8srlq
6,中纺里社区充分发挥党员关爱机制，近日，中纺里社区党委前往医院，看望了生病住院的老党员，送去了政府、社区对她的关心。 ​​​​,否,,2012-09-19 16:15,1,评论,赞,专业版微博,https://weibo.com/2638786965/yCBulzBSk
7,"2012年9月17日上午，中纺里社区党委创先争优工作总结大会在社区活动中心举行。会上，社区书记做了三年创先争优总结,第二居民党支部书记介绍了三年来党支部创先争优经验，第四居民党支部优秀党员介绍了三年来个人的先进事迹。 ​​​​",否,,2012-09-17 15:47,1,评论,赞,专业版微博,https://weibo.com/2638786965/yCisd2E99
8,2012年9月17上午，中纺里社区党员学习落实区委全会精神工作。会上，由社区党员为大家宣读了程连元、吴桂英同志在区委十一届四次全体（扩大）会议上的工作报告。 ​​​​,否,,2012-09-17 15:46,转发,评论,赞,专业版微博,https://weibo.com/2638786965/yCirKmFPp
9,"第十一届三里屯社区文化节系列活动——百姓同乐会,中纺里专场——金秋送爽，共渡良宵晚会在9月12日晚在首开广场隆重上演。 ​​​​",否,,2012-09-14 14:59,转发,评论,赞,专业版微博,https://weibo.com/2638786965/yBPR6esMv
