序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,第六集 开放中国   这五年，创建自贸区，倡导“一带一路”，成立亚投行，建设开放型经济新体制，全方位对外开放新格局加快形成。北京APEC，杭州G20，达沃斯论坛，厦门金砖会议，更多中国理念、中国方案得到世界广泛认同。中国已经成为拉动全球增长的第一引擎，成为全球经济治理的重要力量，成为国人获得自豪、赢得尊重的坚强靠山。L辉煌中国第6集：开放中国,否,,2017-09-29 17:30,1,评论,赞,360安全浏览器,https://weibo.com/2499780532/Fo4qdzvdG
1,第五集 共享小康   今天，百姓对小康生活已经有了新的期待。人们期盼有更好的教育、更稳定的工作、更满意的收入、更可靠的社会保障、更高水平的医疗卫生服务、更舒适的居住条件、更优美的环境，期盼着孩子们能成长得更好、工作得更好、生活得更好。牢牢把握人民群众对美好生活的向往，决胜全面建成小康社会。这五年，一大批民生工程正在惠及全体人民。L辉煌中国第5集：共享小康,否,,2017-09-29 17:29,1,评论,赞,360安全浏览器,https://weibo.com/2499780532/Fo4q3x1Am
2,第四集 绿色家园    “不以牺牲生态环境为代价换取经济的一时发展”，“绿水青山就是金山银山”。这五年，绿色发展的理念日益深入人心，建设美丽中国的行动不断升级提速。翻越海拔6000米的高原，下潜到南海300米以下的海底，穿过大兴安岭的密林，飞翔在华北大地的上空……本集讲述的绿色发展故事，是五年来真真切切发生在中国百姓身边的巨大改变。L辉煌中国第4集：绿色家园,否,,2017-09-29 17:28,1,评论,赞,360安全浏览器,https://weibo.com/2499780532/Fo4pDzflC
3,第三集 协调发展    如何缩小发展中的贫富差距、城乡差距、区域差距，让千百年来共同富裕的梦想照进现实，让中国的发展更加平衡协调、持续健康，中国制度展示了特有的优势，中国智慧创造了自己的方案。走遍东西南北，从长江经济带，到京津冀一体化，再到萦绕着千年大计、国家大事的雄安新区。中国，正站在新的历史起点，规划版图、谋划未来。L辉煌中国第3集：协调发展,否,,2017-09-29 17:28,1,评论,赞,360安全浏览器,https://weibo.com/2499780532/Fo4prqVKw
4,辉煌中国第2集：创新活力  这五年，从移动支付到共享单车，从“中国制造2025”到物联网、大数据、云计算等新技术，从空天领域、海工领域，到芯片等尖端领域，再到参与大科学计划，中国的创新动力源源不竭，中国的创新人才不断涌现。本集选取的这些创新故事，讲述着中国科技创新，正如何让百姓生活更为便捷，让企业发展更具活力，让国家实力更加强大。L电视纪录片《辉煌中国》第二集《创新活力》,否,,2017-09-29 17:27,1,评论,2,360安全浏览器,https://weibo.com/2499780532/Fo4pf3sAh
5,（给排水公司）因受大雨影响川主寺碑园虹桥关电站取水口处自来水过河主管冲断，导致全县停水，目前正在采取应急措施，分区域分时段供水。松潘微博将持续发布最新情况！ ​​​​,否,,2017-09-28 10:00,2,2,1,360安全浏览器,https://weibo.com/2499780532/FnS3gsdwG
6,//@阿坝微博:#阿坝这五年##马尔康#马尔康锅庄节#,是,#马尔康锅庄节# 汶川县锅庄《俄格西》（油麦舞）居住高山之巅云朵上的羌族，用勤劳质朴的双手耕耘着美好的未来和幸福的憧憬，春夏耕种培育着绿油油的麦苗风吹麦浪，到处都散发泥土芳香的时候，整个寨子都沉浸在忙碌而热闹的一派大景象！秋收冬藏，一分耕耘一分收获，丰收的日子里，劳动的俄格西（油麦 ​​​​...展开全文c,2017-09-27 16:41,转发,评论,1,微博 HTML5 版,https://weibo.com/2499780532/FnLfojnhT
7,//@阿坝微博:#阿坝这五年##马尔康锅庄节#,是,【马尔康第六届嘉绒锅庄节盛大开幕】秋风送爽，瓜果飘香。在举国上下，喜迎建国68周年和党的“十九大”的胜利召开之际，我们相聚在高原新城马尔康，共同参加马尔康第六届嘉绒锅庄文化旅游节。 ​​​​,2017-09-27 16:38,转发,评论,1,微博 HTML5 版,https://weibo.com/2499780532/FnLejgjrN
8,//@阿坝微博:#阿坝这五年##马尔康锅庄节#,是,#马尔康锅庄节# 黑水县《啊啦吉吉》场面宏大、气势壮阔的黑水本土锅庄《啊啦吉吉》，有着上千年历史传承，以嘉绒藏族独特服饰、舞蹈、曲调，与嘉绒藏区自然、社会、佛教、习俗完美融合，极具神秘色彩…… L阿坝微博的微博视频 ​​​​,2017-09-27 16:37,转发,评论,赞,微博 HTML5 版,https://weibo.com/2499780532/FnLdNojPc
9,//@阿坝微博:#阿坝这五年##马尔康锅庄节#,是,#马尔康锅庄节# 小金马尔锅庄—《祝酒锅庄》历史悠久，呈现嘉绒藏族所独有的文化特质“马尔锅庄”，大多表现嘉绒藏族的生产和生活习俗习惯。这曲《祝酒锅庄》节奏欢快、变化多样，有矫健的舞步、雄浑的唱法、变幻的舞姿、丰富的内涵，充分展现了马尔人奔放的情怀和对生活的热爱。歌词大意是在五谷丰登 ​​​​...展开全文c,2017-09-27 16:36,转发,评论,赞,微博 HTML5 版,https://weibo.com/2499780532/FnLdhc4gW
10,#阿坝这五年#,是,#马尔康锅庄节# 马尔康党坝乡尕兰村锅庄《拉里夕莫》。锅庄赞颂十三的月亮明晃晃，犹如汉子的笑脸帅气明亮。十三的月亮明晃晃，犹如美丽的姑娘照亮寨子。意为汉子和姑娘相互爱慕，相互敬仰，相互赞美。 L阿坝微博的微博视频 ​​​​,2017-09-27 16:05,转发,评论,赞,360安全浏览器,https://weibo.com/2499780532/FnL0NyfD5
