序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,砥砺奋进的五年！//@健康中国:一起去看“砥砺奋进的五年”大型成就展~,是,【直播：砥砺奋进的五年丨展馆那么大看这几个就“够了”】“砥砺奋进的五年”大型成就展，展示了党十八大以来中国各个方面的成就。中国经济排第二，出国游玩倍有面儿，人民生活幸福 又安康，科技网络更便捷，绿水青山成常态。直播带你看五年发展成就！新浪新闻#新浪直播# O新浪直播的微博直播 . ​​​​,2017-09-29 10:09,转发,评论,赞,iPhone 6,https://weibo.com/3754192351/Fo1xx2Qha
1,可防不可治！科学预防狂犬病实用指南,是,【可防不可治！科学预防狂犬病实用指南】全球每年约6万人死于狂犬病，中国报告的病例数量居世界第二。狂犬病是迄今人类唯一100%致死的急性传染病，但其实完全可预防。狂犬病的典型症状有哪些？孕妇能否打狂犬病疫苗？如何避免被狗咬伤？…今天，第11个#世界狂犬病日#，这些知识↓↓ ​​​​,2017-09-28 16:00,1,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnUpslHzj
2,满满的正能量//@健康成都官微: 正能量！！！市五医院的“白衣天使”@成都服务 @成都发布,是,#正能量#【市五医院“白衣天使”上班途中抢救伤员】上班高峰期，市五医院护士袁媛上班途中发现发生车祸，一名老年女性倒地，满身是血。她争取黄金救援时间，迅速展开心肺复苏紧急救援，传递了一份温暖的正能量！@成都发布 @健康成都官微 @四川新闻网 @金温江 L成都市第五人民医院的微博视频 ​​​​,2017-09-28 16:00,转发,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnUpiAQWR
3,市州丨肩关节脱位？不怕，中医治骨伤有“绝技”！ ​​​​,否,,2017-09-28 14:42,1,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnTTDAsgh
4,关注丨 成都发放“民生大礼包”，快来看看哪些与你有关？ ​​​​,否,,2017-09-28 10:59,1,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnSrdyMLa
5,转给你关心的TA！,是,【警惕！我国食管癌患者呈年轻化趋势】今天，中国食管癌早诊早治论坛在北京召开。据了解，目前我国食管癌患者人数已占全球患者的一半。食管癌是我国第6位常见的恶性肿瘤，且患者已呈年轻化趋势，发病率在40岁之后开始升高。食管癌的早期有哪些信号，怎么预防？戳↓为健康转！ ​​​​,2017-09-28 10:33,1,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnSgp4J5o
6,狂犬病的真相：这些问题 你还要误解多久,是,#世界狂犬病日#【狂犬病的真相：这些问题 你还要误解多久】目前，全球仍有大约150个国家或地区中有狂犬病流行，有30余个国家和地区消除了由犬类传播给人类的狂犬病。但在中国，狂犬病仍是困扰公众的一个公共卫生威胁。 偶尔有媒体报道有个别患者注射了疫苗仍发作狂犬病，造成了一定范围的恐慌。这种恐 ​​​​...展开全文c,2017-09-28 09:47,1,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnRXQqMbB
7,关注丨颁奖啦！四川省卫生应急技能竞赛总决赛落下帷幕，快来看看花落谁家！ ​​​​,否,,2017-09-28 09:00,转发,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnREEdlOo
8,春捂秋冻哦！,是,【你妈让你春捂秋冻别不听，这个真的有道理！】#四川服务#连日来，今年立秋以来最强一股冷空气来袭，多地气温“大跳水”，有没有感受到凉凉秋意？不过，你妈让你春捂秋冻别不听！真的有道理！到底怎么冻，冻多久？戳视频↓↓ 教你记住这两个温度！还不GET起来！L视知TV的秒拍视频 （知视TV） ​​​​,2017-09-27 17:21,转发,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnLvFtonx
9,健康丨立秋后，千万不要盲目进补，这些养生误区知多少？ ​​​​,否,,2017-09-27 17:18,转发,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnLuqARKt
10,88%三级定点医院入网跨省异地就医直接结算,是,【88%三级定点医院入网跨省异地就医直接结算】异地就医结算惠及哪些人群？戳↓↓视频，了解异地就医跨省直接结算详情！ L健康中国的微博视频 ​​​​,2017-09-27 15:16,2,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnKGYiQ77
11,送给爱跑步的你哦！//@全国卫生12320: 送给爱跑步的亲们点进来看看吧,是,【这些事儿，一定转给爱跑步的TA！】2017年北京马拉松赛今日开跑，现在也是跑步的好时节，但是，跑步后如果不注意，很可能让上述这些好处统统归零，甚至危害到健康！这些知识，请狠戳熟背！想跑步的转起！ ​​​​,2017-09-27 15:16,转发,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnKGS69lb
12,提醒丨碰到这些注射液要立即停用！已销往20余省份 ​​​​,否,,2017-09-27 15:15,转发,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnKGG2CQh
13,最全“坚果食用量表”，终于知道一天吃几颗最健康了！,是,【最全“坚果食用量表”，终于知道一天吃几颗最健康了】一天一把坚果，解馋又营养。吃坚果的人多了，一些“流言蜚语”也随之而来，高脂肪、高热量的帽子全扣在了坚果身上。坚果怎么吃最健康？送你一份“坚果食用量表”，照着吃只留营养不伤身。 ​​​​@生命时报 ​​​​,2017-09-27 08:55,转发,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnIc8p7g0
14,焦点丨 四川持续“厕所革命” 4年内共新建和改建厕所19307座！ ​​​​,否,,2017-09-27 08:54,转发,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnIbQkXDp
15,医者仁心,是,【“救死扶伤” 光耀神圣使命】每一名卫生计生工作者都很熟悉“大医精诚”的道理。一名优秀的医者，纪要有详察形候、临时不惑的精湛医术，也要有将病人视为“至亲”，不问贫富亲疏的良好医德。随着时代的进步，健康的含义也在不断丰富。今天的病人不仅期盼精湛的医术，也期盼心灵的扶持。为了护佑健康 ​​​​...展开全文c,2017-09-26 15:16,1,评论,赞,iPhone 6,https://weibo.com/3754192351/FnBgDdUhn
16,守护健康,是,【这个“癌症之王”一发现就是晚期！符合5种特征的人危险了】在人体上腹部深处，胃的后下方“隐居”着一个不显眼的器官，它就是胰腺。胰腺掌管消化与代谢功能，是人体的“酶工厂”，并分泌胰岛素，调节糖代谢。胰腺一旦受损就可能在短时间内为生命画上句号，聊些↓面这些知识~教你在一生中持续守 ​​​​...展开全文c,2017-09-26 15:16,1,评论,1,iPhone 6,https://weibo.com/3754192351/FnBgu3bTy
17,不要再剪错了！,是,【华西医生告诉你：你剪了大半辈子指甲，很可能剪错了！】@华西医院皮肤科薛斯亮 提醒，不要小看剪指甲，剪太短会形成嵌甲——就是指甲长到肉内；喜欢磨甲修死皮的同学，破坏了甲表面甲下皮，易导致感染…从指甲月牙看身体情况，毫无科学根据！医生现场示范如何正确修剪指甲，戳视频学习！ ​​​​...展开全文c,2017-09-26 11:49,1,评论,赞,iPhone 6,https://weibo.com/3754192351/FnzUncxAh
18,来给自己定制运动处方,是,【医生眼中的长寿运动，第一名竟然不是跑步……】当马甲线、人鱼线成为时尚标配，你是否为了好身材，在运动场挥汗如雨？其实，除了塑形，运动对健康也有莫大的好处，是身体最好的保养品，针对不同年龄和身体状况，对号入座，为自己定制一份“运动处方”。 ​​​​,2017-09-26 09:52,1,评论,1,iPhone 6,https://weibo.com/3754192351/Fnz9a57qG
19,来看看！,是,【出门在外，医生告诉你常备药最该带啥】国庆假期转眼到，一刻也不想耽误只想出门high？带好这些小东西，轻松应付旅途小状况。包里揣这4样，关键时候能救命！不管外出旅游还是家边走走，赶紧转给朋友亲人看看↓L视知TV的秒拍视频 @北京协和医院 @协和急诊王江山 ​​​​,2017-09-26 09:52,1,评论,赞,iPhone 6,https://weibo.com/3754192351/Fnz923F8h
20,科学避孕,是,【世界避孕日，强调科学避孕】每年的9月26日是世界避孕日。9月25日，国家卫生计生委、中国计划生育协会在京共同举办2017年世界避孕日主题宣传活动。同时，国家卫生计生委在全国范围内开展以“为爱坚持，科学避孕”为主题的宣传周活动，旨在广泛普及科学知识，帮助育龄人群树立正确的避孕节育理念，增强 ​​​​...展开全文c,2017-09-26 09:52,转发,评论,赞,iPhone 6,https://weibo.com/3754192351/Fnz8VfKHO
21,第二天的比赛 ​​​​,否,,2017-09-26 09:28,转发,评论,赞,iPhone 6,https://weibo.com/3754192351/FnyZq5yyp
22,荐读丨早睡早起，是性价比最高的自律 ​​​​,否,,2017-09-25 17:08,转发,评论,1,360安全浏览器,https://weibo.com/3754192351/FnszftAwH
23,感动丨 怒放的生命！肿瘤患者变身模特儿T台惊艳走秀 ​​​​,否,,2017-09-25 17:07,转发,评论,1,360安全浏览器,https://weibo.com/3754192351/Fnsz58pAA
24,2017年四川省大型医院领导干部媒介素养培训班今日开课，9月25日上午，由四川省卫生和计划生育委员会主办，四川省医学科学院•四川省人民医院和新华通讯社新闻信息中心四川分中心联合承办的2017年四川省大型医院领导干部媒介素养培训班在国家检察官学院四川分院正式开课。下午，正在进行新闻发布情景模拟演练。,否,,2017-09-25 15:03,转发,评论,赞,专业版微博,https://weibo.com/3754192351/FnrKyEVEr
25,值得一看//@健康成都官微: 民以食为天，食以安为先,是,【民以食为天，食以安为先】。27个食品安全小常识，值得收藏。 ​​​​,2017-09-25 14:19,转发,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnrsRsA7A
26,医者仁心！//@四川大学华西医院: 成都国际马拉松赛结束后，我们的麻醉护士白雪娇在摆渡车上紧急救护一名心脏骤停的中年男性，临危不乱，棒棒哒！,是,为我们自己今天成都国际马拉松赛顺利完赛后，一名五十几岁男性在坐摆渡车回程时，在座位上突发心脏骤停意识丧失脸色苍白，华西医院麻醉监测护士白雪娇恰好也在摆渡车上、听到有人在呼喊、当时没有任何犹豫，立马冲进人群中，发现座位上的男子大动脉波动消失、意识丧失，脸色苍白，周围的人 ​​​​...展开全文c,2017-09-25 14:19,转发,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnrsJvLdL
27,健康科普专家说丨失恋了走不出来？因为你少了这本“治愈宝典“！ ​​​​,否,,2017-09-25 14:18,转发,评论,赞,专业版微博,https://weibo.com/3754192351/Fnrsgykb1
28,,是,【讲述丨500公里爱心传递，“草原小仙女”送德阳免费治疗】23日，一辆救护车从若尔盖县城紧急驶出前往德阳，车上载着7个多月大的藏族小女孩康卓措，她今年六月在家被火炉严重烫伤。由于家庭贫困病情严重，在德阳市援若指挥部的帮助下，她被送到德阳市人民医院接受免费治疗。O网页链接   ​​​​...展开全文c,2017-09-25 11:38,转发,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnqpsaHfw
29,干燥季节多喝水，少喝饮料,是,#12320健康#【干燥季节多喝水，少喝饮料】无论饮料包装有多么高大上，都不如一杯白开水。饮料并非生命必需品，虽然偶尔用来解解馋未尝不可，但如果长期大量饮用则对健康不利。因此白开水、矿泉水或是淡茶水才是为身体补充水分的主力军，而不是那些含有大量糖分且基本无其他营养成分的饮料。 ​​​​,2017-09-25 09:06,转发,评论,赞,360安全浏览器,https://weibo.com/3754192351/FnppEfaiS
