序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
1,"
                                                                                                    小朋友们注意啦不要再吃这个了//@猪娃子dabao: 赶紧告诉家里的小朋友大朋友别再吃辣条啦！@骄傲嘀小兔子 @我叫老韩 @我爱食神@天狼星Black                                            ",否,"
                                                                                                    【天啊，5毛一袋“辣条”每克含菌超10万个】一家食品检测机构对辣条细菌含量进行了检测。检测的结果是惊人的：每克所含细菌竟超过10万个。10万个 是那个“辣条”吗？是我们小学每天都吃的“辣条”吗？快！赶紧！告诉家里的小朋友大朋友别再吃辣条啦！ 转   ​​​​                                                            ", 2012-8-31 17:05,1,评论,16,微博 weibo.com,yzIHg5JIR
2,"
                                                                                                    由林业大学学设计的逸成社区LOGO 现征集大家意见[群体围观] 同时欢迎大家踊跃来稿 ​​​​                                            ",是,无, 2012-8-31 17:03,转发,1,赞,微博 weibo.com,yzIGryF5E
3,"
                                                                                                    大家多喝水[xb唱歌]@学院路富润社区 @学院路矿大社区                                            ",否,"
                                                                                                    本周以来京城不是炎热暴晒天，就是潮乎乎的桑拿天，再之雾气蒸腾。29日北京还创出了8月以来的首个高温日，蹿到了35.1℃，仿佛伏天杀了个回马枪。市气象台预计伴随一股冷空气来袭，1日午后到2日白天北京将有一次中到大雨天气过程，将迎来降雨，气温将明显下降，届时雾霾、闷热天气都将一扫而光。 ​​​​                                                            ", 2012-8-31 14:56,转发,2,1,微博 weibo.com,yzHRam4qC
4,"
                                                                                                    @学院路志新社区 @学院路768厂社区                                            ",否,"
                                                                                                    #防范诈骗提示#新学期已经开学，学生们也已返回校园，找来【七种学生易受骗上当的骗术】，希望广大学生提高警惕，加强防范，自己遇到上述情况时，切莫惊慌，保持冷静头脑，迅速做出正确的分析和判断，切勿上当！如已经被骗了，要及时拨打110报警。 ​​​​                                                            ", 2012-8-31 14:51,2,评论,赞,微博 weibo.com,yzHP44d9K
5,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【市交管对外业务停办一天】#聚焦北京#因全国公安交通管理综合应用平台升级，北京市交管局将于今天晚上8点起至明天晚上8点，对交通管理综合应用系统进行升级。在升级期间，暂停办理全部对外业务。要查看所涉及的具体的部门、单位和各类业务，请点击下面的图片。 ​​​​                                                            ", 2012-8-31 14:51,转发,评论,赞,微博 weibo.com,yzHOSwwrM
6,"
                                                                                                    凡是在逸成居住的外省市户籍的女性朋友，要持有由户籍所在地办理的〈流动人口婚育证明〉。并持证到居委会进行查验。特别是在小孩进行计划免疫（打疫苗）和孕期建档、生育险报销等事宜时是必须要有的。否则我们可能不能为您提供您所期望的帮助。 ​​​​                                            ",是,无, 2012-8-30 10:00,转发,评论,赞,微博 weibo.com,yzwukC1hM
7,"
                                                                                                    //@北京12320在聆听:                                             ",否,"
                                                                                                    目前已发布的食品安全国家标准清单（2/5） ​​​​                                                            ", 2012-8-29 15:35,1,评论,赞,微博 weibo.com,yzpg0zzVH
8,"
                                                                                                    亲爱的居民朋友们，这是咱们社区的垃圾桶样式之一，今天已在12号楼前展示，请大家多提宝贵意见。 ​​​​                                            ",是,无, 2012-8-28 12:08,转发,评论,赞,微博 weibo.com,yzetbznbh
9,"
                                                                                                    慢性病防治知识进社区系列讲座之二 ​​​​                                            ",是,无, 2012-8-24 15:36,转发,评论,赞,微博 weibo.com,yyE7Cwuxi
10,"
                                                                                                    //@学院路建清园社区: //@学院路768厂社区: 留心//@学院路北科大社区:                                             ",否,"
                                                                                                    【特别提醒】最近发现经常有居民咨询，有关接到一通关于“自称是自来水公司，免费为老年人提供自来水过滤器”的电话，我们特在此声明并提醒大家，社区没有接到相关通知，对类似电话内容不要轻信，以防上当受骗！！ ​​​​                                                            ", 2012-8-23 16:04,3,评论,赞,微博 weibo.com,yyuSNEnNl
11,"
                                                                                                    //@学院路东王庄社区: 北京也可以学习一下                                            ",否,"
                                                                                                    【广州：个人乱投放垃圾每次罚50元】广州垃圾分类试点将于９月全面启动，其中对“专袋投放”和“垃圾不落地”试点的处罚分别设置１个月和３个月的缓冲期。广州市城管委表示，将对“按袋计量”试点采取日检查、月公布、季奖励的方式，以实物或现金形式给予奖励。（记者李娜） O网页链接 ​​​​                                                            ", 2012-8-23 16:03,转发,评论,赞,微博 weibo.com,yyuSk7AVI
12,"
                                                                                                    //@北京发布: 关注社保的同学看这里。更多的人力社保方面的问题请关注@北京12333                                            ",否,"
                                                                                                    【政策问答】#社保卡#问：补换社保卡期间参保人员如何就医？  答：参保人员补（换）社保卡期间，到定点医疗机构就医时，需主动出示《新发与补（换）社会保障卡领卡证明》，发生的医疗费用由参保人员与定点医疗机构全额现金结算，并进行手工报销。 ​​​​                                                            ", 2012-8-23 10:10,1,评论,赞,微博 weibo.com,yysySFlY7
13,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    北京23日白天晴天，蓝天白云，最高气温30度，微风轻抚，空气湿度较小，略显秋日气息。由于天气晴朗，能见度好，上午十点至下午四点 这个时间段紫外线辐射强，建议涂擦SPF20左右、PA++的防晒护肤... O网页链接 (chang.weibo.com) ​​​​                                                            ", 2012-8-23 10:02,1,评论,赞,微博 weibo.com,yysvIsJ6W
14,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #健康食品# 燕麦具备降胆固醇和降血脂的作用。由于燕麦中含有丰富的食物纤维，这种可溶性的燕麦纤维，在其他谷物中找不到。因这种纤维容易被人体吸收，且因热含量低，既有利于减肥，又适合心脏病、高血压和糖尿病人对食疗的需要。 ​​​​                                                            ", 2012-8-23 09:35,1,评论,赞,微博 weibo.com,yyskUjmKN
15,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【“青春芬芳”绽放中国美术馆】“青春芬芳——全国文化系统青年职工书法美术作品展”，从今天开始，正式亮相中国美术馆一层展厅。展览展出来自全国各省、自治区、直辖市及计划单列市和新疆生产建设兵团的151件书法和绘画作品。本展览将持续到本月29日，大家可凭身份证免费参观。 ​​​​                                                            ", 2012-8-22 15:35,转发,评论,赞,微博 weibo.com,yylgvaRmI
16,"
                                                                                                    //@平安北京: 仿生逃生法~                                            ",否,"
                                                                                                    【看到高压线断裂，记得像袋鼠一样跳着走】前天雷雨夜，合肥一对父子因雷击高压线，触电身亡蜀黍提醒：雷电交加时头、颈、手处如有蚂蚁爬走感，头发竖起，说明附近即将发生雷击[霹雳]应赶紧趴在地上，拿掉金属饰品~如在户外看到高压线遭雷击断裂，附近的人千万不要跑动，而应双脚并拢，跳离现场。 ​​​​                                                            ", 2012-8-22 11:28,1,评论,1,微博 weibo.com,yyjE4xjFx
