序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,转发微博,是,【宝宝地图舌 怎么办】患有地图舌的宝宝，容易挑食、偏食、爱食冷饮、睡眠不稳、乱踢被子、翻转睡眠，较小一点的宝宝易于哭闹、潮热多汗、面色萎黄无光泽，体弱消瘦，怕冷，手心发热等。此时宝宝应多吃新鲜水果和绿色或红色蔬菜，同时注意忌食煎炸、熏烤、油腻辛辣食物。 ​​​​,2012-09-26 16:15,转发,评论,赞,微博 weibo.com,https://weibo.com/2815007055/yDFtOEEnJ
1,转发微博,是,【舌体淡白 地图舌】有时候，妈妈们看看宝宝的小舌头，会发现宝宝的小舌头像一幅地图：舌体淡白，舌苔有一处或多处剥脱，剥脱的边高突如框，形如地图。宝宝甚至会在吃热东西时，舌头有不适或轻微疼痛。地图舌多是因为消化功能紊乱，或宝宝患病时间较久，使体内气阴两伤。 ​​​​,2012-09-26 16:14,转发,评论,赞,微博 weibo.com,https://weibo.com/2815007055/yDFty72Nd
2,扫盲//@儒雅的继续: 转发微博,是,【这些字你会读了吗？】三个金念鑫（xīn）三个水念淼（miǎo）三个土念垚（yáo）三个牛念犇（bēn）三个手念掱（pá）三个田念畾（lěi）三个马念骉（biāo）三个羊念（shān）三个犬念猋（biāo）三个鹿念麤（cū）三个鱼念鱻（xiān）三个贝念赑（bì）三个毛念毳（cuì）三个车念轟（hōng）   ​​​​,2012-09-24 14:30,转发,评论,赞,微博 weibo.com,https://weibo.com/2815007055/yDlWbtQwG
3,//@房山区卫生局: #世界老年痴呆日#,是,#健康知识#【世界老年痴呆日】这些老年人会对刚发生的事以及刚说过的话，转眼可忘，记不住熟人的姓名或电话号码，做事缺乏主动性，对日常活动及过去的爱好丧失兴趣。情感变得平淡，尤其是终日相伴的配偶会感到丧失深入的情感交流，感到“他/她变得不会心疼人，好象变自私了”。 ​​​​,2012-09-21 14:30,转发,评论,赞,微博 weibo.com,https://weibo.com/2815007055/yCTF2vAeB
4,转发微博,是,【战史今日：九一八事变】1931年9月18日，日军在柳条湖制造假现场后，向北大营发起进攻，拉开了“九一八”事变的序幕。我大好东北三省短短数月沦丧敌手。81年后的今天，中国非当年之中国，世界亦非当年之世界。但九一八国耻不能忘！“不抵抗”政策之屈辱不能忘！望各位同胞牢记国耻，兴我中华！(高凯) ​​​​,2012-09-18 11:12,转发,评论,赞,微博 weibo.com,https://weibo.com/2815007055/yCq4YnCLA
5,#请理性爱国#对日本侵犯我国主权行为，我们坚决反对；对损害同胞财产与感情行为，我们也绝不容许！今天，我们用理性宣示力量：我们愤怒，但不失去理智；我们呐喊，但不传播谣言；我们热血，但不盲从暴力！今天，从你我开始，用理性宣示力量。点击呼吁：O微博呼吁理性爱国 新浪微博-随时随地分享身边... ​​​​,否,,2012-09-18 11:10,转发,评论,赞,专题-理性爱国,https://weibo.com/2815007055/yCq4cvfVb
6,9.18让我们用心爱国拒绝暴力，理性宣示力量. ​​​​,否,,2012-09-18 11:10,转发,评论,赞,微博 weibo.com,https://weibo.com/2815007055/yCq41009N
7,转发微博,是,各场景中火灾逃生方法！@健康养生杂志 ​​​​,2012-09-14 09:57,转发,评论,赞,微博 weibo.com,https://weibo.com/2815007055/yBNSBuWRG
8,//@北京房山卫生监督: //@北京房山卫生监督:房山加油,是,房山加油！【视频：房山不哭！纪念721房山特大暴雨受灾】 O网页链接  （分享自 @优酷网） ​​​​,2012-09-13 09:29,转发,评论,赞,微博 weibo.com,https://weibo.com/2815007055/yBEgV8rrX
9,健康生活//@北京中医医院1956:,是,践行健康生活方式，做到：食盐少一点，血压低一点；肥肉少一点，血脂降一点；饮料少一点，血糖稳一点；剩菜少一点，危害减一点；静坐少一点，肥胖远一点；烟酒少一点，运动多一点；牢骚少一点，心情好一点；慢病少一点，寿命长一点 ​​​​,2012-09-04 10:32,转发,评论,赞,微博 weibo.com,https://weibo.com/2815007055/yAhPUiBxW
