序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,祝大家两节快乐！[放假啦] ​​​​,否,,2012-09-29 08:44,2,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yE4Ol2mxG
1,社区义务为老年人理发 ​​​​,否,,2012-09-28 09:46,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yDVNgzW7j
2,食品安全宣传日 ​​​​,否,,2012-09-28 09:45,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yDVMDzud5
3,转发微博,是,找问题，不能停留在表面，要具体，还要找准病因，这样才能对症下药，确保整改取得实效。另外，光找得准，却没有痛下决心的精神，没有实打实的办法，只是一般性号召、一般性强调、一般性布置，那对问题的解决都无益。 ​​​​,2012-09-26 10:56,1,1,赞,微博 weibo.com,https://weibo.com/1624870967/yDDoqlkw8
4,9月21日上午“重阳敬老”老年趣味运动会在东三社区广场举行，众多老年人积极投身到了活动中去，在活动中展现了各自的风采。 ​​​​,否,,2012-09-24 08:59,1,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yDjM3sLPs
5,转发微博,是,我在用刚刚发布的#新版微相册#，看起来还不错～是个分享照片的好地方，想看看朋友们的照片吗？猛击这个链接O网页链接 ​​​​,2012-09-24 08:45,1,1,赞,微博 weibo.com,https://weibo.com/1624870967/yDjGfj4Hi
6,转发微博,是,【9月24日早晨6时北京天气预报】今天白天多云间晴，北转南风二三级，最高气温26℃，夜间多云转阴，南风一二级，最低气温17度。白天体感舒适，早晚有点儿凉要添衣防感冒。 ​​​​,2012-09-24 08:42,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yDjFemjwt
7,东三社区组织居民看电影 ​​​​,否,,2012-09-21 11:17,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yCSoCtKCO
8,社区宠物秀表演，秀出狗狗的魅力 ​​​​,否,,2012-09-21 11:17,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yCSomdIkY
9,东三社区开展老年趣味运动会 ​​​​,否,,2012-09-21 11:16,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yCSnWdsoq
10,回顾9.25纪念一封信 ​​​​,否,,2012-09-21 11:15,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yCSnGyHF7
11,l办理一胎《生育服务证》需要准备的材料：1、结婚证原件及复印件 2、双方户口本原件及复印件包括：首页、本人页、变更页（婚姻状况及地址变更页）3、双方身份证原件及复印件 4、《生育服务证》及2——3面复印件; 5、如果是再婚需要离婚证、协议书或判决书原件及复印件; ​​​​,否,,2012-09-21 10:04,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yCRV5jEpy
12,转发微博,是,【转发】人生中会有很多意想不到的事情，要有足够的耐心去面对。人就是这样的，总要经历一些事情，才会明白一些道理，而很多变化就在经历中发生了，人要在失败中长大的。无论人生的变化会有多大，无论这个变化对你会有多大的影响。 ​​​​,2012-09-21 10:03,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yCRUCDFm2
13,【20日早晨6点北京天气预报】今天白天晴转多云，北转南风二三级，最高气温29℃，夜间多云，南转北风一二级，最低气温18℃。午间依然较热，明天将有一次降雨天气，请关注临近预报。 ​​​​,否,,2012-09-20 09:42,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yCIlz6MAQ
14,我获得微身份勋章啦！我是个有身份的人了，你也快点来领取吧。咱们都是靠谱的人！O微身份 新浪微博-随时随地分享身边的新鲜事儿 ​​​​,否,,2012-09-20 09:42,转发,评论,赞,专题-微身份,https://weibo.com/1624870967/yCIlyfPIK
15,转发微博。,是,了解一下北京气象信息获取途径吧. ​​​​,2012-09-20 09:40,转发,评论,赞,政府版微博,https://weibo.com/1624870967/yCIkG8VQZ
16,//@政府微博助理: 【全国爱牙日】每年9月20日为全国爱牙日。2012年爱牙日的主题：健康口腔，幸福家庭；关爱自己，保护牙周。专家表示，在重视刷牙、洗牙的同时，也应重视口腔运动及口腔疾病，为牙齿提供一个健康的口腔环境。,是,【爱牙日】1989年，由卫生部、教委等部委联合签署，确定每年的9月20日为全国爱牙日。 2012年爱牙日的主题：健康口腔，幸福家庭；关爱自己，保护牙周。牙病的预防其实很重要，牙齿的很多疾病与人们日常生活中不良习惯有很大关系，如每天刷牙不够两次，每次刷牙不够三分钟；饭后不漱口等等。 ​​​​,2012-09-20 09:37,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yCIjeBq8n
17,现本社区举办老年人从“零”学起电脑班，共十三讲，提供纸笔教材。请居民朋友们踊跃报名。  时间：2012年9月21日起每周五下午2点半至3点半  学习地点：东三社区居委会会议室  报名地点：东三社区居委会 ​​​​,否,,2012-09-20 09:35,转发,评论,赞,新浪通行证,https://weibo.com/1624870967/yCIiDnvFJ
18,老年证（卡）办理须知 1、北京市户籍，年满60（65）岁老年人均可办理。 2、需要提供本人身份证复印件一份，近期免冠白底彩色一寸照片1张。注明家庭住址和联系电话。 3、在年满60（65）周岁生日前三个月提供材料，申请办理。 承办人员：刘欣 ​​​​,否,,2012-09-20 09:15,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yCIaDfznu
19,转发微博,是,【转发】人生中会有很多意想不到的事情，要有足够的耐心去面对。人就是这样的，总要经历一些事情，才会明白一些道理，而很多变化就在经历中发生了，人要在失败中长大的。无论人生的变化会有多大，无论这个变化对你会有多大的影响。 ​​​​,2012-09-20 09:13,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yCI9Fz1xT
20,今天天气好晴朗 ​​​​,否,,2012-09-20 09:11,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yCI8OEhzW
21,分享图片 ​​​​,否,,2012-09-17 08:38,3,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yCfDRDfAv
22,分享图片 ​​​​,否,,2012-09-17 08:37,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yCfDFfymV
23,秋季养生小常识之自我保健方法 .立秋之后，昼夜之间的温差较大，及时增减衣服，特别是老人家，不宜赤膊露体，也不宜穿得太多、太暖。白露过后，气候逐渐变凉，一早一晚更添寒意，如果这时再赤膊露体，就容易受凉，轻则易患感冒，重则易染肺疾。秋季养生小常识提醒你：因秋气主燥，燥易伤肺。 ​​​​,否,,2012-09-17 08:34,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yCfCzyraE
24,//@文明丰台: 关注//@石榴庄的太阳: //@石榴庄的曙光: 石榴庄也有一个出走未归的女孩请共同关注：四川11岁女孩周沁：身高144cm 扎一长辫 于2012年7月11日晚11点在北京市丰台区石榴庄附近离家出走 联系人 13641120549詹本玉 18201577176 13683639846周大兴//@文明丰台: //都留意一下。,是,【紧急发布】请各位名人与好心人帮忙转一下。这个可爱的小姑娘叫刘丽洁，7岁。7月4日16点到18点之间在丰台区看丹桥家附近走失，家里非常着急。请尽量把照片转下去，发现线索请马上与她家人联系，电话:13439171521。你每转发一次，都有可能带给她一次希望；相信好人有好报！举手之劳！ ​​​​,2012-09-14 10:23,转发,评论,赞,专业版微博,https://weibo.com/1624870967/yBO2Vwmm7
25,转发微博,是,#图说交通# [gst得瑟]看那道路两旁的华灯，不用说肯定是长安街，但是您知道这是那个路口吗？[gst嘿嘿嘿] ​​​​,2012-09-14 10:21,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yBO28uwcc
26,东三社区加强十八大安保工作 ​​​​,否,,2012-09-14 10:20,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yBO1PyonX
27,转发微博,是,【涉嫌刺死韩国海警中国船长二审减刑至23年】当地时间9月13日14时，韩国首尔高等法院对中国船长程大伟涉嫌刺死韩国海警一案做出二审判决，判处程大伟有期徒刑23年， 罚款2000万韩元(约合人民币11.2万)，另一名船长刘连成被判有期徒刑4年。（环球时报） O网页链接 ​​​​,2012-09-13 16:08,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yBGSzCq56
28,转发微博,是,【俞敏洪在英国的精彩演讲：制约世界发展的三个基本问题】1、不管人种、肤色和民族，是否人人都具有自由、平等、被尊重和追求幸福的权利；2、掠夺性资源交换的世界性贸易过后，是否真正建立起了对等共赢的贸易、投资发展环境和规则。3、是否具备全球化的合作心态。O网页链接 @俞敏洪 ​​​​,2012-09-13 14:27,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yBGdBi4cW
29,这两天的天气真好呀！,是,#微话题#【畅通北京 绿色出行】[大巴]为了让首都的交通更畅通，让首都的空气更清新，[彩虹]让首都的天空更湛蓝，出行做到：少开1天车、开车零违章、乘车守秩序、出行讲礼让。[叶子]让我们一起行动起来吧！ ​​​​,2012-09-13 11:56,转发,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yBFel2ldz
30,解释了山是怎么形成的,是,20出头进娱乐圈，无论自己犯错还是遭人妒忌一路左顾右盼总想找个靠山，30年独闯江湖终投靠无门。今儿回头一看，身后一群狐朋狗友早已拿我当了“靠山”了。。逗吧你说？ ​​​​,2012-09-06 22:29,2,评论,赞,微博 weibo.com,https://weibo.com/1624870967/yAFnJys8j
