序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,中秋赏月家团圆，国庆欢腾普天庆，中秋国庆一相逢，便胜却人间无数。东三里社区祝双节合家美满，健康如意！ ​​​​,否,,2012-09-30 08:51,1,评论,赞,短信,https://weibo.com/2649761921/yEehV3TMT
1,转发微博,是,#征集启事#【“美言•美文•美图”征集启事】由朝阳区委宣传部主办的《美言美文》杂志从2012年1月创刊至今已半载有余。杂志发行期间，大量热心读者来信，字里行间充满了对《美言美文》的关注、喜爱及期待。现向广大读者征集“美言•美文•美图”，希望更多的朋友同《美言美文》一道远足！ 详情如下： ​​​​,2012-09-20 12:30,转发,评论,赞,微博 weibo.com,https://weibo.com/2649761921/yCJrRwi9h
2,@鱼儿爱美丽8@阳光的海上风 ，期待啊啊啊啊啊啊啊,是,#中秋送大礼#中秋、国庆相继来临，大片怎能错过？即日起，只要你关注@中国新闻周刊 、@网票网 ，转发本条微博并@ 你的两位好友，你就有可能免费观赏大片。活动截至9月29日，当天我们将抽出30名幸运粉丝。每位获奖者可免费获得电影票两张。详细规则请点图片。 ​​​​,2012-09-13 14:28,1,评论,赞,媒体版微博,https://weibo.com/2649761921/yBGdW26PV
3,回复@三里屯办事处: //@三里屯办事处:回复@三里屯东三里社区:应该这样写 @三里屯白西社区 的节目很精彩啊！（@三里屯东三里社区 评论）,是,第十一届三里屯社区文化节系列活动——百姓同乐会 ​​​​,2012-09-12 21:21,转发,评论,赞,微博 weibo.com,https://weibo.com/2649761921/yBzv5E4jl
4,转发微博,是,【本市9所高校将举办科普开放日】2012年全国科普日活动将于9月15日至21日举行。记者从中国科协昨日举行的新闻发布会上获悉，截止到9月10日的统计显示，全国将有5276项重点科普活动亮相，有200余所高校将组织科普开放日活动，其中包括本市的9所高校。O网页链接 ​​​​,2012-09-12 08:49,转发,评论,赞,专业版微博,https://weibo.com/2649761921/yBuzPp2dQ
5,白西社区的节目很精彩啊！,是,第十一届三里屯社区文化节系列活动——百姓同乐会 ​​​​,2012-09-11 22:00,转发,评论,赞,政府版微博,https://weibo.com/2649761921/yBqkAvtBP
6,今日节目早知道——“展现白西风采，共建和谐社区” 1、合唱《三里屯可爱的家》、《接过雷锋的枪》； 2、歌伴舞《因为所以》； 3、京剧《智斗》； 4、情景剧《精彩的假期》； 5、拉丁舞表演； 6、相声《说话的学问》； 7、舞蹈《套马杆》； 8、京剧合唱《我是中国人》、《没有共产党就没有新中国》。 ​​​​,否,,2012-09-10 16:01,转发,评论,赞,专业版微博,https://weibo.com/2649761921/yBeya0bhG
7,第十一届三里屯社区文化节“百姓同乐会”今天正式拉开帷幕，三里屯街道的五个社区将为大家带来五台异彩纷呈的演出，欢迎大家持续关注。 时间：2012年9月10日-14日（本周一至本周五）晚7:00 地点：首开幸福广场 ​​​​,否,,2012-09-10 15:54,转发,评论,赞,专业版微博,https://weibo.com/2649761921/yBevDn3og
8,社区居民朋友们：按照街道统一工作部署，东三里社区定于9月11日（下周二）晚上七点举办社区文艺广场晚会，欢迎大家踊跃前往。（地点待定，另行通知） ​​​​,否,,2012-09-04 09:38,转发,评论,赞,微博 weibo.com,https://weibo.com/2649761921/yAhtZnVXC
9,免费体检通知：朝阳医院泌尿外科目前正在开展前列腺健康管理工作，现面向60以上的男性提供免费前列腺检查。检查时间为9月13日，检查地点为朝阳医院泌尿外科，报名地点在东三里社区居委会，报名截止日期为9月12日。有体检意愿的社区居民可到社区登记报名，领取体检表格。 ​​​​,否,,2012-09-04 09:25,1,评论,赞,微博 weibo.com,https://weibo.com/2649761921/yAhoCmeIw
10,炎黄子孙，爱国大义,是,#微言大义#要确保在政治上不能犯错误，这是我给年轻人的一个忠告。在政治上如果犯错误，后面全是零。有学问有知识你不为自己的国家奉献，不爱国有什么用？ ——国防大学教授张召忠。 O网页链接 ​​​​,2012-08-31 18:51,转发,评论,赞,微博 weibo.com,https://weibo.com/2649761921/yzJoq5gKA
11,实用信息,是,"如何办理各种手续之一:补办户口本,户主拿着户口本内的所有人的身份证原件和复印件,直接到户籍所在地的派出所(例:来广营派出所),直接办理即可.来广营派出所户籍电话:84912670 84904913 ​​​​",2012-08-30 14:30,1,评论,赞,微博 weibo.com,https://weibo.com/2649761921/yzyfK0H1g
12,实用信息,是,#服务信息##63家图书馆同城通借通还#首都图书馆及下属各区县图书馆和部分街道图书馆共63家，已能满足读者凭借“一卡通”实现同城通借通还。也就是说，读者凭一张“一卡通”读者卡可以在63家图书馆中的任一家借书，要还书的时候，无论走到哪里，就近还书就可以了。  O网页链接 ​​​​,2012-08-28 17:02,转发,评论,赞,微博 weibo.com,https://weibo.com/2649761921/yzgoI0clg
13,8月26日上午，按照街道的工作精神，东三里社区在社区小花园举办了志愿者服务活动，居民反响热烈。 ​​​​,否,,2012-08-26 14:55,1,1,赞,微博 weibo.com,https://weibo.com/2649761921/yyWIe5DbV
14,转发微博,是,【史上今日全国实行公民身份号码制度】1999年8月26日，国务院发出《关于实行公民身份号码制度的决定》，决定同年10月1日起，在全国建立和实行公民身份号码制度。#警方提示#依照新修订《居民身份证法》规定，明年１月１日起，居民身份证一代证将停止使用。请尚未办理第二代居民身份证的童鞋抓紧办理哦！ ​​​​,2012-08-26 13:43,转发,评论,赞,微博 weibo.com,https://weibo.com/2649761921/yyWeYCOsv
15,大美都江堰啊,是,国内首部超级多媒体梦幻剧《都江堰—时空之旅》8月28日隆重上演，首演送票活动开始啦！8月24日—8月26日，只要你参加我们的有奖转发活动，就有机会获得难得的门票哦，机会有限，快快行动吧！要求：关注 @给力都江堰 并@三位好友。我们将抽取10位幸运微博。 O网页链接 ​​​​,2012-08-24 22:04,转发,评论,赞,微博 weibo.com,https://weibo.com/2649761921/yyGFnCdcc
16,"分享个好玩的活动给你们，都来看看吧。""超级多媒体梦幻剧《都江堰—时空之旅》首演送票啦"" O网页链接",是,国内首部超级多媒体梦幻剧《都江堰—时空之旅》8月28日隆重上演，首演送票活动开始啦！8月24日—8月26日，只要你参加我们的有奖转发活动，就有机会获得难得的门票哦，机会有限，快快行动吧！要求：关注 @给力都江堰 并@三位好友。我们将抽取10位幸运微博。 O网页链接 ​​​​,2012-08-24 22:04,转发,评论,赞,微活动-超级多媒...,https://weibo.com/2649761921/yyGF77EZD
17,按照朝阳团区委的统一布置，东三里社区即将启动“2012年西部温暖计划”，号召大家向西部贫困地区捐助取暖衣物和学习用品，请大家积极关注。（图片来自网络） ​​​​,否,,2012-08-20 16:13,2,1,赞,微博 weibo.com,https://weibo.com/2649761921/yy2EQ5FPF
18,立秋之后，昼夜温差加大，在饮食上应坚持祛暑清热，多食用一些滋阴润肺的食物。医学专家认为，秋季燥气上升，易伤津液，因此，在饮食上应以滋阴润肺为宜，可适当食用芝麻、糯米、粳米、蜂蜜、枇杷、菠萝、乳品等柔润食物，以益胃生津。另外，多吃豆类等食物，少吃油腻厚味之物。 ​​​​,否,,2012-08-15 09:32,3,1,赞,微博 weibo.com,https://weibo.com/2649761921/yxeTtng8J
19,#公德接力晒感动#感动社区 地址：O网页链接 ​​​​,否,,2012-08-13 10:57,24,2,赞,微活动-公德接力...,https://weibo.com/2649761921/ywWAW8GY5
20,#【微征集】诚实守信三字经#  新朝阳，诚信金；  诚为本，信为先；  待百姓，言行一；  言必行，行必果；  言九鼎，诺千金；  诚则信，信则诚；  诚待人，实处世；  守承诺，信乃坚。 地址：O网页链接 ​​​​,否,,2012-08-13 10:22,1,评论,赞,微活动-【微征集...,https://weibo.com/2649761921/ywWmGhb1K
21,今天上午，东三里社区的专职工作者们参加了三里屯街道办事处工会组织的第九套广播操比赛，展现了新时代社工的精神风貌。 ​​​​,否,,2012-08-07 13:40,转发,1,赞,微博 weibo.com,https://weibo.com/2649761921/yw36mFLGk
22,//@三里屯办事处: 请各位帮忙联系失主,是,@三里屯办事处 上周六（8月4日）大约下午三点，在三里屯SOHO附近捡到数码相机一部，请帮忙转发寻找失主。 ​​​​,2012-08-06 20:15,转发,评论,赞,微博 weibo.com,https://weibo.com/2649761921/yvWfVj2Rz
23,礼仪名言警句： ●道之以告德，齐之以礼（论语） ●不学礼，无以立（论语） ●礼，经国家，定社稷，序民人，利后嗣（左传） ●人无礼则不生，事无礼则不成，国家无礼则不宁（荀子） ●人有礼则安，无礼则危（礼记） ●礼义廉耻，国之四维，四维不张，国乃灭亡（管子） （图片来自网络） ​​​​,否,,2012-08-06 09:22,转发,评论,赞,微博 weibo.com,https://weibo.com/2649761921/yvRZbEg08
24,文明上网公约 一、提倡正确导向，反对不良网风； 二、提倡遵纪守法，反对违规违纪； 三、提倡客观真实，反对虚假新闻； 四、提倡先进文化，反对落后文化； 五、提倡格调高雅，反对低级媚俗； 六、提倡公平守信，反对恶性竞争； 七、提倡科技创新，反对墨守成规； 八、提倡团结协作，反对损人利己。 ​​​​,否,,2012-08-06 09:18,转发,评论,赞,微博 weibo.com,https://weibo.com/2649761921/yvRXetKx2
25,文明是一朵花， 一朵永久芳香的花。 我们用真诚去浇灌，用热情来哺育， 让礼仪之诗永久珍藏在彼此的心里。 礼仪是一首诗， 一首淡雅清晰的诗。 我们用理解去融化，用关爱来抚慰， 让礼仪之诗永久珍藏在彼此的心里。 （图片来自网络） ​​​​,否,,2012-08-06 09:09,转发,评论,赞,微博 weibo.com,https://weibo.com/2649761921/yvRTI73hk
26,今天上午，东三里社区两委一站的社区专职工作者们参加了街道工委办事处统一组织的社工培训第四讲—《区情与街情》。培训后，社区工作者们纷纷表示收获很大，更加全面系统地了解了我们工作服务的朝阳区和三里屯街道，大家都很期待下一次的培训课。 ​​​​,否,,2012-08-03 12:06,1,评论,赞,微博 weibo.com,https://weibo.com/2649761921/yvqLYdOry
27,暑期即将到来，欢迎社区的大中小学生在放假后到社区报到登记，积极参加社区各项暑期活动。 ​​​​,否,,2012-07-10 14:54,转发,评论,赞,微博 weibo.com,https://weibo.com/2649761921/yrNComRpP
28,今年通过社区报名，并于6月参加两癌筛查的社区妇女朋友们，最近可以到社区领取检查结果报告单了！详情可电话咨询010-64176151 ​​​​,否,,2012-07-10 14:38,转发,评论,赞,微博 weibo.com,https://weibo.com/2649761921/yrNvXrFOR
