序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,转发微博,是,【适当晒太阳解秋乏】当阴雨天或早晚无阳光时，打开一些照明装置，使屋内光明敞亮，可调动情绪，增强兴奋性。办公室一族，可利用办公间隙到室外散步，晒太阳，呼吸新鲜空气，或增加办公室内灯光照射的强度，提高人体兴奋性。这样可帮助驱离“秋乏”，提高工作效率。详情点击O网页链接 ​​​​,2012-09-07 10:50,2,评论,赞,微博 weibo.com,https://weibo.com/1155583875/yAKesuiz5
1,转发微博,是,"还在为孩子是否缺钙而烦恼吗？还在担心补充鱼肝油会中毒吗？还在纠结该不该给孩子补充铁、锌吗？中华医学会儿科学分会的“儿童微量营养素缺乏防治建议会让您有收获。”我在@微盘 分享了一个很不错的文件：""儿童微量营养素缺乏防治建议.pdf""，快来看看吧~ O网页链接 ​​​​",2012-09-04 16:51,转发,评论,赞,微博 weibo.com,https://weibo.com/1155583875/yAkjA99bR
2,转发微博,是,【没有时间运动吗？给您10条运动小贴士吧！】1、带上小狗溜溜弯；2、牵着孩子轻松散散步；3、漫步商城；4、约上两三好友加入运动队伍；5、电视时间来点运动；6、逛逛街心小公园；7、将坐着聊天变成边走边聊；8、拒绝电梯，尝试走楼梯；9、学着跳跳舞；10、用散步来取代饭后小甜品。 ​​​​,2012-09-03 16:07,转发,评论,赞,微博 weibo.com,https://weibo.com/1155583875/yAaBpBx5A
3,转发微博,是,,2012-09-03 16:06,转发,评论,赞,专业版微博,https://weibo.com/1155583875/yAaB2yBhU
4,//@新浪健康: @北京市疾病预防控制中心: 养五脏之阴，益心肺之气[茶],是,【入秋宜饮二子茶】夏季大量出汗消耗阴液，秋季易出现气阴不足的问题。可有乏力气短、口干燥热、胸闷心慌、食欲不振等症状。五味子益气生津、补肾宁心；枸杞子填精养血、滋补肝肾。两味相配可以养五脏之阴、益心肺之气，取枸杞子15克、五味子6克，沸水冲泡代茶饮用。 ​​​​,2012-09-03 16:05,转发,评论,赞,微博 weibo.com,https://weibo.com/1155583875/yAaApzgkf
5,转发微博,是,【喝蜂蜜防过敏?】人们通常认为春季花粉过敏多发，其实8月-10月也是花粉过敏症的高发期。有研究表明，如能够坚持每天喝一勺蜂蜜，连续服用两年，就会安度过敏高发季。蜂蜜防过敏的原因：1含有微量蜂毒（临床上被用于支气管哮喘等过敏性疾病治疗）2蜂蜜里面含有一定的花粉粒。详见O网页链接 ​​​​,2012-09-03 16:04,转发,评论,赞,微博 weibo.com,https://weibo.com/1155583875/yAazWk5AC
6,"我参与了@新浪健康 发起的投票【你考虑过怎样安度晚年的问题吗?】，我投给了""现在积累财富和重视养生就是在为晚年做铺垫""这个选项。你也快来表态吧：O网页链接  ​​​​",否,,2012-08-22 17:09,转发,评论,赞,投票-你考虑过怎...,https://weibo.com/1155583875/yylSmgGU7
7,转发微博,是,【你的#压力#究竟有多大？】下列图片与每个人的#心理#承受力有关，你的心理承受力越强，图片流动越慢。请大家自己为自己做一下测量。看你的心理承受力有多大，以待自己更好的调整心态。 ​​​​,2012-08-22 17:07,1,1,赞,微博 weibo.com,https://weibo.com/1155583875/yylRQlMmX
8,转发微博,是,#中医小常识#【血虚体质的养生方法】血虚之人面色苍白或萎黄，唇色淡白，易疲劳，时常精神不振、失眠、健忘、注意力不集中。饮食上可摄取桑葚、荔枝、松子、黑木耳、菠菜、胡萝卜、猪肉、羊肉、羊肝、牛肝、甲鱼、海参等食物，因为这些食物均有补血养血的作用。 ​​​​,2012-08-21 16:32,转发,评论,赞,微博 weibo.com,https://weibo.com/1155583875/yyccWe6GH
9,转发微博,是,赶走厌食：1饮食结构不合理：过多摄入高糖、高蛋白、高脂肪2暴饮暴食：无限制地给孩子吃某种事物3偏食挑食4过多摄入冷食5过多饮用饮料6食物种类单一7睡眠不足8咀嚼功能锻炼不充分 ​​​​,2012-08-20 17:08,转发,评论,赞,微博 weibo.com,https://weibo.com/1155583875/yy30YCFXd
10,//@清源社区卫生服务中心: 转发微博,是,宝宝为何容易反复感冒？1缺乏锻炼 平时很少参加户外活动；2缺乏营养 营养不良、缺钙、维生素或锌、铁等微量元素；3空气污染 家中有人吸烟；4口腔疾病 口腔内有慢性病灶，如慢性鼻炎、鼻窦炎、龋齿等；5温差 季节交替，时冷时热；6接触感染 避免去人多的公共场所。 ​​​​,2012-08-20 17:07,转发,评论,赞,微博 weibo.com,https://weibo.com/1155583875/yy30TA2js
11,转发微博,是,感冒的三大认识误区：1.年轻人免疫力强，感冒不算病：其实感冒病毒会通过呼吸道侵袭心脏等重要器官。2.剧烈运动，出身汗就好了：有些病毒性心肌炎症状轻微，剧烈运动会增加心、肺负担，招致危险。3.不发烧就不用去医院：若有心慌、憋气、乏力等，哪怕不发烧，也要就诊查清原因。@健康时报 @央视网健康 ​​​​,2012-08-20 17:07,转发,评论,赞,微博 weibo.com,https://weibo.com/1155583875/yy30Ex3wa
