序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,2012年9月12日，由安定镇宣传部长侯立卓带队，组织各相关部门对辖区企业职工食堂进行联合检查。共检查企业职工食堂6家，发放了食品安全宣传画，并与企业签订了食品安全责任承诺书。 ​​​​,否,,2012-09-17 15:41,转发,3,赞,微博 weibo.com,https://weibo.com/1980763537/yCipDetCp
1,为了保障“十八大”期间广大师生的饮食安全，2012年9月11日和9月12日，亦庄卫生监督站集中两天对辖区内的学校、幼儿园的食堂进行了新学期开学后的首次监督检查，检查结果令人满意。 ​​​​,否,,2012-09-17 15:40,1,评论,赞,微博 weibo.com,https://weibo.com/1980763537/yCipdvFtc
2,2012年9月14日，采育镇政府组织各村公共卫生安全员召开“党的十八大安保——公共卫生安全隐患排查整治专项工作”会议。 ​​​​,否,,2012-09-17 15:28,转发,1,赞,微博 weibo.com,https://weibo.com/1980763537/yCikA0RB1
3,2012年9月15日，大兴区卫生监督所组织团支部成员来到房山区霞云岭堂上村“红歌源”市级爱国主义教育基地，重温抗战历史，缅怀抗战英雄。现场召开了团支部大会，会议由监督所党支部副书记米志月主持，监督所所长张树旺参加出席了会议。 ​​​​,否,,2012-09-17 15:28,转发,2,赞,微博 weibo.com,https://weibo.com/1980763537/yCikmp0Sw
4,2012年9月13日，北京市大兴区中关村科技园区生物医药产业基地组织卫生、消防、安监、公安、城管等部门，共同对园区内的130余家企业进行“十八大”维稳和安全保障工作会。各执法单位针对各自职责进行了工作部署与培训。 ​​​​,否,,2012-09-17 15:23,转发,1,赞,微博 weibo.com,https://weibo.com/1980763537/yCiiyoyxT
5,2012年9月12日，大兴区卫生监督所黄村监督站联合区教委和黄村镇医院，对辖区内部分学校负责人和食堂管理员进行培训，共有21家学校29名相关人员参加本次培训活动。 ​​​​,否,,2012-09-17 15:21,转发,评论,赞,微博 weibo.com,https://weibo.com/1980763537/yCihyDzsG
6,2、放射工作人员应当具备下列基本条件：（一）年满18周岁；（二）经职业健康检查，符合放射工作人员的职业健康要求；（三）放射防护和有关法律知识培训考核合格；（四）遵守放射防护法规和规章制度，接受职业健康监护和个人剂量监测管理；（五）持有《放射工作人员证》。 ​​​​,否,,2012-09-13 16:10,转发,1,赞,微博 weibo.com,https://weibo.com/1980763537/yBGTv0ztW
7,对电离辐射高度敏感的人体器官或组织有：胃肠上皮、性腺、骨髓。 ​​​​,否,,2012-09-13 16:09,转发,评论,赞,微博 weibo.com,https://weibo.com/1980763537/yBGT508NN
8,2012年9月6日，大兴区卫生监督所联合黄村镇政府公卫办、综治办、黄村镇派出所及相关部门对该镇非法行医较为集中的芦城地区开展了专项整治行动。一举对该地区的4户非法行医黑诊所予以取缔，收缴药品70余种50余公斤，医疗器械2件，同时对2名符合立案的非法行医人员予以立案处罚。 ​​​​,否,,2012-09-11 11:15,2,评论,赞,微博 weibo.com,https://weibo.com/1980763537/yBm6V7dfw
9,卫生监督所在上半年对学校食堂专项检查中发现大兴区第二小学食堂设备设施陈旧、墙壁瓷砖破损脱落、分餐间无空调且空间小等问题，与学校食堂“六项统一”工作要求相差太远。在区教委的支持、二小的重视、卫生监督所的指导下，经过两个多月暑期的紧张施工，近日，大兴区第二小学食堂改造完成，焕然一新。 ​​​​,否,,2012-09-11 11:15,1,评论,赞,微博 weibo.com,https://weibo.com/1980763537/yBm6O1Gil
