序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,扫地可爽心，清洁养精神 ​​​​,否,,2012-09-19 15:01,8,评论,赞,专业版微博,https://weibo.com/2656296377/yCB0u344K
1,六月六，晒衣服。 ​​​​,否,,2012-09-19 15:01,转发,评论,赞,专业版微博,https://weibo.com/2656296377/yCB0qcve1
2,清明时节草青青，讲究卫生防疾病。 ​​​​,否,,2012-09-19 15:01,转发,评论,赞,专业版微博,https://weibo.com/2656296377/yCB0kAxUW
3,清洁是健康基础，劳动是长寿源泉。 ​​​​,否,,2012-09-19 15:01,转发,评论,赞,专业版微博,https://weibo.com/2656296377/yCB0g9Hoz
4,常开窗，透阳光；通空气，保健康。 ​​​​,否,,2012-09-19 15:00,转发,评论,赞,专业版微博,https://weibo.com/2656296377/yCB00uW0M
5,毛巾不乱用，眼睛不生病。 ​​​​,否,,2012-09-19 15:00,转发,评论,赞,专业版微博,https://weibo.com/2656296377/yCAZUzcTw
6,奉洁身体净，不得皮肤病。 ​​​​,否,,2012-09-19 14:59,转发,评论,赞,专业版微博,https://weibo.com/2656296377/yCAZR3LKH
7,勤换衣服常洗澡，被褥常晒疾病少。 ​​​​,否,,2012-09-19 14:59,转发,评论,赞,专业版微博,https://weibo.com/2656296377/yCAZMiSM2
8,洗脸洗鼻窝，扫地扫黑角。 ​​​​,否,,2012-09-19 14:59,转发,评论,赞,专业版微博,https://weibo.com/2656296377/yCAZHz4ZC
9,脸要常洗，衣要勤换。 ​​​​,否,,2012-09-19 14:59,转发,评论,赞,专业版微博,https://weibo.com/2656296377/yCAZDqUUU
10,肮脏肯得病，干净一身轻。 ​​​​,否,,2012-09-19 14:59,转发,评论,赞,专业版微博,https://weibo.com/2656296377/yCAZypvYN
11,烫衣洗袄，虱子不咬。 ​​​​,否,,2012-09-19 14:58,转发,评论,赞,专业版微博,https://weibo.com/2656296377/yCAZrl7cx
12,灭虱无窍，洗衣换袄。 ​​​​,否,,2012-09-19 14:58,转发,评论,赞,专业版微博,https://weibo.com/2656296377/yCAZmAehm
13,环境卫生好，疾病自然少。 ​​​​,否,,2012-09-19 14:58,转发,评论,赞,专业版微博,https://weibo.com/2656296377/yCAZgp4re
