序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,【大风蓝色预警！再次提醒您避开户外广告牌】北京市气象台27日发布大风蓝色预警信号：午后本市风力逐渐加大，傍晚到夜间平均风力达5-6级阵风7级左右，明天白天仍有四五级北风。预计午后到傍晚城区有小阵雨天气，雨量较小，但傍晚前后到夜间的风有五六级，出行请注意防范。,是,【大风蓝色预警信号】市气象台11时10分发布大风蓝色预警信号：午后本市风力逐渐加大，傍晚到夜间平均风力达5-6级阵风7级左右，明天白天仍有四五级北风，请注意防范。 ​​​​,2012-09-27 14:15,转发,评论,赞,微博 weibo.com,https://weibo.com/2775126397/yDO7UeTXU
1,街道代表方队出场喽 我在:O网页链接 ​​​​,否,,2012-09-27 08:13,1,评论,赞,iPhone客户端,https://weibo.com/2775126397/yDLKK2OS8
2,嘿嘿快到咱们队伍了吧,是,2012年东华门第九届社区运动会@这里是东华@北京市东城 ​​​​,2012-09-27 07:53,转发,评论,赞,iPhone客户端,https://weibo.com/2775126397/yDLCT3LFI
3,体育场上响起了运动会奏乐，想起了学校运动会上欢乐拼搏的时光，现在是入场式，预祝东华门地区运动会顺利召开@北京市东城 ​​​​,否,,2012-09-27 07:53,转发,评论,赞,iPhone客户端,https://weibo.com/2775126397/yDLCArBi6
4,//@北京市东城: 鄙视随意向车窗外扔垃圾的人//@政府微博助理: #向车窗垃圾说不#爱车爱旅行，更热爱劳动生命。我们一起承诺：尊重道路清洁工劳动，开车时不要向窗外丢弃垃圾。,是,#向车窗垃圾说不#车上抛出的垃圾，叫车窗垃圾。每天车窗垃圾有100多吨，而为了捡拾这些垃圾，高架日扫5吨垃圾，已经有环卫工因捡拾水瓶和纸屑被撞伤撞死！也许只是一个不经意的坏习惯，却可能酿成悲剧。爱车爱旅行，更热爱劳动生命。我们一起承诺：尊重道路清洁工劳动，开车时不要向窗外丢弃垃圾。 ​​​​,2012-09-26 10:26,转发,评论,赞,微博 weibo.com,https://weibo.com/2775126397/yDDc9cE8i
5,茶话会上工商联企业代表为地区困难及残疾人家庭捐款，并表示将以更大的行动回报社会 ​​​​,否,,2012-09-26 10:25,转发,3,赞,Android客户端,https://weibo.com/2775126397/yDDbXnhTp
6,今天天气好晴朗，恭贺东城区政务微博群上线啦！@北京市东城 ​​​​,否,,2012-09-26 10:23,转发,评论,赞,微博 weibo.com,https://weibo.com/2775126397/yDDbgxbdp
7,#北京市东城微博群上线#——东华门街道祝贺【北京市东城微博群】成功上线！在这个平台，大家可以互相交流，互粉互动！希望大家多多交流！@北京市东城 我在:O网页链接 ​​​​,否,,2012-09-26 10:16,转发,评论,赞,Android客户端,https://weibo.com/2775126397/yDD8pwiYc
8,来自公安部离退休的两位老师给大家朗诵:党啊，我们为你放歌。在建国63周年之际，祝福我们的祖国更加繁荣昌盛 @北京市东城 我在:O网页链接 ​​​​,否,,2012-09-26 10:15,转发,评论,赞,Android客户端,https://weibo.com/2775126397/yDD7So9Zt
9,来自民革书法家王家明，李荣玉，杨东明为东华门街道赠送书法作品，共建和谐社区精气神@北京市东城 ​​​​,否,,2012-09-26 10:08,转发,评论,赞,Android客户端,https://weibo.com/2775126397/yDD572jJf
10,东华门中秋茶话会现场，东华门幼儿园表演T台秀，最炫民族风，他们穿的都是环保服哦@北京市东城 我在:O网页链接 ​​​​,否,,2012-09-26 10:01,转发,评论,赞,Android客户端,https://weibo.com/2775126397/yDD2a95pq
11,来自东城街道和社区的764名药品安全员“走马上任”，对胡同街巷内危害居民用药安全问题将第一时间制止和举报,是,#东城新闻#【东城药品安全员上岗】“我工作在东城，生活在东城，走到哪只要看到非法收药、买药行为，我都会及时上报。”李振兴是东华门街道工作人员，如今他有了新身份——药品安全员。日前，来自东城街道和社区的764名药品安全员“走马上任”，对胡同街巷内危害居民用药安全问题将第一时间制止和举报 ​​​​,2012-09-25 14:42,转发,评论,赞,政府版微博,https://weibo.com/2775126397/yDvrMf2K0
12,#文明出行秀达人#让我们承诺： 少开1天车、开车零违章、乘车守秩序、出行讲礼让。@文明北京  东华门周边多旅游巴士，有时稍一不注意，容易影响交通畅通。积极响应绿色出行，提倡有序步行，健康骑行~ ​​​​,否,,2012-09-22 14:08,转发,评论,赞,微话题-文明出行...,https://weibo.com/2775126397/yD2Wpe3OB
13,胡同小巷深处会有不一样的发现哦(^_^),是,第一次看到这样的绿地图，赏心悦目，感到东华门社区是个有历史，有文化，有根的社区，叫人忍不住想找个秋高气爽的周末拿着这张绿地图去东华门走走。@自然之友 ​​​​,2012-09-22 13:24,转发,评论,赞,iPad客户端,https://weibo.com/2775126397/yD2EJxLvH
14,东华门绿地图终于跟大家见面了，快快加入我们的队伍，一起来认识和感受东华门吧~@北京市东城,是,#绿公民骑步走# 大家期待已久的东华门绿地图也在今天的活动中发布了。做志愿者们通过绿色的视角绘制出了一张对环境、对文化饱含深情的地图。希望大家能带着这张地图去胡同中、社区里走一走，她可以带你认识一个不一样的北京 ​​​​,2012-09-22 13:22,2,1,赞,iPad客户端,https://weibo.com/2775126397/yD2DMsuM3
15,绿色低碳出行在行动@北京市东城,是,#绿公民骑步走#—— 今天是第14个“世界无车日”。自然之友也在这个特别的日子举办《城市公共自行车调研报告》暨“东华门绿地图”发布会。现场嘉宾正在就“城市公共自行车的现状与思考”进行探讨 ​​​​,2012-09-22 13:14,转发,评论,赞,iPad客户端,https://weibo.com/2775126397/yD2ArB4HT
16,大家不要错过哦,是,#旅游开放日# 10月1日国庆节当日，北京市旅游委免费组织天安门观礼台观看升旗，现开始报名。报名截止日期为9月25日或额满即止。亲们机会难得，赶快报名吧！报名电话：63262473、87550019、65158573。 ​​​​,2012-09-21 16:40,转发,评论,赞,微博 weibo.com,https://weibo.com/2775126397/yCUvzs4lI
17,做个好人，做个有用的人。早安东城,是,【64岁送水工攒1000元捐贫困大学生】扛一桶给一元劳务费，8个月他整整攒下1000元捐给两名贫困大学生。64岁的李培义是杭州师范大学的值班员兼送水工，在开学第一课上他被邀上台演讲， “我不会教书，为学生扛水，只是做了点小事。希望同学们要做个好人，做个有用的人。” O网页链接钱江晚报 ​​​​,2012-09-21 08:57,转发,评论,赞,微博 weibo.com,https://weibo.com/2775126397/yCRtF6ByE
18,今天下午东城区政协开展了实有人口服务管理全覆盖论坛。街道两位陈主任作为嘉宾做了关于实有人口服务管理在基层的发言。网格化是社会管理创新重要内容之一，实现精细管理与优质服务同等重要。需求，统筹，标准，服务，共享都是此次论坛的关键词，希望能转化成今后的工作成效@北京市东城 @北京王惠 ​​​​,否,,2012-09-18 20:08,1,1,赞,iPad客户端,https://weibo.com/2775126397/yCtAs0sF5
19,呼吁呼吁，各位同胞要理性啊//@北京发布: 依法有序的表达，可以让我们的声音更响亮。哪些事可以做，哪些事不可以做，标准很简单。请做爱国守法公民，共同为中国加油。,是,最强的力量是团结一致；最有力的表达是理性有序；最该做的是做好自己的工作，让“中国制造”更强大；最不应该的行为是以抗议为名，行趁火打劫违法犯罪之事。如果伤害的是自己的同胞，损毁的是他人的财物，这样的行为绝不是爱国，只能让亲者痛仇者快，也将受到警方的依法处理。 ​​​​,2012-09-16 14:24,1,评论,赞,微博 weibo.com,https://weibo.com/2775126397/yC8tQaN1Y
20,文明中国、法治中国，这才是中华民族最大的底气。,是,【你好，明天】激昂的呐喊，严正的抗议，传递寸土片石、在所必争的中国意志。然而，当爱国成了暴戾的通行证，当复杂诉求搅浑民族义愤，国人也当警醒：保钓就是保钓，爱国就是爱国，无需理由也不容绑架。同胞们，请回到正义的原点，呵护爱国的纯粹。文明中国、法治中国，这才是中华民族最大的底气。安。 ​​​​,2012-09-16 09:24,转发,评论,赞,微博 weibo.com,https://weibo.com/2775126397/yC6w6oqA0
21,一起来关注王府井国际品牌节吧~,是,#金街活动#今日，首届世界旅游城市博览会开幕式在王府井步行街上举行，来自世界众多国家的世界旅游城市联合会成员国代表齐聚王府井，在为期三天的展示活动中，各参会城市将借此进行旅游形象的整体宣传和推介。 ​​​​,2012-09-15 09:16,1,1,赞,微博 weibo.com,https://weibo.com/2775126397/yBX2gqCwo
22,心灵手巧~下班一起来做做手工,是,@BongBongBong ​​​​,2012-09-11 17:24,转发,评论,赞,微博 weibo.com,https://weibo.com/2775126397/yBowDor6w
23,受民政部基础政权司委托，东华门街道近日组织山东日照市东港区社区工作者在街道四个五星级社区进行分班学习，截止到今天，圆满结束培训工作。同时也向街道办事处发出了建立友好区街关系邀请。[撒花] ​​​​,否,,2012-09-11 17:21,转发,评论,赞,微博 weibo.com,https://weibo.com/2775126397/yBovi5NlM
24,9月9日上午9点会在孔庙举行开幕式暨教师节拜师仪式哦~,是,由北京市文物局、东城区人民政府联合主办的#第三届北京孔庙国子监国学文化节#将于9月9日至9月28日举行。本届国学文化节共分“树·国学品牌”、“秉·国学传承”、“兴·国学经济”、“感·国学体验”四大板块，包含十一大项活动，集文化展演、项目推介、学术论坛于一体，展示中国优秀传统文化的博大精深。 ​​​​,2012-09-05 16:28,转发,评论,赞,微博 weibo.com,https://weibo.com/2775126397/yAtAExOhY
25,不要拿时代当做理想灰白的借口，只看自己的理想有没有足够的坚强,是,#开讲啦#“你们（李少红）那一代人是把理想当做闹钟，叫醒沉睡中的自己。 可是我们这一代人呢，是每天想把梦想当作枕边的小说，晚上睡不着的时候，就拿出来，催眠自己。”不要拿时代当做理想灰白的借口，只看自己的理想有没有足够的坚强 ​​​​,2012-09-03 10:56,1,1,赞,微博 weibo.com,https://weibo.com/2775126397/yA8yRrreV
