序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,顺义区目前有狂犬病免疫预防门诊5家，分别是：区结核病防治中心、空港医院、顺义区第二医院、顺义区第三医院、马坡卫生院。这5家均为北京市卫生局指定、统一悬挂“狂犬病免疫预防门诊”标牌的门诊。目前我区其它医院、诊所均没有处理伤口、注射狂犬疫苗的资质。,是,今天（9月28日）是世界狂犬病日。狂犬病是由动物传播的100%致死性传染病。再次提醒养狗的人要定期为爱犬接种狂犬疫苗。一旦被狗咬伤后，马上用流动的清水或肥皂水冲洗伤口15-30分钟，严重的咬伤冲洗时间要更长，然后尽快到医院急诊科，注射抗狂犬病血清或抗狂犬病免疫球蛋白以及人用狂犬疫苗。 ​​​​,2012-09-28 10:36,转发,评论,赞,专业版微博,https://weibo.com/2656289357/yDW7nyibn
1,#青少年的生长发育与健康# 如何纠正不良的饮食习惯？（1）定时进餐，适当控制零食。（2）节制冷饮和甜食。（3）饮食合理搭配。（4）防止挑食和偏食。（5）保证充足睡眠，适量活动，定时排便。（6）改善进餐环境。 ​​​​,否,,2012-09-28 09:11,转发,评论,赞,专业版微博,https://weibo.com/2656289357/yDVyIru0D
2,#青少年的生长发育与健康# 导致儿童厌食的不良习惯及心理因素有哪些？ ​​​​,否,,2012-09-28 09:03,转发,评论,赞,专业版微博,https://weibo.com/2656289357/yDVvA1XSv
3,艾滋病，就在我们身边！,是,艾滋病病毒在人体内的潜伏期平均为9年至10年，在发展成艾滋病病人以前，病人外表看上去正常，他们可以没有任何症状地生活和工作很多年。 ​​​​,2012-09-27 10:25,转发,评论,赞,微博 weibo.com,https://weibo.com/2656289357/yDMCtn1eZ
4,转发微博,是,#全国爱牙日#【做窝沟封闭疼吗】只要儿童能够配合操作，做窝沟封闭没有任何痛苦。第一恒磨牙4颗全部做完一般只需20分钟左右，不需要磨除牙体组织，所以没有任何痛苦，需要孩子做的只是张嘴配合医生操作。 ​​​​,2012-09-27 10:23,转发,评论,赞,专业版微博,https://weibo.com/2656289357/yDMBMvVeZ
5,转发微博,是,#顺义新闻#第四届北京菊花文化节今天开园 [呵呵]本次菊花文化节以“梦幻海洋”为主题，70多万株菊花、300多万株草花品种相继开放，金灿灿的万寿菊、典雅清新的薰衣草、五彩缤纷的百日草，成片的时令花卉，如同斑斓水彩倾泻在大地上。此次花展将一直持续到10月25日。各位童鞋有空来看呀 ​​​​,2012-09-22 08:08,转发,评论,赞,专业版微博,https://weibo.com/2656289357/yD0Asn47f
6,转发微博,是,#顺义新闻#首都博物馆展出《‘这里是北京’—顺义篇》[呵呵]首博一层大厅日前正展出“这里是北京”系列展顺义专题展览。该展览由充满活力的顺义、蓬勃发展的顺义、生态宜居的顺义、人文和谐的顺义4部分组成，通过140余张精品照片，全景展现近年来顺义区在各方面取得的巨大成就。展览将持续到9月29日。 ​​​​,2012-09-22 07:32,转发,评论,赞,专业版微博,https://weibo.com/2656289357/yD0lPelsg
7,#青少年的生长发育与健康# 如何培养儿童良好的饮食习惯？ ​​​​,否,,2012-09-21 10:25,转发,评论,赞,专业版微博,https://weibo.com/2656289357/yCS3nbyqW
8,#青少年的生长发育与健康# 哪些措施有助于预防小儿肺炎？ ​​​​,否,,2012-09-21 10:24,转发,评论,赞,专业版微博,https://weibo.com/2656289357/yCS2SskGP
9,#青少年的生长发育与健康# 如何判断儿童的身高是否正常 ​​​​,否,,2012-09-21 10:23,转发,评论,赞,专业版微博,https://weibo.com/2656289357/yCS2tksS9
