序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
1,"
                                                                                                    哈哈。//@学院路东王庄社区: 寓意深刻                                            ",否,"
                                                                                                    【狮子管理狼群的方法】 狮子让一只豹子管理10只狼，并给他分发食物。豹子领到肉后，把肉平均分成了11份，自己要一份，其他给了10只狼。狼都感觉自己分的少，于是合伙来跟豹子唱对台戏。虽然一只狼打不过豹子，但狼多就没法应付了。豹子只好灰溜溜找狮子辞职。狮子说，你还嫩点，看哥的…（转） ​​​​                                                            ", 2012-8-29 11:14,1,评论,3,微博 weibo.com,yznxTbpEI
2,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #非京户籍人员在京办理出入境证件提示#9月1日起，非京户籍人员可在本市办理出入境证件。符合条件的外地人在京办理出入境证件时要提前网上预约，以提前完成审核工作，减少申请人等候时间。办理流程：网上预约——服务大厅办证——领证。下面咱们先来说说【符合办理条件人员的范畴】 ​​​​                                                            ", 2012-8-29 11:08,转发,评论,赞,微博 weibo.com,yznvymcxm
3,"
                                                                                                    数一数，你做到了几条？让我们行动起来吧，不要到“子欲养而亲不在”的时候再独自吃后悔药。                                            ",否,"
                                                                                                    新""24孝""行动标准出炉啦！！对着24孝表一一实施吧~！他们曾陪我们走过最磕磕绊绊的年华，如今，他们老了……我心疼！！ ​​​​                                                            ", 2012-8-15 09:14,1,评论,赞,微博 weibo.com,yxeMnFDoV
4,"
                                                                                                    好温馨啊！                                            ",否,"
                                                                                                    有钱，不可能养你一辈子。帅气，不可能炫耀一辈子。男人是拿来过日子，而不是拿来比较的。日子过的好，才是真的好。所以不找帅不找富，找个能包容你的。如果他不能包容你的情绪和缺点，就算条件好又有什么用呢？其实最好的日子，无非是你在闹，他在笑，如此温暖过一生。 ​​​​                                                            ", 2012-8-15 09:08,转发,评论,赞,微博 weibo.com,yxeJIvDqQ
5,"
                                                                                                    至今日，我社区为北京“7.21”大暴雨捐款人数为40人，捐款总额为6500元。感谢那些充满爱心的居民。爱是使我们心灵温暖的一盏灯...... ​​​​                                            ",是,无, 2012-8-15 09:04,转发,评论,赞,微博 weibo.com,yxeIkcPf1
6,"
                                                                                                    一点都看不到岁月的痕迹呦。//@水立方官方微博: 这才是最正宗的辣妹[花心]                                            ",否,"
                                                                                                    【视频录播-白岩松解说闭幕式 辣妹重组献唱名曲】点击观看视频：O网页链接 伦敦奥运会闭幕式，欢庆成为主题。辣妹组合为伦敦奥运再次重组，她们唱了两首歌曲，《想要》和《热辣你的生活》。白岩松幽默的说：“现在该叫她们‘不辣的阿姨’组合。”点击看辣妹高清图：O网页链接 ​​​​                                                            ", 2012-8-13 14:55,转发,评论,16,微博 weibo.com,ywY9OfnS9
7,"
                                                                                                    心灵鸡汤。                                            ",否,"
                                                                                                    【人生七个不要】1、不要等到身无分文，才想起储蓄；2、不要等到有时间了，才去读书；3、不要等到拥有很多时，才学会去分享；4、不要等到痛苦了，才放下；5、不要等到那个人走了，才珍惜；6、不要等到同龄人都成功了，才知道玩物丧志；7、不要等到变老了，才懂得忘掉  ​​​​                                                            ", 2012-8-10 08:51,转发,评论,赞,微博 weibo.com,ywtudismT
8,"
                                                                                                    :从7月24日至今日，我社区居民为“7.21”受灾地区捐款的金额已经4500元啦，感谢那些献出爱心的人。 ​​​​                                            ",是,无, 2012-8-2 08:57,转发,1,赞,微博 weibo.com,yvg6Y6Fju
9,"
                                                                                                    看一看。                                            ",否,"
                                                                                                    【重新认识你自己】本心理测试是由著名的美国兰德公司（战略研究所）拟制的一套经典心理测试题为蓝本，根据中国人心理特点加以适当改造后形成的心理测试题，目前已被一些著名大公司作为对员工心理测试的重要辅助试卷，效果很好。快来测试一下吧，看看你自己到底是什么样的人。 ​​​​                                                            ", 2012-7-30 09:05,转发,评论,赞,微博 weibo.com,yuNSMkGHS
10,"
                                                                                                    ：我社区定于7月27日上午9点，在社区会议室为暑期学生放映动画片《冰河世纪3》，前来参加活动的小朋友们均有小礼品赠送，欢迎小朋友们前来参加。 ​​​​                                            ",是,无, 2012-7-24 16:50,转发,评论,赞,微博 weibo.com,ytWmvwyOM
11,"
                                                                                                    接北京市政府通知，由于“7•21”特大自然灾害是新中国成立以来北京罕见的自然灾害，造成了人民群众生命财产的严重损失，因此在全市范围内发起为“7•21” 特大自然灾害救灾捐款活动，号召和凝聚全市群众众志成城，以实际行动参与救灾工作。捐款地点：政法居委会 捐款时间：7月24日至8月31日 ​​​​                                            ",是,无, 2012-7-24 16:44,14,12,赞,微博 weibo.com,ytWjTAlM6
12,"
                                                                                                    今天下午2:30，政法大院社区残疾人协会换届选举工作开始，至3：30分换届选举工作圆满结束。产生了政法大院社区第四届残联主席、副主席各1名，委员3名。 ​​​​                                            ",是,无, 2012-7-23 14:59,1,1,赞,微博 weibo.com,ytMcFn55X
13,"
                                                                                                    都看看吧，有备无患！                                            ",否,"
                                                                                                    【救命常识：您应该知道的水下逃生正确方法】北京广渠门汽车被淹，车内男子溺毙。这是多年前北京青年报做的一期汽车水下逃生的节目，经过测试，侧门逃生是最快捷的，侧窗最好用备用榔头击碎，而使用逃生锤、高跟鞋都无法打开落水车辆的车窗……扩散这个视频，给您的朋友和家人吧！L你该知道的水下逃生正确方法 ​​​​¡查看图片                                                            ", 2012-7-23 14:39,转发,评论,6,微博 weibo.com,ytM4HzSwT
