序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
1,"
                                                                                                                                                ",否,"
                                                                                                    #文明城区创建-ing#（23）“家有甘露，味在永徽”厨艺讲座现在开始了，中国烹饪大师郑秀生正在给社区的大爷大妈们讲授烹饪技巧，并现场示范百姓名菜宫保鸡丁和淮阳名菜红烧马鞍桥。菜品一会儿呈现…… 我在:2增光路 ​​​​                                                            ", 2012-8-30 15:40,转发,评论,赞,微博 weibo.com,yzyInxBCw
2,"
                                                                                                    很不错，为狗狗的主人提供了方便，也为大家提供了良好的环境，如果效果显著的话希望可以广泛的应用哦 @甘家口之窗                                            ",否,"
                                                                                                    #民生海淀#近日，紫竹院街道在北洼路、厂洼、车南里、车道沟等7个长河沿岸、养犬人士较多的社区安装了50个宠物粪便收集器。收集器内装有宠物便便袋和小铲子，方便狗狗主人及时清理宠物粪便。希望养狗狗的童鞋像爱护狗狗一样，爱护环境！ ​​​​                                                            ", 2012-8-29 08:52,转发,评论,赞,微博 weibo.com,yzmCjjXfK
3,"
                                                                                                    爱的真谛                                            ",否,"
                                                                                                    真正的爱，是接受，不是忍受；是支持，不是支配；是慰问，不是质问；真正的爱，要道谢也要道歉。要体贴，也要体谅。要认错，也好改错；真正的爱，不是彼此凝视，而是共同沿着同一方向望去。其实，爱不是寻找一个完美的人。而是，要学会用完美的眼光，欣赏一个并不完美的人。 ​​​​                                                            ", 2012-8-29 08:41,转发,评论,2,微博 weibo.com,yzmxDa3KK
4,"
                                                                                                    中纺社区第四届残协换届选举圆满完成！ ​​​​                                            ",是,无, 2012-8-28 14:52,转发,2,赞,微博 weibo.com,yzfxHbIkG
5,"
                                                                                                    今天上午，社区举行残联协会换届选举了，接到通知的同志请准时参加哦 ​​​​                                            ",是,无, 2012-8-28 08:37,转发,评论,赞,微博 weibo.com,yzd5KAZly
6,"
                                                                                                    @甘家口之窗 社区的居民赶紧抢位置了，机会难得，顺便我们社区也先抢个位置                                            ",否,"
                                                                                                    #文明城区创建-ing#（20)亲爱的甘粉们，“家有甘露，味在永徽”推出系列活动“快乐每一天，烹饪我最行”烹饪培训讲座 ，时间8月30日上午9:00，地点大永徽酒楼二层大厅。最早转发并 @甘家口之窗 的60位幸运的甘粉们将获得聆听大师讲座的机会，截止时间2012年8月29日上午11:00。加油抢沙发吧 …… ​​​​                                                            ", 2012-8-27 16:59,转发,评论,赞,微博 weibo.com,yz6X4bQKm
7,"
                                                                                                    经常在电脑前工作的同志们要注意了                                            ",否,"
                                                                                                    【喝水尽量不要选用塑料杯】1.塑料杯受热后会析出一些化学物质，对人体有害。2.塑料表面看似光滑，其内部微观构造有很多孔隙，其中隐藏着污物，清洗不净的话极易滋生细菌。3.杯子受到电脑、机箱等静电的影响，会吸附更多灰尘细菌。故最好使用玻璃杯，并给杯子配个盖儿，尽量不要把杯子放在电脑旁。 ​​​​                                                            ", 2012-8-27 08:44,1,评论,赞,微博 weibo.com,yz3I505XL
8,"
                                                                                                    瞧,他们干的多认真呀!今天上午,居委会组织社区内中小学生对社区的健身器材和宣传栏进行了清洁和美容,同学们不怕脏不怕累,认真的打扫,美化了社区的环境.孩子家长表示十分支持这样的活动,还希望多组织这样的活动,让孩子们好好体验一下. ​​​​                                            ",是,无, 2012-8-24 15:40,转发,评论,赞,微博 weibo.com,yyE9n0zJd
9,"
                                                                                                    好像唐代的美女呀                                            ",否,"
                                                                                                    雍容，淡然，你来或者不来，我都在这里等你，清代“蓝地粉彩花卉纹包袱尊”代表博物馆问候大家~ ​​​​                                                            ", 2012-8-24 08:49,转发,1,赞,微博 weibo.com,yyBsltzKu
10,"
                                                                                                    今天上午9点在社区组织中小学生社区实践活动，请报了名的同学准时参加哦 ​​​​                                            ",是,无, 2012-8-24 08:39,转发,评论,赞,微博 weibo.com,yyBoEspXr
11,"
                                                                                                                                                ",否,"
                                                                                                    【哈尔滨1座大桥垮塌4台货车坠落 已有两人遇难】24日晨，哈尔滨市群力新区王家甸附近阳明滩跨江大桥数十米引桥发生整体塌落，记者在现场看到4台货车掉落地面，有两具遇难者遗体停放现场。数名伤者已送医急救，具体情况正在进一步采访核实中。阳明滩大桥于2011年11月6日通车。（东北网） ​​​​                                                            ", 2012-8-24 08:35,转发,评论,19,微博 weibo.com,yyBmSfb4W
12,"
                                                                                                    欢迎社区居民踊跃参与                                            ",否,"
                                                                                                    #文明城区创建-ing#（19）亲爱的甘粉儿，发挥你们聪明才智的机会来啦！海淀区正在争创全国文明城区，现面向全社会公开有奖征集宣传口号、主题标识、吉祥物和主题歌曲，最终的入围作品将向全社会公布，详情请见下方海报大图。（另作品也可发到甘家口街道宣传部邮箱：ganjiakouxcb@sina.com ） ​​​​                                                            ", 2012-8-23 09:36,转发,评论,赞,微博 weibo.com,yyslk0Wkj
13,"
                                                                                                    好的习惯很重要，据统计坚持连续四周的时间就可以养成一个习惯，大家不妨试试哦                                            ",否,"
                                                                                                    采访问：那么忙，哪有空读书？答：读书成为一种习惯，就像吃饭、睡觉，你就会有时间。正在读什么？答：有关日本江户时代史，有20本吧，象贝拉的「德川宗教」、艾森斯塔特的「日本文明」、汉德森的「德川时代法律的演变」...推荐一本书的话？答：最近几年推荐盐野七生的「罗马人的故事」，一套15本。 ​​​​                                                            ", 2012-8-20 08:41,转发,评论,5,微博 weibo.com,yxZHdDQlI
14,"
                                                                                                    取款的老人注意了，，看看一下防范措施，一定注意安全                                            ",否,"
                                                                                                    #微警示#【银行取款后如何防范被抢】部分违法犯罪分子把黑手伸向银行取款的“单身”平友，特别是女子或老人，为防范此类案件的发生，临朐公安为您奉上银行取款后防抢七招，希望对您有所帮助。@山东公安 @平安中原 @广州公安 @平安辽宁 @山西公安 @常熟公安 @平安肇庆 @上海普陀 @平安南京 @平安银川 ​​​​                                                            ", 2012-8-15 11:09,1,1,1,微博 weibo.com,yxfx38sqa
15,"
                                                                                                                                                ",否,"
                                                                                                    2012年8月14日晚，甘家口街道办事处联合地区文化艺术联盟、地区公共健康联合会在中央电视塔广场举办了“中塔炫之舞—健康之舞”的文艺汇演，众多地区明星捧场献艺，中央电视台主持人唐剑幽默风趣的主持为晚会增添了不少风趣。众多现场居民在美丽的电视塔下、凉爽的秋明之夜欣赏了一场精彩的歌舞晚会。 ​​​​                                                            ", 2012-8-15 08:50,转发,评论,赞,微博 weibo.com,yxeCFauyR
16,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #乐居早报#【北京拟定欠物业费不得卖房】业主因对物业服务不满而拒缴物业费，物业则采取断水断电等抵抗，对于这种做法，市住建委表示是绝对不允许的，物业无权力断水电。而对于欠费业主，本市正研究办法，不交物业费就不能担任业委会成员、限制房屋转让等。这方法可行吗？@舒可心 O网页链接 ​​​​                                                            ", 2012-8-14 09:05,2,1,赞,微博 weibo.com,yx5hZ8otG
17,"
                                                                                                    其实幸福很简单                                            ",否,"
                                                                                                    幸福并不复杂。饿时，饭是幸福，够饱即可；渴时，水是幸福，够饮即可；裸时，衣是幸福，够穿即可；穷时，钱是幸福，够用即可；累时，闲是幸福，够畅即可；困时，眠是幸福，够时即可。爱时，牵挂是幸福，离时，回忆是幸福。人生，由我不由天，幸福，由心不由境。 ​​​​                                                            ", 2012-8-14 08:28,转发,评论,赞,微博 weibo.com,yx5358BfL
18,"
                                                                                                    //@甘家口西钓社区: //@甘家口之窗: #微群精选#（123） 好消息！考虑到9月1日，全市中小学生就要开学了，公交集团将对途经学校较多的几个公交线路增加车次，缩短高峰期发车间隔，其中26路、645路都途径咱甘家口地区哦。                                            ",否,"
                                                                                                    【北京为应对开学高峰多条公交线加车】#聚焦北京# 9月1日，全市中小学生开学，为给学生们提供便利，缓解高峰时段客流较大问题，公交集团公交客四分公司将在开学后对途经学校较多的26路、85路、331路、384路、645路、664路等公交线路增加车次，缩短发车间隔，早晚高峰车次计划最短加密到2分钟。 ​​​​                                                            ", 2012-8-13 14:34,转发,评论,赞,微博 weibo.com,ywY1dbkU9
19,"
                                                                                                    现在的孩子伤不起呀，看来家长和社会对孩子的素质教育迫在眉睫呀！                                            ",否,"
                                                                                                    【女大学生要苹果三件套 气哭母亲】北京中关村。一位妈妈蹲在墙角，不时抽泣。销售人员说，女孩儿要去外地读书，要买苹果手机、iPad3和苹果电脑，还要高配，超过2万元，母亲吃不消……。女孩大喊一声：“不给我买，就让我在大学丢脸去吧。”扔下母亲，扬长而去。 O网页链接 ​​​​                                                            ", 2012-8-13 09:01,1,1,赞,微博 weibo.com,ywVQ7bMEg
