序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,秋冬预防感冒7个锦囊,是,【秋冬预防感冒7个锦囊】①空气流通，最好在早中晚各开窗通风三次，每次15分钟为宜；②晚上关窗；③规律作息，在季节交替期要保证规律的作息和生活节律；④均衡营养，在干燥季节多吃些滋阴润肺多酸的食物；⑤适度锻炼；⑥按摩头部，风寒感冒可按摩头部；⑦早晚加衣~ 让生活更美好，就关注@我是家政女王 ​​​​,2012-09-14 14:20,转发,评论,赞,专业版微博,https://weibo.com/2442162291/yBPBpeOJI
1,电动剃须刀可修整衣服,是,【电动剃须刀可修整衣服】有些衣服穿不了多久尤其是洗后，会起很多小球且越来越多，若是跟其他衣物一起洗，还会粘上小毛，用电动剃须刀像剃胡须一样，将衣服剃过一遍后，衣物上粘的小毛、尘土能被吸去，衣服可平整如新。需提醒的是，用电动剃须刀修整衣服，最好是在刚起小球时，球大了就不太好修了~ ​​​​,2012-09-11 10:21,转发,评论,赞,专业版微博,https://weibo.com/2442162291/yBlL1CKnU
2,没有到不了的明天,是,#让你的心灵沉静的8本书#《灵魂只能独行》《一个人的好天气》《荆棘鸟》《平凡的世界》《那些忧伤的年轻人》《活出意义来》《唤醒内心的巨人》《当下的力量》。这个世界很浮华，不要走得太快，是时候停一停，静一静，想一想，沉淀思绪后，重新出发，你一定要相信，没有到不了的明天。 ​​​​,2012-09-10 14:46,转发,评论,赞,专业版微博,https://weibo.com/2442162291/yBe408Gn1
3,韩式炸酱面,是,【韩式炸酱面】大口大口吃着炸酱面，时不时配个腌萝卜、糖醋肉，吃完嘴巴挂着黑酱的画面，是不是也有流口水的冲动呢？这个方法先不管正不正宗，但是味道是绝对正啊~(图片来自网络) [发嗲]教你1001种煮面方法，就关注@煮面大招儿 ​​​​,2012-09-10 14:44,转发,评论,赞,专业版微博,https://weibo.com/2442162291/yBe3cboD7
4,我试过，刚开始会有点儿不习惯//@首都健康: 试试~,是,【利用电脑护眼小诀窍】电脑的辐射对眼睛的危险很大，而对眼刺激最大的是屏幕底版的白色。将屏幕的底色变成淡绿色，可以起到庇护眼睛的效果。具体的操做如下：打开桌面点鼠标右键，顺次点击属性、外观、高级、项目、窗口、色彩、其他，然后将色调、饱和度、亮度别离设成85、123、205。试试看吧，亲~ ​​​​,2012-09-10 14:13,转发,评论,赞,专业版微博,https://weibo.com/2442162291/yBdQCnH3D
5,滴水观音液汁有毒，会引起喉头水肿导致窒息。万年青、绿萝、夹竹桃、常春藤、水仙等也都有毒，别接触或舔食！,是,【男孩儿咬滴水观音，险丧命】13岁男孩儿，误以为滴水观音是另类芋头，好奇地咬了一口，立即舌头发麻恶心腹痛，抢救了8小时才捡回一命。滴水观音液汁有毒，会引起喉头水肿导致窒息。万年青、绿萝、夹竹桃、常春藤、水仙等也都有毒，别接触或舔食啊[右边亮了]好多孩子小时候吃过串儿红，还都健在吧？ ​​​​,2012-09-10 14:11,转发,评论,赞,专业版微博,https://weibo.com/2442162291/yBdPB8xY1
6,政策问答,是,【政策问答】#生育保险#问：参加生育保险的职工在非定点医院就医，生育津贴可否报销？答：参加生育保险的职工在非定点医疗机构就医，可以享受生育津贴待遇，其生育和计划生育手术医疗费用不予支付。 ​​​​,2012-09-10 14:09,转发,评论,赞,专业版微博,https://weibo.com/2442162291/yBdOQ98vX
7,介个，真的有必要收藏！！！,是,【香港行必备-中国移动香港日套餐】去香港玩的孩子注意，教你们怎开中国移动香港日套餐啦！发BLHKRTC去10086就得了！一日只要2.9元，可以系香港免费接听电话，发短信是0.19元一条，接收免费。离开香港发QXHKRTC就取消！大家去香港记得开通啦！转走mark 不然电话费贵极了。 ​​​​,2012-09-10 13:42,转发,评论,赞,专业版微博,https://weibo.com/2442162291/yBdE1ossf
8,老师，节日快乐！！！,是,#感恩教师节# 看见孩子们用各种各样的方式来为老师们庆祝节日，很有爱啊 ​​​​,2012-09-10 13:40,转发,评论,赞,专业版微博,https://weibo.com/2442162291/yBdD7eNeB
9,好Q啊~~~,是,【DIY糖果台式小烤肠】饺子皮小妙用，“有型有款有味道”的魅力小餐点！ ​​​​,2012-09-07 11:44,转发,评论,赞,专业版微博,https://weibo.com/2442162291/yAKAy78Gq
