序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,转发微博,是,我是二里庄34号楼9门201的住户，我家的雪纳瑞，叫皮皮，体态中等，胡子偏红，昨天晚上在二里庄社区活动站附近丢失了，全家人特别着急，希望大家帮我找找小狗，万分感谢！！！真的特别着急@花园路华盛家园社区 ​​​​,2012-09-28 13:48,1,评论,赞,专业版微博,https://weibo.com/2652318143/yDXn8dYuO
1,周四上午9:30在地下活动站举办:庆十一迎重阳关爱老年人活动~~~欢迎各位居民前来参加~~~ ​​​​,否,,2012-09-25 15:16,转发,评论,赞,专业版微博,https://weibo.com/2652318143/yDvFybHkH
2,//@北京市民政局: 早晨出门前洗头不可取,是,【早晨出门前洗头不可取】尤其是在寒冷的冬季，因为头发没有干，头部的毛孔开放，很容易遭受风寒，轻者也会患上感冒头痛。若经常如此，还可能导致大小关节的疼痛，甚至肌肉麻痹。如果一定要洗，不仅要用吹风吹干，还要等头发晾凉，毛孔关闭后再出门。 ​​​​,2012-09-17 11:18,转发,评论,赞,专业版微博,https://weibo.com/2652318143/yCgGVFAM7
3,#失物招领#各位居民请注意，我们在社区小帮手缴费机中捡到一张招商银行的一卡通。丢失的居民请速到华盛家园社区居委会认领。求转发！ ​​​​,否,,2012-09-17 10:33,转发,评论,赞,专业版微博,https://weibo.com/2652318143/yCgoRtJkN
4,花园路地区创建安全社区，我们为居民的报箱中发放了宣传的无纺布袋。同时希望各位居民爱护社区的文化墙哦~~ ​​​​,否,,2012-09-11 10:45,转发,评论,赞,专业版微博,https://weibo.com/2652318143/yBlUq0UVU
5,明天上午9:30在社区活动站有环保讲座，欢迎各位居民前来参加~~~~ ​​​​,否,,2012-09-04 16:48,转发,评论,赞,微博 weibo.com,https://weibo.com/2652318143/yAkiucBNE
6,//@甘家口进口社区: 转发微博,是,【电脑操】每次两分钟，电脑病痛去无踪！很实用的哦，“脖子痛”必收藏。 ​​​​,2012-08-24 10:57,转发,评论,赞,微博 weibo.com,https://weibo.com/2652318143/yyCiiBTdR
7,转发微博,是,#“人口均衡型”社会# 是2010年人口学界提出的一个新概念。一方面是指社会中实现了人口数量适度、人口素质全面提升、人口结构优化、人口分布合理及人口系统内部各要素之间的协调平衡发展等目标。 ​​​​,2012-08-24 10:56,转发,评论,赞,微博 weibo.com,https://weibo.com/2652318143/yyCig08MS
8,转发微博,是,【五步入门黑白摄影】黑白照可以提高照片的艺术感，也可营造出强烈的气氛~ 透过5种简单的方法来拍出好的黑白照吧！ ​​​​,2012-08-24 10:55,转发,评论,赞,微博 weibo.com,https://weibo.com/2652318143/yyChNiCrt
9,各位居民，家中做饭的时候一定要注意安全，防止油锅引燃家中的电器，如有情况发生迅速切断电源，拨打火警电话救援！ ​​​​,否,,2012-08-21 16:35,转发,评论,赞,微博 weibo.com,https://weibo.com/2652318143/yyce35klV
