序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,已经着手处理,是,"【房易路南白岱桥告急】位于房山区张坊镇境内南白岱村东南的房易路南白岱桥,经过7月21日洪水的猛烈冲刷,桥墩几乎全部被冲出裸露在外,大桥随时有坍塌的危险,房易路是房山区受灾区抢险的万分重要通道,需要紧急处理该桥,否则后果不堪设想.紧急告急! 这是我们一个网友发的帖子 请@平安北京 @北京王惠 关注 ​​​​",2012-07-27 16:37,4,2,赞,微博搜索,https://weibo.com/2876640920/yuoyL5fjQ
1,转发微博,是,"【房易路南白岱桥告急】位于房山区张坊镇境内南白岱村东南的房易路南白岱桥,经过7月21日洪水的猛烈冲刷,桥墩几乎全部被冲出裸露在外,大桥随时有坍塌的危险,房易路是房山区受灾区抢险的万分重要通道,需要紧急处理该桥,否则后果不堪设想.紧急告急! 这是我们一个网友发的帖子 请@平安北京 @北京王惠 关注 ​​​​",2012-07-27 16:36,1,评论,赞,微博搜索,https://weibo.com/2876640920/yuoynquOi
2,非常感谢您！//@VV小金爷VV: 张坊我们来了，正在组织去志愿服务。 //@张坊镇政府:转发微博,是,#哀悼#向逝者致哀，为生者加油。当灾害不可避免，当灾难已然来临，我们用这样的方式，寄托我们的伤痛和哀思，表达我们的信心和勇气。在鲜艳的五星红旗下，泪尽血续，我们并肩而立；在不屈的房山大地上，悲伤倾尽，我们众志成城。  愿逝者安息！愿生者坚强! ​​​​,2012-07-26 20:59,2,1,赞,微博 weibo.com,https://weibo.com/2876640920/yugQrtZor
3,//@Funhill房山:,是,已经确认身份的66名遇难者包括在抢险救援中因公殉职的基层干部5人。另61名遇难者中，男性36人，女性25人。其致亡原因为：溺水46人，触电5人，房屋倒塌3人，泥石流2人，创伤性休克2人，高空坠物2人，雷击1人。 ​​​​,2012-07-26 20:45,1,评论,赞,微博 weibo.com,https://weibo.com/2876640920/yugKIiIZe
4,转发微博,是,#哀悼#向逝者致哀，为生者加油。当灾害不可避免，当灾难已然来临，我们用这样的方式，寄托我们的伤痛和哀思，表达我们的信心和勇气。在鲜艳的五星红旗下，泪尽血续，我们并肩而立；在不屈的房山大地上，悲伤倾尽，我们众志成城。  愿逝者安息！愿生者坚强! ​​​​,2012-07-26 20:45,2,1,赞,微博 weibo.com,https://weibo.com/2876640920/yugKBeXY7
5,在未来的两三年我们都要做基础设施的恢复建设，但是没有机械我们很难开展。//@夢琳的小窩窩: 嚯//@iXivan_侯杰:  //@燕山区生活:请转发帮忙解决机械问题//@蹩脚树姑娘:@北京号外 @北京发布 @北京人不知道的北京事儿 @燕山区生活 @Funhill房山,是,各位热心的网友：到目前为止，已经收到很多来自各方面人士的救援物资，受灾群众的基本生活已经可以保障。但是我们现在面临一大难题，想要修复基础设施，没有机械。从图片大家可以看出道路桥梁的损坏程度，希望大家帮忙转发，以小聚大，帮忙解决机械的问题。十分感激！ ​​​​,2012-07-26 10:36,5,评论,赞,微博 weibo.com,https://weibo.com/2876640920/yucLG6cqK
6,各位热心的网友：到目前为止，已经收到很多来自各方面人士的救援物资，受灾群众的基本生活已经可以保障。但是我们现在面临一大难题，想要修复基础设施，没有机械。从图片大家可以看出道路桥梁的损坏程度，希望大家帮忙转发，以小聚大，帮忙解决机械的问题。十分感激！ ​​​​,否,,2012-07-26 10:08,86,17,赞,微博 weibo.com,https://weibo.com/2876640920/yucA2srKI
7,很感谢大家对张坊的支持！我们一定会渡过难关！ ​​​​,否,,2012-07-25 22:04,2,5,赞,微博 weibo.com,https://weibo.com/2876640920/yu7Qmxl8Q
8,部队战士来了，看到了希望。,是,北京正能量房山现场救灾的重建照片(组图一):房山人民加油!我们都在关注你们！关爱在行动!!! ​​​​,2012-07-25 22:04,3,1,赞,微博 weibo.com,https://weibo.com/2876640920/yu7Qd64zO
9,看到战士为了救灾而受伤，很是感激！,是,北京正能量房山现场救灾的重建照片(组图二):房山人民加油!我们都在关注你们！关爱在行动！ ​​​​,2012-07-25 22:03,2,评论,赞,微博 weibo.com,https://weibo.com/2876640920/yu7PTAIa0
10,心存感激,是,北京正能量房山现场救灾的重建照片(组图三):房山人民加油!我们都在关注你们！关爱在行动！ ​​​​,2012-07-25 22:02,1,评论,赞,微博 weibo.com,https://weibo.com/2876640920/yu7PHbWyk
11,"感谢部队的战士么！//@蕾蕾的秋天0418: @微博小助手 @经典微博达人爆料 @北京人不知道的北京事儿 @几分钟网 请转发正能量,感谢您的爱心关注房山人!",是,北京正能量房山现场救灾的重建照片(组图一):房山人民加油!我们都在关注你们！关爱在行动!!! ​​​​,2012-07-25 22:02,转发,评论,赞,微博 weibo.com,https://weibo.com/2876640920/yu7Pv4VVf
12,转发微博,是,#最新消息#房山区已开通捐赠账号，接受全社会爱心捐赠！  单位：北京市房山区社会捐助接收工作中心    账号：0200 0265 0920 0030 426     开户行：工行西潞园支行  联系人：齐贺阳 刘海燕     联系电话：69370243  69370389  捐物地址：阎村镇政府后院（阎村库房）   捐物电话：89313141 ​​​​,2012-07-25 18:47,转发,3,赞,微博 weibo.com,https://weibo.com/2876640920/yu6ygwGaP
13,没听说啊。应该是没有，如果紫荆关崩塌了的话，我们这边早就是汪洋一片了//@大宝寒玄: 崩塌没？ //@张坊镇政府:紫荆关不在张坊管辖范围之内，但是到目前为止，沿拒马河的张坊镇没有接到任何关于上游开闸放水，要求下游避难的通知。,是,疯传关于紫荆关水库的事，希望@张坊镇政府 说说情况。 ​​​​,2012-07-24 23:03,3,2,赞,微博 weibo.com,https://weibo.com/2876640920/ytYNLjQkT
14,至广大热心网友：紫荆关不在张坊管辖范围之内，但是到目前为止，沿拒马河的张坊镇没有接到任何关于上游开闸放水，要求下游避难的通知。 ​​​​,否,,2012-07-24 22:57,34,8,赞,微博 weibo.com,https://weibo.com/2876640920/ytYLh3SHQ
