序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,哎，在北京这个首堵里，一定要适应堵堵堵 //@海淀在线:“全年最堵周”，有年假的童鞋赶紧连起来休啦。。。,是,【准备抗击 “全年最堵周”】节前的最后一周有6个工作日，被预测为 “全年最堵周”。周三26日尾号4和9限行；周四27日；周五晚高峰28日；都有可能拥堵严重。而限行的周六29日据预报还有可能降雨。但相信大家对节前的忙碌都有心理准备了。咱该地铁的地铁，该公交公交。绿色出行抗击最堵周！ ​​​​,2012-09-24 11:01,2,评论,赞,iPhone客户端,https://weibo.com/2731353904/yDkzE4LDn
1,赶快觉醒吧,是,【资源贱卖是中国最大的痛】这是一种令人痛心的谬误：我们把最具有增值潜力的稀缺资源贱卖，换来最容易贬值的纸币储备起来。日本等发达国家一边禁采自家资源、一边去全世界收购资源，中国的资源成为其蚕食的对象。世界最大稀土矿中国白云鄂博矿藏，将在30年内消失。By强国论坛O网页链接 ​​​​,2012-09-12 22:21,1,评论,赞,iPhone客户端,https://weibo.com/2731353904/yBzTwm2SF
2,转给每一位有爱滴麻麻@飘扬Betty @大米粒G @迷走都市,是,一位会画画的妈妈留给宝宝的成长日记，太有爱啦！！ ​​​​,2012-09-10 20:02,1,评论,赞,iPhone客户端,https://weibo.com/2731353904/yBg86B9VA
3,为拿到金牌的，没拿到金牌的；上场参赛的，在场外加油的；中国的，外国的残疾运动员们加油助威，你们都是好样的,是,【95金！中国残奥历届最佳】O网页链接伦敦残奥会成为中国残奥健儿的里程碑，他们在第10日的比赛中拿下12块金牌，将金牌总数增加到95枚，超过北京残奥会上赢得的89枚，创造了一届残奥会夺得金牌的新纪录。 ​​​​,2012-09-09 09:29,转发,评论,赞,iPhone客户端,https://weibo.com/2731353904/yB2yKvkCa
4,"我刚更新了#微博客户端秋季版#，1.全新个人主页, 2.信息流新增趋势：热门文章、推荐好友, 3.新增微博专属二维码, 4.新增智能排序，浏览微博更高效, 5.新增个性会员主题，赶快成为微博会员吧！ App Store下载地址：O网页链接 ​​​​",否,,2012-09-07 23:08,转发,评论,赞,iPhone客户端,https://weibo.com/2731353904/yAP42e1Ex
5,啥时候学生们不用再背着沉甸甸书包中国的教育就成功了,是,#民生海淀#书包放在椅子下面！海淀亮甲店小学开学第一天用上了崭新的课桌椅。漂亮的新桌椅还藏着一个革命性的设计——书包可以统一放在椅子下方的篮筐里。椅子下方的篮筐底部距离椅面超过20厘米，比桌斗的高度至少多出5厘米，放书包绰绰有余。厚厚的书包再也不会跟同学们抢椅子了！[带感] ​​​​,2012-09-05 12:55,转发,评论,赞,iPhone客户端,https://weibo.com/2731353904/yAsckzBQX
6,评论是一种风格，评论是一种能力，评论也可以很精彩。鉴于我“评论家”的地位，微博授予我【谈笑风生】勋章。O网页链接 ​​​​,否,,2012-09-05 12:51,转发,评论,赞,微博手机版,https://weibo.com/2731353904/yAsay4FnK
7,陈一冰，好样的 //@海淀街道紫金庄园社区://@北京老年医院: 陈一冰 //@cnr刘双庆:有的人包揽了全部金牌却失去了大家的尊重，有的人与金牌失之交臂却依然是观众心中的英雄！,是,【数百网友集资上万元 为陈一冰颁发金牌】“这是我拿过最重的一块金牌。”昨天下午，奥运冠军陈一冰红着眼眶说。8月的伦敦奥运会上，陈一冰吊环比赛遭遇不公让许多人记忆犹新，就在比赛结束的第二天，体育迷郑先生在网上发起一项集资活动——“为我们心中的陈一冰做一块金牌”。O网页链接 ​​​​,2012-09-04 16:01,转发,评论,赞,iPhone客户端,https://weibo.com/2731353904/yAjZjpMsJ
8,亲情的缺失，人情的丧失，谁来救救这些可怜又可悲的80、90后们,是,【90后妈妈摔死孩子 80后爸爸冷眼旁观】90后女孩恨男友“不长进”，一次争吵后，她竟将刚满3个月的亲生儿摔死。而80后男友躺在床上冷眼旁观，甚至事后还去网吧上网。为逃避责任，两人谎称孩子下楼不小心摔死。最终，妈妈获刑4年6个月，爸爸除故意伤害外还犯绑架罪获刑9年6个月。O网页链接 ​​​​,2012-09-04 15:59,转发,评论,赞,iPhone客户端,https://weibo.com/2731353904/yAjYrlbMx
9,是无花果吧，挺好吃的 //@米娜:这个你们都吃过吗？很甜很糯的哟。,是,#美食大讨论#有人知道这是什么水果吗？~~是吃货请关注 @一切与美食有关 ​​​​,2012-09-04 14:53,转发,评论,赞,iPhone客户端,https://weibo.com/2731353904/yAjxVvkyo
