序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,怀北的大爷大妈好积极呀！我们正在进行60岁以上老年人体检'人山人海呀！ 我在:O网页链接 ​​​​,否,,2012-09-25 09:29,转发,评论,赞,iPhone客户端,https://weibo.com/2714828471/yDtoF8N3g
1,转发微博,是,"【如果你身边有人胃不好，抄下来有用处】1、最养胃的，面条；2、如果熬粥，少放点苏打进去；3、小米粥就馒头，可以养胃；4、有两种饮料应该多喝,一是牛奶,二是热水；5、胃不好，要少食多餐；6、大枣、豆腐、白菜、牛奶、胡萝卜、健脾和胃；7、花生，蜂蜜都是养胃的；8、红茶蜂蜜，十分养胃。 （转） ​​​​",2012-09-24 08:55,1,评论,赞,Android客户端,https://weibo.com/2714828471/yDjKwjKl0
2,//@北京怀柔龙山健康教育:转发微博,是,,2012-09-23 18:20,转发,评论,赞,Android客户端,https://weibo.com/2714828471/yDe1jhV7C
3,//@北京怀柔龙山健康教育:转发微博,是,人生没有失败，只有提前放弃！  ​​​​,2012-09-22 08:15,转发,评论,赞,Android客户端,https://weibo.com/2714828471/yD0D5d8bf
4,转发微博,是,9月15日西安的大规模示威游-行中，许多人记住了李昭的身姿：手持一块纸板站在西安的马路上，纸板上写着“前方砸车，日系调头”。网友评价：“他在自己站立的地方为这晦暗的一天留下了些许的亮色。” ——这一天李昭和其他许多中国人所表现出的理智和良善，构成足以对抗狂热和丑陋的“拐点”。@青年说 ​​​​,2012-09-19 16:58,转发,评论,赞,Android客户端,https://weibo.com/2714828471/yCBM35qPN
5,怀北镇为辖区老年人开展免费体检活动，包括血尿，b超心电图等，很受百姓欢迎 我在:O网页链接 ​​​​,否,,2012-09-18 09:01,转发,评论,赞,Android客户端,https://weibo.com/2714828471/yCpe00S01
6,北京火车站麦当劳15块的套餐卖25.没有洗手间也就罢了，也不给个提示，好多人误以为那个垃圾房就是厕所呢！真他妈的缺爹！ 我在:O网页链接 ​​​​,否,,2012-09-16 12:24,转发,1,赞,Android客户端,https://weibo.com/2714828471/yC7H8unS8
7,你知道怀柔避难所在哪吗？哈哈 我在:O网页链接 ​​​​,否,,2012-09-15 20:39,转发,1,赞,Android客户端,https://weibo.com/2714828471/yC1vNspHx
8,怀柔区2012年公民健康素养大课堂师资演讲比赛正在进行中，怀北加油！！ ​​​​,否,,2012-09-14 09:02,转发,评论,赞,Android客户端,https://weibo.com/2714828471/yBNwocTzy
9,怀柔公民健康素养大课堂师资演讲比赛进行中'为选手们加油！ 我在:O网页链接 ​​​​,否,,2012-09-14 09:01,转发,评论,赞,iPhone客户端,https://weibo.com/2714828471/yBNvXCkPv
10,//@北京健康教育:大家秋冬要预防感冒~~~~保持室内空气流通哦~~~@北京健康教育刘秀荣 @北京疾控中心主任,是,【秋冬预防感冒7个锦囊】①空气流通，最好在早中晚各开窗通风三次，每次15分钟为宜；②晚上关窗；③规律作息，在季节交替期要保证规律的作息和生活节律；④均衡营养，在干燥季节多吃些滋阴润肺多酸的食物；⑤适度锻炼；⑥按摩头部，风寒感冒可按摩头部；⑦早晚加衣。更多详见O健康频道 ​​​​,2012-09-13 10:09,转发,评论,赞,Android客户端,https://weibo.com/2714828471/yBEwRyrlZ
11,健康大课堂，继续进行中，新峰村 我在:O网页链接 ​​​​,否,,2012-09-12 15:20,1,1,赞,Android客户端,https://weibo.com/2714828471/yBx8IcNF4
12,//@张谊珺:钓鱼岛是中国的！//@王姿懿mann:转发微博,是,“钓鱼岛是中国的！”——不解释，请响应！ ​​​​,2012-09-12 14:31,转发,评论,赞,Android客户端,https://weibo.com/2714828471/yBwP035mg
13,//@大兴安定健康教育:转发微博,是,【大蒜的功效与作用】大蒜是药食两用珍品，我国自古已有“大蒜上市，药店关门”的说法。大蒜中所含的大蒜素是细菌的强力杀手，对葡萄球菌、大肠杆菌等都有抑制和杀灭作用。此外，大蒜还有降低血脂、防止血栓、抗癌防癌等功效。大蒜的有效成分是蒜素，但整粒大蒜中并不直接...O网页链接 ​​​​,2012-09-11 20:36,1,评论,赞,Android客户端,https://weibo.com/2714828471/yBpMlDvj6
14,//@刘静医生:#少见的万年龟#//@触碰心灵的台词:神龟庇佑，万事亨通！,是,,2012-09-10 07:34,转发,评论,赞,Android客户端,https://weibo.com/2714828471/yBbeyqAZJ
15,转发微博,是,【超过两条就是一辈子的朋友】1、睡过同一张床；2、互相认识至少3~5年；3、穿过对方的衣服；4、吵过嘴 干过仗 但依然很铁儿；5、一起哭过笑过；6、家里人都知道TA的名字；7、彼此羡慕对方；8、都喜欢拿对方开玩笑；9、难受伤心的时候第一个想和对方倾诉；看完转给你的朋友。 ​​​​,2012-09-08 19:20,转发,评论,赞,Android客户端,https://weibo.com/2714828471/yAX00oTgA
16,每天对着电脑工作的上班族注意啦！！,是,【七大妙招解决电脑辐射脸】1、保证荧光屏清洁；2、学会每天使用隔离霜；3、使用完电脑后马上清洁面部；4、经常补水；5每星期做一次深层清洁面膜和保湿面膜；6、多喝绿茶抗氧化；7、经常喝新鲜果汁和生菜汁，帮助排除体内毒素。 ​​​​,2012-09-06 22:11,1,评论,赞,Android客户端,https://weibo.com/2714828471/yAFguErAb
17,学会知足常乐！//@北京怀柔卫生监督://@首都健康: 情绪低落了吗？看看这个吧~,是,【如何控制低落情绪】转移注意力：有些事情是无法改变的，既然已经成为事实，面对现实；学会宽容：宽容既是对犯错误的人的救赎，也是对自己心灵的升华，不要总是想着对方如何得罪了你，对人不要过于苛刻；客观公正的看待所有的事情和人，好的学习，不好的摒弃。所谓人无完人，金无足赤，知足者常乐吧！ ​​​​,2012-09-06 22:08,1,评论,赞,Android客户端,https://weibo.com/2714828471/yAFf9DkUB
18,转发微博,是,钠盐少一点，血压低一点，肥肉少一点，血脂降一点，静坐少一点，肥胖远一点，烟酒少一点，健康多一点。 ​​​​,2012-09-06 22:07,转发,评论,赞,Android客户端,https://weibo.com/2714828471/yAFeMzgdc
19,为了掌握城乡居民健康素养现状'分析健康素养在不同地区'不同性别'不同年龄居民间分布情况'今天来参加北京市城乡居民健康素养监测培训班'监测工作会在怀北政府开展' 我在:O网页链接 ​​​​,否,,2012-09-06 09:47,转发,评论,赞,iPhone客户端,https://weibo.com/2714828471/yAAomf86R
20,怀北社区举办健康素养师资演讲比赛，医务人员积极参加，锻炼自己， 我在:O网页链接 ​​​​,否,,2012-09-05 14:23,1,评论,赞,Android客户端,https://weibo.com/2714828471/yAsM4rRpc
21,今天上午和下午，卫生院杜大夫为河防口和段树岭村居民带来高血压知识讲座 我在:O网页链接 ​​​​,否,,2012-09-04 14:52,1,评论,赞,Android客户端,https://weibo.com/2714828471/yAjxm3UmL
22,怀北社区组织医务人员学习消防知识 我在:O网页链接 ​​​​,否,,2012-09-03 14:26,转发,评论,赞,Android客户端,https://weibo.com/2714828471/yA9WnridS
23,//@北京怀柔杨宋健康教育://@健康教育何超: 酒渣鼻，对我们来说应该并不陌生，日常生活中我们常能看到一些人的鼻子又红又肿，这就是我们所说的酒渣鼻。只是没想到，该病可能和螨虫粪便里的某种细菌有关。。。,是,"【酒渣鼻可能由螨虫粪便引起】世界上有3%的人口患酒渣鼻,目前该疾病已被证明是由于皮肤上的螨虫细菌造成的。常见症状有皮肤发红,发炎和像发疹一样的痤疮。 《医学微生物学杂志》研究发现一种从这些螨虫消化道内分离出来的,称为oleronius 杆菌的细菌被证明是造成酒渣鼻的幕后黑手。O网页链接 ​​​​",2012-09-02 22:28,转发,评论,赞,Android客户端,https://weibo.com/2714828471/yA3FpanFd
24,//@北京怀柔健康教育:无,是,在我国大部分地区，立秋后很长一段时间，气温通常较高，空气湿度也较大。在这样的气候条件下，调理脾胃须侧重于清热、利湿、健脾，不妨多吃一点绿豆、扁豆、薏米等，以使体内的湿热之邪从小便排出，促进脾胃功能的恢复。其次，调理脾胃还要因人而异_北京社区卫生服务网 O网页链接 ​​​​,2012-09-01 12:05,转发,评论,赞,Android客户端,https://weibo.com/2714828471/yzQa77xP8
25,//@北京怀柔健康教育://@北京市社区卫生服务管理中心:正确判断低血糖,是,【判断低血糖】低血糖发作会出现虚汗、心跳加快、身体颤抖、手足发麻，甚至癫痫发作、昏迷。应给予含糖食品，一刻钟不缓解应去医院。糖尿病患者不要随意改变降糖药药量，除了预防低血糖昏迷，也要预防血糖显著升高引起的酮症酸中毒及高渗性昏迷。如果糖尿病患者发生昏迷，应先测血糖，不要盲目喂甜食。 ​​​​,2012-09-01 06:39,转发,评论,赞,Android客户端,https://weibo.com/2714828471/yzO1RtTZU
26,下午两点，市级领导专家一行17人来到怀北社区卫生服务中心，进行公共卫生工作检查，卫生局疾控等领导出席现在正进行工作汇报 ​​​​,否,,2012-08-30 14:32,转发,评论,赞,Android客户端,https://weibo.com/2714828471/yzygW8XFC
27,今天下午怀北社区将代表怀柔区迎接市卫生局基本公共卫生服务项目检查，希望一切顺利！ ​​​​,否,,2012-08-30 13:13,转发,评论,赞,Android客户端,https://weibo.com/2714828471/yzxKxEzb4
28,今天下乡，遇到一对老夫妻，七十多岁，老太太眼睛不好，看着他们相互扶持，心生感动 我在:O网页链接 ​​​​,否,,2012-08-29 15:44,转发,2,赞,Android客户端,https://weibo.com/2714828471/yzpjpxNwx
29,今天下午我中心中医大夫来到新峰村教居民八段锦，虽然天气炎热，但是还是有不少居民参加 ​​​​,否,,2012-08-29 14:55,转发,1,赞,Android客户端,https://weibo.com/2714828471/yzoZDhJBR
30,//@北京怀柔杨宋健康教育: 简单的急诊急救知识，普及大众，惠及全民！,是,胳膊肘、膝盖、脚后跟受伤，是不是感觉包不住？固定不牢？【人字形包扎法】在伤处放上敷料（干净布块、手绢等），肘部、膝关节做90度弯曲，绷带放在肘部、膝关节、足跟中央，由内向外缠绕一圈以固定敷料，往上绕一圈，遮盖第一圈的上三分之一，重复5次，最后在上臂、大腿、小腿缠绕一圈做固定。 ​​​​,2012-08-29 10:54,1,评论,赞,微博 weibo.com,https://weibo.com/2714828471/yznpEfxl0
31,转发微博,是,,2012-08-28 18:07,转发,评论,赞,Android客户端,https://weibo.com/2714828471/yzgP94hG1
