序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
1,"
                                                                                                    【简讯】 ★8月16日，北潞园社区举办了高血压自我管理大讲堂，共50余名居民听讲。 （北潞园 常桂云） ​​​​                                            ",是,无, 2012-8-28 17:10,转发,评论,赞,微博 weibo.com,yzgrQ5dXh
2,"
                                                                                                    【简讯】 ★8月16日，苏庄三里社区慰问困难居民任学友一家，送去了奶、鸡蛋等慰问品。 （苏庄三里 杨雪） ​​​​                                            ",是,无, 2012-8-28 17:09,转发,评论,赞,微博 weibo.com,yzgrGlGKi
3,"
                                                                                                    【简讯】 ★近日，街道在苏庄一里社区举办周末大舞台专场演出，街舞、相声、京剧等节目异彩纷呈，丰富了居民的文化生活。 （文体中心 陈雪英） ​​​​                                            ",是,无, 2012-8-28 17:09,转发,评论,赞,微博 weibo.com,yzgrwAtTT
4,"
                                                                                                    【简讯】 ★近日，西路大街、西潞园社区举办健康知识讲座，就洗手的正确方法、如何饮水、灾后防疫等知识进行了讲解，进一步提高了居民的安全意识。 （本刊综合 社区办 杨超 文体中心 陈雪英） ​​​​                                            ",是,无, 2012-8-28 17:09,转发,评论,赞,微博 weibo.com,yzgrmg4ED
5,"
                                                                                                    【简讯】 ★8月14日，金鸽园社区举办了“弘扬北京精神——全民爱读书”活动，呼吁社区居民养成良好的阅读习惯。 （金鸽园 龚征） ​​​​                                            ",是,无, 2012-8-28 17:08,转发,评论,赞,微博 weibo.com,yzgrheFEB
6,"
                                                                                                    【简讯】 ★近日，街道开展青年大讲堂，就业务技能、培养良好的兴趣爱好等进行了讲解。 （组织部 丁佳佳） ​​​​                                            ",是,无, 2012-8-28 16:42,转发,评论,赞,微博 weibo.com,yzggzeoK7
7,"
                                                                                                    【简讯】 ★8月15日，街道到夏庄社区贫困户牛翠霞家中慰问，为她送去3000元慰问金。 （妇联 陈旭） ​​​​                                            ",是,无, 2012-8-28 16:42,转发,评论,赞,微博 weibo.com,yzggsaxUa
8,"
                                                                                                    【简讯】 ★8月15日，街道到夏庄社区贫困户牛翠霞家中慰问，为她送去3000元慰问金。 （妇联 陈旭） ​​​​                                            ",是,无, 2012-8-28 16:01,转发,评论,赞,微博 weibo.com,yzfZO0PEd
9,"
                                                                                                    【简讯】 ★8月15日，街道商业中心联合良乡工商所对北京佳世福泉饮用水有限公司进行水质安全检查。 （商业市场服务中心 齐丹） ​​​​                                            ",是,无, 2012-8-28 16:01,转发,评论,赞,微博 weibo.com,yzfZInMZk
10,"
                                                                                                    【简讯】 ★8月16日，区档案局到街道指导档案工作，对街道档案存在的问题进行了指导。 （办公室 吴红英） ​​​​                                            ",是,无, 2012-8-28 16:00,转发,评论,赞,微博 weibo.com,yzfZEfCUG
