序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,//@海淀检察:,是,【北京家庭医生式服务年内覆盖所有常住居民】今年年底“家庭医生式服务”将全面进社区，覆盖100%的常住居民。今后您在社区卫生服务中心，就可以找自己的家庭医生团队进行复查，接受全科医生的疾病管理和健康指导。遇到感冒等“小病”也可以不再去大医院排队挂号，而是通过自己的家庭医生拿药治疗。 ​​​​,2012-09-17 15:20,转发,评论,赞,专业版微博,https://weibo.com/2647352733/yCih1dj3T
1,转发微博,是,【北京市统一受理行政投诉电话96160开通】#聚焦北京#如果大家要投诉全市各级行政机关及其工作人员违规违法行政行为，可拨打96160，这是市监察局、市行政投诉中心统一受理行政投诉电话，从昨天起就已经开通。大家可以通过固定电话、手机、网络、传真、短信、来信、来访等方式进行投诉。 ​​​​,2012-09-17 15:19,转发,评论,赞,微博 weibo.com,https://weibo.com/2647352733/yCigErYzg
2,//@北京市民政局: 平谷大枣采摘正当时,是,【平谷大枣采摘正当时】俗话说“七月十五枣红圈，八月十五枣落杆”，也就是说到中秋节前后正是大枣大量上市的季节。眼下，正值平谷金海湖镇水峪村大枣节，能够深入枣园，在采摘中品尝收获的味道，对于久居闹市的市民朋友来说非常具有诱惑力。详见O网页链接 ​​​​,2012-09-17 15:16,1,评论,赞,专业版微博,https://weibo.com/2647352733/yCifEoFTJ
3,转发微博,是,#民生海淀#海淀财政补贴增车位2.2万个。海淀区将出台资金补贴小区建立多层停车位办法：小区每建设一个加层车位，区财政补助2000元，拓荒建设一个平面车位，区财政补助1000元。目前已有185个小区提出申请，可以增加停车位22501个，将最大程度缓解停车难问题。 ​​​​,2012-09-17 15:15,转发,评论,赞,专业版微博,https://weibo.com/2647352733/yCif0x5rN
4,转发微博,是,防空警报音响信号的鸣放程序及信号规定： 预先警报：鸣36秒，停24秒，反复3遍； 空袭警报：鸣6秒，停6秒，反复15遍； 解除警报：长鸣3分钟。 各种警报信号之间间隔3分钟。 ​​​​,2012-09-13 15:20,转发,评论,赞,专业版微博,https://weibo.com/2647352733/yBGz8jvy3
5,消防演习前，居委会主任和社区民警以及国悦府领导进行工作交流 ​​​​,否,,2012-09-13 14:59,转发,评论,赞,专业版微博,https://weibo.com/2647352733/yBGqxh9Ie
6,2012.9.13 我社区国悦府物业协同凯德精品购物商场物业举办消防演习，演习结束后，万寿路街道、海淀消防支队等领导提出了一些注意事项，大大提高了社区居民的防火意识。 ​​​​,否,,2012-09-13 14:53,转发,评论,赞,专业版微博,https://weibo.com/2647352733/yBGocbGoq
7,转发微博,是,为进一步提高民警水中救生技能，适应在强降雨等极端自然条件下，抢险救灾工作的需要，8月7日下午，西城公安分局组织分局各单位民警代表，在游泳馆进行了第一期水中救生培训。培训中，教员向警察学员们现场讲解并模拟演示了“池岸救生、水中急救、水中拖带、现场急救”等多种溺水情况下的水中救生方法。 ​​​​,2012-08-09 14:42,转发,评论,赞,微博 weibo.com,https://weibo.com/2647352733/ywmmtjF2R
8,7.21特大暴雨捐款活动ING：又是金钱又是单~感谢老人送温暖 ​​​​,否,,2012-08-03 15:30,转发,2,赞,微博 weibo.com,https://weibo.com/2647352733/yvs6LbzH2
9,雨季过后，居委会成员用喷雾器为居民公共区域喷洒消毒液，以灭活那里的病毒细菌，减少病菌由环境向人传播的几率，保护大家的身体健康。 ​​​​,否,,2012-08-02 16:38,转发,2,赞,微博 weibo.com,https://weibo.com/2647352733/yvj7Q3EqY
10,7.21特大暴雨捐款活动ING：非常感谢两位老人，拄着拐杖送来温暖 ​​​​,否,,2012-08-02 16:20,1,评论,赞,微博 weibo.com,https://weibo.com/2647352733/yvj0Bum4J
11,7.21特大暴雨捐款活动ING： 居民冒雨献爱心 ​​​​,否,,2012-08-01 15:12,转发,2,赞,微博 weibo.com,https://weibo.com/2647352733/yv98Bm5pT
12,//@平安北京:,是,【白天小雨东部小到中雨】8月1日7时北京气象信息：今天早晨有小雨，白天小雨持续，东部地区有小到中雨，最高气温24℃，道路湿滑，出行注意交通安全，山区注意防范山体滑坡、泥石流等地质灾害。今天气温不高，凉爽舒适，年老体弱者可以适当穿件长袖衫。夜间阴转多云，最低气温21℃。 ​​​​,2012-08-01 10:45,1,1,赞,微博 weibo.com,https://weibo.com/2647352733/yv7o4oXU8
13,//@交通北京: #转发微博#[闪电] 防雷电小常识。您都知道吗？,是,#安全广播站#【雷电天气小常识】遇到雷电天气该怎么做：关闭门窗，远离金属；关闭电器，拔掉电源；及时躲避，远离大树；停止水上活动，不要使用手机。   ​​​​,2012-07-31 17:27,1,评论,赞,微博 weibo.com,https://weibo.com/2647352733/yv0AK3zwG
14,最好周末也免了啊 呵呵//@海淀街道苏州街路社区: 转发微博,是,【节假日高速费免了】 可靠消息，今后重大节假日期间免收7座及以下小型客车通行费啦！免费通行的时间范围为：春节、清明、劳动节、国庆节等4个国家法定节假日，以及当年国办确定的上述节假日连休日。以后节假日回家探亲访友不用再交高速费用了！请大家迅速扩散这一利国利民的好事。via@中国国土资源报 ​​​​,2012-07-31 16:39,转发,评论,赞,微博 weibo.com,https://weibo.com/2647352733/yv0hpw1L7
15,转发微博,是,#出行提示#今日16时，房山区108国道辛庄大桥附近发生山体落石，共计约2立方米，抢险人员已到现场清理，未对交通造成影响。请在山区道路出行的朋友们注意交通安全。 ​​​​,2012-07-31 16:38,转发,评论,赞,微博 weibo.com,https://weibo.com/2647352733/yv0h60tfC
16,转发微博,是,#交通出行提示#再次提醒大家，今天晚间，位于西四环五棵松桥的万事达中心将举办大型演唱会。预计入场和散场期间，周边道路可能会出现行驶缓慢的情况，建议前去观看演出的朋友乘坐地铁一号线，过往的车辆请尽量避开场馆东侧的西翠路，以免在路上延误时间。 ​​​​,2012-07-31 16:03,转发,评论,赞,微博 weibo.com,https://weibo.com/2647352733/yv02B7ruC
